raw_response,sent1,sent2,frame,gender,comp,correct
1,"John found a bone. In fact, it was stored in formalin.","John didn't find a bone. In fact, it was stored in formalin.",4,m,existential_infact>negation2_infact,1
2,Mary didn't find a bone. It was just stored in formalin.,It was not the case that Mary didn't find a bone. It was just stored in formalin.,4,f,DNE>negation2_just,1
2,Mary didn't find a bone. It was stored in formalin.,Mary found a bone. It was stored in formalin.,4,f,existential>negation2,1
2,It was not the case that Mary didn't find a bone. It was just stored in formalin.,Mary found a bone. It was stored in formalin.,4,f,existential>DNE,1
2,"Mary didn't find a bone. In fact, it was just stored in formalin.","It was not the case that Mary didn't find a bone. In fact, it was just stored in formalin.",4,f,DNE_infact>negation2_just_infact,1
1,"Mary found a bone. In fact, it was stored in formalin.","Mary didn't find a bone. In fact, it was stored in formalin.",4,f,existential_infact>negation2_infact,1
1,John didn't capture a moment. It was just gone in a flash.,It was not the case that John didn't capture a moment. It was just gone in a flash.,5,m,DNE>negation2_just,0
1,John didn't capture a moment. It was gone in a flash.,John captured a moment. It was gone in a flash.,5,m,existential>negation2,0
1,John captured a moment. It was gone in a flash.,It was not the case that John didn't capture a moment. It was just gone in a flash.,5,m,existential>DNE,1
1,"It was not the case that John didn't capture a moment. In fact, it was just gone in a flash.","John didn't capture a moment. In fact, it was just gone in a flash.",5,m,DNE_infact>negation2_just_infact,1
1,"John captured a moment. In fact, it was gone in a flash.","John didn't capture a moment. In fact, it was gone in a flash.",5,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't capture a moment. It was just gone in a flash.,Mary didn't capture a moment. It was just gone in a flash.,5,f,DNE>negation2_just,1
1,Mary captured a moment. It was gone in a flash.,Mary didn't capture a moment. It was gone in a flash.,5,f,existential>negation2,1
1,Mary captured a moment. It was gone in a flash.,It was not the case that Mary didn't capture a moment. It was just gone in a flash.,5,f,existential>DNE,1
1,"It was not the case that Mary didn't capture a moment. In fact, it was just gone in a flash.","Mary didn't capture a moment. In fact, it was just gone in a flash.",5,f,DNE_infact>negation2_just_infact,1
1,"Mary captured a moment. In fact, it was gone in a flash.","Mary didn't capture a moment. In fact, it was gone in a flash.",5,f,existential_infact>negation2_infact,1
2,John didn't detect a tumor. It was just spreading everywhere.,It was not the case that John didn't detect a tumor. It was just spreading everywhere.,6,m,DNE>negation2_just,1
1,John detected a tumor. It was spreading everywhere.,John didn't detect a tumor. It was spreading everywhere.,6,m,existential>negation2,1
1,John detected a tumor. It was spreading everywhere.,It was not the case that John didn't detect a tumor. It was just spreading everywhere.,6,m,existential>DNE,1
2,"John didn't detect a tumor. In fact, it was just spreading everywhere.","It was not the case that John didn't detect a tumor. In fact, it was just spreading everywhere.",6,m,DNE_infact>negation2_just_infact,1
2,"John didn't detect a tumor. In fact, it was spreading everywhere.","John detected a tumor. In fact, it was spreading everywhere.",6,m,existential_infact>negation2_infact,1
2,Mary didn't detect a tumor. It was just spreading everywhere.,It was not the case that Mary didn't detect a tumor. It was just spreading everywhere.,6,f,DNE>negation2_just,1
2,Mary didn't detect a tumor. It was spreading everywhere.,Mary detected a tumor. It was spreading everywhere.,6,f,existential>negation2,1
1,Mary detected a tumor. It was spreading everywhere.,It was not the case that Mary didn't detect a tumor. It was just spreading everywhere.,6,f,existential>DNE,1
1,"It was not the case that Mary didn't detect a tumor. In fact, it was just spreading everywhere.","Mary didn't detect a tumor. In fact, it was just spreading everywhere.",6,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't detect a tumor. In fact, it was spreading everywhere.","Mary detected a tumor. In fact, it was spreading everywhere.",6,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't observe a mistake. It was just negligible.,John didn't observe a mistake. It was just negligible.,7,m,DNE>negation2_just,1
1,John didn't observe a mistake. It was negligible.,John observed a mistake. It was negligible.,7,m,existential>negation2,0
1,John observed a mistake. It was negligible.,It was not the case that John didn't observe a mistake. It was just negligible.,7,m,existential>DNE,1
2,"John didn't observe a mistake. In fact, it was just negligible.","It was not the case that John didn't observe a mistake. In fact, it was just negligible.",7,m,DNE_infact>negation2_just_infact,1
2,"John didn't observe a mistake. In fact, it was negligible.","John observed a mistake. In fact, it was negligible.",7,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't observe a mistake. It was just negligible.,Mary didn't observe a mistake. It was just negligible.,7,f,DNE>negation2_just,1
1,Mary didn't observe a mistake. It was negligible.,Mary observed a mistake. It was negligible.,7,f,existential>negation2,0
1,It was not the case that Mary didn't observe a mistake. It was just negligible.,Mary observed a mistake. It was negligible.,7,f,existential>DNE,0
1,"Mary didn't observe a mistake. In fact, it was just negligible.","It was not the case that Mary didn't observe a mistake. In fact, it was just negligible.",7,f,DNE_infact>negation2_just_infact,0
1,"Mary observed a mistake. In fact, it was negligible.","Mary didn't observe a mistake. In fact, it was negligible.",7,f,existential_infact>negation2_infact,1
2,John didn't plant a tomato. It was just not ripe yet.,It was not the case that John didn't plant a tomato. It was just not ripe yet.,8,m,DNE>negation2_just,1
1,John didn't plant a tomato. It was not ripe yet.,John planted a tomato. It was not ripe yet.,8,m,existential>negation2,0
1,John planted a tomato. It was not ripe yet.,It was not the case that John didn't plant a tomato. It was just not ripe yet.,8,m,existential>DNE,1
2,"John didn't plant a tomato. In fact, it was just not ripe yet.","It was not the case that John didn't plant a tomato. In fact, it was just not ripe yet.",8,m,DNE_infact>negation2_just_infact,1
2,"John didn't plant a tomato. In fact, it was not ripe yet.","John planted a tomato. In fact, it was not ripe yet.",8,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't plant a tomato. It was just not ripe yet.,Mary didn't plant a tomato. It was just not ripe yet.,8,f,DNE>negation2_just,1
1,Mary didn't plant a tomato. It was not ripe yet.,Mary planted a tomato. It was not ripe yet.,8,f,existential>negation2,0
2,It was not the case that Mary didn't plant a tomato. It was just not ripe yet.,Mary planted a tomato. It was not ripe yet.,8,f,existential>DNE,1
2,"Mary didn't plant a tomato. In fact, it was just not ripe yet.","It was not the case that Mary didn't plant a tomato. In fact, it was just not ripe yet.",8,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't plant a tomato. In fact, it was not ripe yet.","Mary planted a tomato. In fact, it was not ripe yet.",8,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't spot a deer. It was just difficult to shoot.,John didn't spot a deer. It was just difficult to shoot.,9,m,DNE>negation2_just,1
2,John didn't spot a deer. It was difficult to shoot.,John spotted a deer. It was difficult to shoot.,9,m,existential>negation2,1
1,John spotted a deer. It was difficult to shoot.,It was not the case that John didn't spot a deer. It was just difficult to shoot.,9,m,existential>DNE,1
1,"It was not the case that John didn't spot a deer. In fact, it was just difficult to shoot.","John didn't spot a deer. In fact, it was just difficult to shoot.",9,m,DNE_infact>negation2_just_infact,1
1,"John spotted a deer. In fact, it was difficult to shoot.","John didn't spot a deer. In fact, it was difficult to shoot.",9,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't spot a deer. It was just difficult to shoot.,Mary didn't spot a deer. It was just difficult to shoot.,9,f,DNE>negation2_just,1
1,Mary spotted a deer. It was difficult to shoot.,Mary didn't spot a deer. It was difficult to shoot.,9,f,existential>negation2,1
2,It was not the case that Mary didn't spot a deer. It was just difficult to shoot.,Mary spotted a deer. It was difficult to shoot.,9,f,existential>DNE,1
1,"It was not the case that Mary didn't spot a deer. In fact, it was just difficult to shoot.","Mary didn't spot a deer. In fact, it was just difficult to shoot.",9,f,DNE_infact>negation2_just_infact,1
1,"Mary spotted a deer. In fact, it was difficult to shoot.","Mary didn't spot a deer. In fact, it was difficult to shoot.",9,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't throw a ball. It was just missed by the catcher.,John didn't throw a ball. It was just missed by the catcher.,10,m,DNE>negation2_just,1
1,John threw a ball. It was missed by the catcher.,John didn't throw a ball. It was missed by the catcher.,10,m,existential>negation2,1
1,John threw a ball. It was missed by the catcher.,It was not the case that John didn't throw a ball. It was just missed by the catcher.,10,m,existential>DNE,1
2,"John didn't throw a ball. In fact, it was just missed by the catcher.","It was not the case that John didn't throw a ball. In fact, it was just missed by the catcher.",10,m,DNE_infact>negation2_just_infact,1
1,"John threw a ball. In fact, it was missed by the catcher.","John didn't throw a ball. In fact, it was missed by the catcher.",10,m,existential_infact>negation2_infact,1
1,Mary didn't throw a ball. It was just missed by the catcher.,It was not the case that Mary didn't throw a ball. It was just missed by the catcher.,10,f,DNE>negation2_just,0
2,Mary didn't throw a ball. It was missed by the catcher.,Mary threw a ball. It was missed by the catcher.,10,f,existential>negation2,1
2,It was not the case that Mary didn't throw a ball. It was just missed by the catcher.,Mary threw a ball. It was missed by the catcher.,10,f,existential>DNE,1
1,"Mary didn't throw a ball. In fact, it was just missed by the catcher.","It was not the case that Mary didn't throw a ball. In fact, it was just missed by the catcher.",10,f,DNE_infact>negation2_just_infact,0
2,"Mary didn't throw a ball. In fact, it was missed by the catcher.","Mary threw a ball. In fact, it was missed by the catcher.",10,f,existential_infact>negation2_infact,1
2,John didn't stop a car. It was just slowing down already.,It was not the case that John didn't stop a car. It was just slowing down already.,11,m,DNE>negation2_just,1
1,John didn't stop a car. It was slowing down already.,John stopped a car. It was slowing down already.,11,m,existential>negation2,0
2,It was not the case that John didn't stop a car. It was just slowing down already.,John stopped a car. It was slowing down already.,11,m,existential>DNE,1
2,"It was not the case that John didn't stop a car. In fact, it was just slowing down already.","John didn't stop a car. In fact, it was just slowing down already.",11,m,DNE_infact>negation2_just_infact,0
1,"John didn't stop a car. In fact, it was slowing down already.","John stopped a car. In fact, it was slowing down already.",11,m,existential_infact>negation2_infact,0
1,It was not the case that Mary didn't stop a car. It was just slowing down already.,Mary didn't stop a car. It was just slowing down already.,11,f,DNE>negation2_just,1
1,Mary stopped a car. It was slowing down already.,Mary didn't stop a car. It was slowing down already.,11,f,existential>negation2,1
2,It was not the case that Mary didn't stop a car. It was just slowing down already.,Mary stopped a car. It was slowing down already.,11,f,existential>DNE,1
2,"Mary didn't stop a car. In fact, it was just slowing down already.","It was not the case that Mary didn't stop a car. In fact, it was just slowing down already.",11,f,DNE_infact>negation2_just_infact,1
1,"Mary didn't stop a car. In fact, it was slowing down already.","Mary stopped a car. In fact, it was slowing down already.",11,f,existential_infact>negation2_infact,0
2,John didn't propose an idea. It was just scooped by others.,It was not the case that John didn't propose an idea. It was just scooped by others.,12,m,DNE>negation2_just,1
1,John proposed an idea. It was scooped by others.,John didn't propose an idea. It was scooped by others.,12,m,existential>negation2,1
1,John proposed an idea. It was scooped by others.,It was not the case that John didn't propose an idea. It was just scooped by others.,12,m,existential>DNE,1
2,"John didn't propose an idea. In fact, it was just scooped by others.","It was not the case that John didn't propose an idea. In fact, it was just scooped by others.",12,m,DNE_infact>negation2_just_infact,1
1,"John didn't propose an idea. In fact, it was scooped by others.","John proposed an idea. In fact, it was scooped by others.",12,m,existential_infact>negation2_infact,0
2,Mary didn't propose an idea. It was just scooped by others.,It was not the case that Mary didn't propose an idea. It was just scooped by others.,12,f,DNE>negation2_just,1
1,Mary didn't propose an idea. It was scooped by others.,Mary proposed an idea. It was scooped by others.,12,f,existential>negation2,0
1,Mary proposed an idea. It was scooped by others.,It was not the case that Mary didn't propose an idea. It was just scooped by others.,12,f,existential>DNE,1
1,"It was not the case that Mary didn't propose an idea. In fact, it was just scooped by others.","Mary didn't propose an idea. In fact, it was just scooped by others.",12,f,DNE_infact>negation2_just_infact,1
2,"Mary proposed an idea. In fact, it was scooped by others.","Mary didn't propose an idea. In fact, it was scooped by others.",12,f,existential_infact>negation2_infact,0
1,It was not the case that John didn't build a chair. It was just not finished yet.,John didn't build a chair. It was just not finished yet.,13,m,DNE>negation2_just,1
1,John didn't build a chair. It was not finished yet.,John built a chair. It was not finished yet.,13,m,existential>negation2,0
2,It was not the case that John didn't build a chair. It was just not finished yet.,John built a chair. It was not finished yet.,13,m,existential>DNE,1
1,"It was not the case that John didn't build a chair. In fact, it was just not finished yet.","John didn't build a chair. In fact, it was just not finished yet.",13,m,DNE_infact>negation2_just_infact,1
1,"John didn't build a chair. In fact, it was not finished yet.","John built a chair. In fact, it was not finished yet.",13,m,existential_infact>negation2_infact,0
1,It was not the case that Mary didn't build a chair. It was just not finished yet.,Mary didn't build a chair. It was just not finished yet.,13,f,DNE>negation2_just,1
1,Mary built a chair. It was not finished yet.,Mary didn't build a chair. It was not finished yet.,13,f,existential>negation2,1
1,It was not the case that Mary didn't build a chair. It was just not finished yet.,Mary built a chair. It was not finished yet.,13,f,existential>DNE,0
1,"It was not the case that Mary didn't build a chair. In fact, it was just not finished yet.","Mary didn't build a chair. In fact, it was just not finished yet.",13,f,DNE_infact>negation2_just_infact,1
1,"Mary didn't build a chair. In fact, it was not finished yet.","Mary built a chair. In fact, it was not finished yet.",13,f,existential_infact>negation2_infact,0
2,John didn't discuss an argument. It was just hard to unpack.,It was not the case that John didn't discuss an argument. It was just hard to unpack.,14,m,DNE>negation2_just,1
1,John discussed an argument. It was hard to unpack.,John didn't discuss an argument. It was hard to unpack.,14,m,existential>negation2,1
1,John discussed an argument. It was hard to unpack.,It was not the case that John didn't discuss an argument. It was just hard to unpack.,14,m,existential>DNE,1
2,"John didn't discuss an argument. In fact, it was just hard to unpack.","It was not the case that John didn't discuss an argument. In fact, it was just hard to unpack.",14,m,DNE_infact>negation2_just_infact,1
2,"John didn't discuss an argument. In fact, it was hard to unpack.","John discussed an argument. In fact, it was hard to unpack.",14,m,existential_infact>negation2_infact,1
2,Mary didn't discuss an argument. It was just hard to unpack.,It was not the case that Mary didn't discuss an argument. It was just hard to unpack.,14,f,DNE>negation2_just,1
1,Mary discussed an argument. It was hard to unpack.,Mary didn't discuss an argument. It was hard to unpack.,14,f,existential>negation2,1
1,Mary discussed an argument. It was hard to unpack.,It was not the case that Mary didn't discuss an argument. It was just hard to unpack.,14,f,existential>DNE,1
2,"Mary didn't discuss an argument. In fact, it was just hard to unpack.","It was not the case that Mary didn't discuss an argument. In fact, it was just hard to unpack.",14,f,DNE_infact>negation2_just_infact,1
1,"Mary discussed an argument. In fact, it was hard to unpack.","Mary didn't discuss an argument. In fact, it was hard to unpack.",14,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't buy a shirt. It was just sent for tailoring.,John didn't buy a shirt. It was just sent for tailoring.,15,m,DNE>negation2_just,1
1,John bought a shirt. It was sent for tailoring.,John didn't buy a shirt. It was sent for tailoring.,15,m,existential>negation2,1
2,It was not the case that John didn't buy a shirt. It was just sent for tailoring.,John bought a shirt. It was sent for tailoring.,15,m,existential>DNE,1
1,"It was not the case that John didn't buy a shirt. In fact, it was just sent for tailoring.","John didn't buy a shirt. In fact, it was just sent for tailoring.",15,m,DNE_infact>negation2_just_infact,1
1,"John bought a shirt. In fact, it was sent for tailoring.","John didn't buy a shirt. In fact, it was sent for tailoring.",15,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't buy a shirt. It was just sent for tailoring.,Mary didn't buy a shirt. It was just sent for tailoring.,15,f,DNE>negation2_just,1
1,Mary bought a shirt. It was sent for tailoring.,Mary didn't buy a shirt. It was sent for tailoring.,15,f,existential>negation2,1
1,Mary bought a shirt. It was sent for tailoring.,It was not the case that Mary didn't buy a shirt. It was just sent for tailoring.,15,f,existential>DNE,1
1,"Mary didn't buy a shirt. In fact, it was just sent for tailoring.","It was not the case that Mary didn't buy a shirt. In fact, it was just sent for tailoring.",15,f,DNE_infact>negation2_just_infact,0
2,"Mary didn't buy a shirt. In fact, it was sent for tailoring.","Mary bought a shirt. In fact, it was sent for tailoring.",15,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't claim a record. It was just unofficial.,John didn't claim a record. It was just unofficial.,16,m,DNE>negation2_just,1
1,John claimed a record. It was unofficial.,John didn't claim a record. It was unofficial.,16,m,existential>negation2,1
1,John claimed a record. It was unofficial.,It was not the case that John didn't claim a record. It was just unofficial.,16,m,existential>DNE,1
1,"It was not the case that John didn't claim a record. In fact, it was just unofficial.","John didn't claim a record. In fact, it was just unofficial.",16,m,DNE_infact>negation2_just_infact,1
1,"John didn't claim a record. In fact, it was unofficial.","John claimed a record. In fact, it was unofficial.",16,m,existential_infact>negation2_infact,0
1,It was not the case that Mary didn't claim a record. It was just unofficial.,Mary didn't claim a record. It was just unofficial.,16,f,DNE>negation2_just,1
1,Mary didn't claim a record. It was unofficial.,Mary claimed a record. It was unofficial.,16,f,existential>negation2,0
2,It was not the case that Mary didn't claim a record. It was just unofficial.,Mary claimed a record. It was unofficial.,16,f,existential>DNE,1
2,"Mary didn't claim a record. In fact, it was just unofficial.","It was not the case that Mary didn't claim a record. In fact, it was just unofficial.",16,f,DNE_infact>negation2_just_infact,1
1,"Mary claimed a record. In fact, it was unofficial.","Mary didn't claim a record. In fact, it was unofficial.",16,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't write a book. It was just unpublished.,John didn't write a book. It was just unpublished.,17,m,DNE>negation2_just,1
2,John didn't write a book. It was unpublished.,John wrote a book. It was unpublished.,17,m,existential>negation2,1
1,John wrote a book. It was unpublished.,It was not the case that John didn't write a book. It was just unpublished.,17,m,existential>DNE,1
2,"John didn't write a book. In fact, it was just unpublished.","It was not the case that John didn't write a book. In fact, it was just unpublished.",17,m,DNE_infact>negation2_just_infact,1
2,"John didn't write a book. In fact, it was unpublished.","John wrote a book. In fact, it was unpublished.",17,m,existential_infact>negation2_infact,1
2,Mary didn't write a book. It was just unpublished.,It was not the case that Mary didn't write a book. It was just unpublished.,17,f,DNE>negation2_just,1
2,Mary didn't write a book. It was unpublished.,Mary wrote a book. It was unpublished.,17,f,existential>negation2,1
1,Mary wrote a book. It was unpublished.,It was not the case that Mary didn't write a book. It was just unpublished.,17,f,existential>DNE,1
1,"It was not the case that Mary didn't write a book. In fact, it was just unpublished.","Mary didn't write a book. In fact, it was just unpublished.",17,f,DNE_infact>negation2_just_infact,1
1,"Mary wrote a book. In fact, it was unpublished.","Mary didn't write a book. In fact, it was unpublished.",17,f,existential_infact>negation2_infact,1
2,John didn't order a coffee. It was just on its way.,It was not the case that John didn't order a coffee. It was just on its way.,18,m,DNE>negation2_just,1
2,John didn't order a coffee. It was on its way.,John ordered a coffee. It was on its way.,18,m,existential>negation2,1
2,It was not the case that John didn't order a coffee. It was just on its way.,John ordered a coffee. It was on its way.,18,m,existential>DNE,1
2,"John didn't order a coffee. In fact, it was just on its way.","It was not the case that John didn't order a coffee. In fact, it was just on its way.",18,m,DNE_infact>negation2_just_infact,1
1,"John ordered a coffee. In fact, it was on its way.","John didn't order a coffee. In fact, it was on its way.",18,m,existential_infact>negation2_infact,1
2,Mary didn't order a coffee. It was just on its way.,It was not the case that Mary didn't order a coffee. It was just on its way.,18,f,DNE>negation2_just,1
2,Mary didn't order a coffee. It was on its way.,Mary ordered a coffee. It was on its way.,18,f,existential>negation2,1
2,It was not the case that Mary didn't order a coffee. It was just on its way.,Mary ordered a coffee. It was on its way.,18,f,existential>DNE,1
2,"Mary didn't order a coffee. In fact, it was just on its way.","It was not the case that Mary didn't order a coffee. In fact, it was just on its way.",18,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't order a coffee. In fact, it was on its way.","Mary ordered a coffee. In fact, it was on its way.",18,f,existential_infact>negation2_infact,1
1,John didn't spill a drink. It was just wiped up quickly.,It was not the case that John didn't spill a drink. It was just wiped up quickly.,19,m,DNE>negation2_just,0
2,John didn't spill a drink. It was wiped up quickly.,John spilled a drink. It was wiped up quickly.,19,m,existential>negation2,1
2,It was not the case that John didn't spill a drink. It was just wiped up quickly.,John spilled a drink. It was wiped up quickly.,19,m,existential>DNE,1
2,"John didn't spill a drink. In fact, it was just wiped up quickly.","It was not the case that John didn't spill a drink. In fact, it was just wiped up quickly.",19,m,DNE_infact>negation2_just_infact,1
1,"John spilled a drink. In fact, it was wiped up quickly.","John didn't spill a drink. In fact, it was wiped up quickly.",19,m,existential_infact>negation2_infact,1
2,Mary didn't spill a drink. It was just wiped up quickly.,It was not the case that Mary didn't spill a drink. It was just wiped up quickly.,19,f,DNE>negation2_just,1
2,Mary didn't spill a drink. It was wiped up quickly.,Mary spilled a drink. It was wiped up quickly.,19,f,existential>negation2,1
1,Mary spilled a drink. It was wiped up quickly.,It was not the case that Mary didn't spill a drink. It was just wiped up quickly.,19,f,existential>DNE,1
1,"It was not the case that Mary didn't spill a drink. In fact, it was just wiped up quickly.","Mary didn't spill a drink. In fact, it was just wiped up quickly.",19,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't spill a drink. In fact, it was wiped up quickly.","Mary spilled a drink. In fact, it was wiped up quickly.",19,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't produce a film. It was just still in editing.,John didn't produce a film. It was just still in editing.,20,m,DNE>negation2_just,1
2,John didn't produce a film. It was still in editing.,John produced a film. It was still in editing.,20,m,existential>negation2,1
1,John produced a film. It was still in editing.,It was not the case that John didn't produce a film. It was just still in editing.,20,m,existential>DNE,1
1,"It was not the case that John didn't produce a film. In fact, it was just still in editing.","John didn't produce a film. In fact, it was just still in editing.",20,m,DNE_infact>negation2_just_infact,1
1,"John didn't produce a film. In fact, it was still in editing.","John produced a film. In fact, it was still in editing.",20,m,existential_infact>negation2_infact,0
1,It was not the case that Mary didn't produce a film. It was just still in editing.,Mary didn't produce a film. It was just still in editing.,20,f,DNE>negation2_just,1
1,Mary didn't produce a film. It was still in editing.,Mary produced a film. It was still in editing.,20,f,existential>negation2,0
1,Mary produced a film. It was still in editing.,It was not the case that Mary didn't produce a film. It was just still in editing.,20,f,existential>DNE,1
1,"It was not the case that Mary didn't produce a film. In fact, it was just still in editing.","Mary didn't produce a film. In fact, it was just still in editing.",20,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't produce a film. In fact, it was still in editing.","Mary produced a film. In fact, it was still in editing.",20,f,existential_infact>negation2_infact,1
1,John didn't make a bag. It was just a prototype.,It was not the case that John didn't make a bag. It was just a prototype.,21,m,DNE>negation2_just,0
2,John didn't make a bag. It was a prototype.,John made a bag. It was a prototype.,21,m,existential>negation2,1
2,It was not the case that John didn't make a bag. It was just a prototype.,John made a bag. It was a prototype.,21,m,existential>DNE,1
1,"John didn't make a bag. In fact, it was just a prototype.","It was not the case that John didn't make a bag. In fact, it was just a prototype.",21,m,DNE_infact>negation2_just_infact,0
2,"John didn't make a bag. In fact, it was a prototype.","John made a bag. In fact, it was a prototype.",21,m,existential_infact>negation2_infact,1
1,Mary didn't make a bag. It was just a prototype.,It was not the case that Mary didn't make a bag. It was just a prototype.,21,f,DNE>negation2_just,0
2,Mary didn't make a bag. It was a prototype.,Mary made a bag. It was a prototype.,21,f,existential>negation2,1
1,Mary made a bag. It was a prototype.,It was not the case that Mary didn't make a bag. It was just a prototype.,21,f,existential>DNE,1
2,"Mary didn't make a bag. In fact, it was just a prototype.","It was not the case that Mary didn't make a bag. In fact, it was just a prototype.",21,f,DNE_infact>negation2_just_infact,1
1,"Mary made a bag. In fact, it was a prototype.","Mary didn't make a bag. In fact, it was a prototype.",21,f,existential_infact>negation2_infact,1
2,John didn't document a country. It was just full of stories.,It was not the case that John didn't document a country. It was just full of stories.,22,m,DNE>negation2_just,1
2,John didn't document a country. It was full of stories.,John documented a country. It was full of stories.,22,m,existential>negation2,1
1,John documented a country. It was full of stories.,It was not the case that John didn't document a country. It was just full of stories.,22,m,existential>DNE,1
1,"It was not the case that John didn't document a country. In fact, it was just full of stories.","John didn't document a country. In fact, it was just full of stories.",22,m,DNE_infact>negation2_just_infact,1
2,"John documented a country. In fact, it was full of stories.","John didn't document a country. In fact, it was full of stories.",22,m,existential_infact>negation2_infact,0
2,It was not the case that Mary didn't document a country. It was just full of stories.,Mary didn't document a country. It was just full of stories.,22,f,DNE>negation2_just,0
2,Mary documented a country. It was full of stories.,Mary didn't document a country. It was full of stories.,22,f,existential>negation2,0
1,Mary documented a country. It was full of stories.,It was not the case that Mary didn't document a country. It was just full of stories.,22,f,existential>DNE,1
2,"Mary didn't document a country. In fact, it was just full of stories.","It was not the case that Mary didn't document a country. In fact, it was just full of stories.",22,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't document a country. In fact, it was full of stories.","Mary documented a country. In fact, it was full of stories.",22,f,existential_infact>negation2_infact,1
2,John didn't identify a bug. It was just tricky to fix.,It was not the case that John didn't identify a bug. It was just tricky to fix.,23,m,DNE>negation2_just,1
2,John didn't identify a bug. It was tricky to fix.,John identified a bug. It was tricky to fix.,23,m,existential>negation2,1
1,It was not the case that John didn't identify a bug. It was just tricky to fix.,John identified a bug. It was tricky to fix.,23,m,existential>DNE,0
2,"John didn't identify a bug. In fact, it was just tricky to fix.","It was not the case that John didn't identify a bug. In fact, it was just tricky to fix.",23,m,DNE_infact>negation2_just_infact,1
2,"John didn't identify a bug. In fact, it was tricky to fix.","John identified a bug. In fact, it was tricky to fix.",23,m,existential_infact>negation2_infact,1
2,Mary didn't identify a bug. It was just tricky to fix.,It was not the case that Mary didn't identify a bug. It was just tricky to fix.,23,f,DNE>negation2_just,1
1,Mary identified a bug. It was tricky to fix.,Mary didn't identify a bug. It was tricky to fix.,23,f,existential>negation2,1
2,It was not the case that Mary didn't identify a bug. It was just tricky to fix.,Mary identified a bug. It was tricky to fix.,23,f,existential>DNE,1
2,"Mary didn't identify a bug. In fact, it was just tricky to fix.","It was not the case that Mary didn't identify a bug. In fact, it was just tricky to fix.",23,f,DNE_infact>negation2_just_infact,1
1,"Mary identified a bug. In fact, it was tricky to fix.","Mary didn't identify a bug. In fact, it was tricky to fix.",23,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't develop a product. It was just in testing.,John didn't develop a product. It was just in testing.,24,m,DNE>negation2_just,1
1,John developed a product. It was in testing.,John didn't develop a product. It was in testing.,24,m,existential>negation2,1
1,John developed a product. It was in testing.,It was not the case that John didn't develop a product. It was just in testing.,24,m,existential>DNE,1
1,"It was not the case that John didn't develop a product. In fact, it was just in testing.","John didn't develop a product. In fact, it was just in testing.",24,m,DNE_infact>negation2_just_infact,1
1,"John developed a product. In fact, it was in testing.","John didn't develop a product. In fact, it was in testing.",24,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't develop a product. It was just in testing.,Mary didn't develop a product. It was just in testing.,24,f,DNE>negation2_just,1
1,Mary developed a product. It was in testing.,Mary didn't develop a product. It was in testing.,24,f,existential>negation2,1
1,Mary developed a product. It was in testing.,It was not the case that Mary didn't develop a product. It was just in testing.,24,f,existential>DNE,1
1,"It was not the case that Mary didn't develop a product. In fact, it was just in testing.","Mary didn't develop a product. In fact, it was just in testing.",24,f,DNE_infact>negation2_just_infact,1
1,"Mary developed a product. In fact, it was in testing.","Mary didn't develop a product. In fact, it was in testing.",24,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't launch a project. It was just delayed.,John didn't launch a project. It was just delayed.,25,m,DNE>negation2_just,1
1,John didn't launch a project. It was delayed.,John launched a project. It was delayed.,25,m,existential>negation2,0
1,John launched a project. It was delayed.,It was not the case that John didn't launch a project. It was just delayed.,25,m,existential>DNE,1
2,"John didn't launch a project. In fact, it was just delayed.","It was not the case that John didn't launch a project. In fact, it was just delayed.",25,m,DNE_infact>negation2_just_infact,1
1,"John launched a project. In fact, it was delayed.","John didn't launch a project. In fact, it was delayed.",25,m,existential_infact>negation2_infact,1
2,Mary didn't launch a project. It was just delayed.,It was not the case that Mary didn't launch a project. It was just delayed.,25,f,DNE>negation2_just,1
1,Mary launched a project. It was delayed.,Mary didn't launch a project. It was delayed.,25,f,existential>negation2,1
2,It was not the case that Mary didn't launch a project. It was just delayed.,Mary launched a project. It was delayed.,25,f,existential>DNE,1
1,"It was not the case that Mary didn't launch a project. In fact, it was just delayed.","Mary didn't launch a project. In fact, it was just delayed.",25,f,DNE_infact>negation2_just_infact,1
