correct,effect_size,frame,gender,comp,subject,good_sent,bad_sent
1,0.1318210557881554,18,f,disjunction_or>conjunction,def,"There was no statue, or it was sculpted by the artist.","There was no statue, and it was sculpted by the artist."
1,0.5958489203045967,18,f,disjunction_eitheror>disjunction_or,def,"Either there was no statue, or it was sculpted by the artist.","There was no statue, or it was sculpted by the artist."
1,0.34505328718086403,18,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no statue, or it was sculpted by the artist.","Either there was a statue, or it was sculpted by the artist."
0,-0.25079563312373265,18,f,disjunction_or>disjunction_eitheror_pos,def,"There was no statue, or it was sculpted by the artist.","Either there was a statue, or it was sculpted by the artist."
1,0.5338525000660339,19,m,disjunction_eitheror>conjunction,def,"Either there was no meal, or it was prepared by the chef.","There was no meal, and it was prepared by the chef."
1,0.11787971710383616,19,m,disjunction_or>conjunction,def,"There was no meal, or it was prepared by the chef.","There was no meal, and it was prepared by the chef."
1,0.41597278296219775,19,m,disjunction_eitheror>disjunction_or,def,"Either there was no meal, or it was prepared by the chef.","There was no meal, or it was prepared by the chef."
1,0.45243381842554564,19,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no meal, or it was prepared by the chef.","Either there was a meal, or it was prepared by the chef."
1,0.03646103546334789,19,m,disjunction_or>disjunction_eitheror_pos,def,"There was no meal, or it was prepared by the chef.","Either there was a meal, or it was prepared by the chef."
1,0.5338525000660339,19,f,disjunction_eitheror>conjunction,def,"Either there was no meal, or it was prepared by the chef.","There was no meal, and it was prepared by the chef."
1,0.11787971710383616,19,f,disjunction_or>conjunction,def,"There was no meal, or it was prepared by the chef.","There was no meal, and it was prepared by the chef."
1,0.41597278296219775,19,f,disjunction_eitheror>disjunction_or,def,"Either there was no meal, or it was prepared by the chef.","There was no meal, or it was prepared by the chef."
1,0.45243381842554564,19,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no meal, or it was prepared by the chef.","Either there was a meal, or it was prepared by the chef."
1,0.03646103546334789,19,f,disjunction_or>disjunction_eitheror_pos,def,"There was no meal, or it was prepared by the chef.","Either there was a meal, or it was prepared by the chef."
1,0.5955368199332778,20,m,disjunction_eitheror>conjunction,def,"Either there was no code, or it was written by the programmer.","There was no code, and it was written by the programmer."
0,-0.12097238622949646,20,m,disjunction_or>conjunction,def,"There was no code, or it was written by the programmer.","There was no code, and it was written by the programmer."
1,0.7165092061627742,20,m,disjunction_eitheror>disjunction_or,def,"Either there was no code, or it was written by the programmer.","There was no code, or it was written by the programmer."
1,0.2634696745793921,20,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no code, or it was written by the programmer.","Either there was a code, or it was written by the programmer."
0,-0.45303953158338217,20,m,disjunction_or>disjunction_eitheror_pos,def,"There was no code, or it was written by the programmer.","Either there was a code, or it was written by the programmer."
1,0.5955368199332778,20,f,disjunction_eitheror>conjunction,def,"Either there was no code, or it was written by the programmer.","There was no code, and it was written by the programmer."
0,-0.12097238622949646,20,f,disjunction_or>conjunction,def,"There was no code, or it was written by the programmer.","There was no code, and it was written by the programmer."
1,0.7165092061627742,20,f,disjunction_eitheror>disjunction_or,def,"Either there was no code, or it was written by the programmer.","There was no code, or it was written by the programmer."
1,0.2634696745793921,20,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no code, or it was written by the programmer.","Either there was a code, or it was written by the programmer."
0,-0.45303953158338217,20,f,disjunction_or>disjunction_eitheror_pos,def,"There was no code, or it was written by the programmer.","Either there was a code, or it was written by the programmer."
1,0.6008722193327771,21,m,disjunction_eitheror>conjunction,def,"Either there was no map, or it was drawn by the teacher.","There was no map, and it was drawn by the teacher."
0,-0.018118403729497246,21,m,disjunction_or>conjunction,def,"There was no map, or it was drawn by the teacher.","There was no map, and it was drawn by the teacher."
1,0.6189906230622744,21,m,disjunction_eitheror>disjunction_or,def,"Either there was no map, or it was drawn by the teacher.","There was no map, or it was drawn by the teacher."
1,0.44292921996400647,21,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no map, or it was drawn by the teacher.","Either there was a map, or it was drawn by the teacher."
0,-0.1760614030982679,21,m,disjunction_or>disjunction_eitheror_pos,def,"There was no map, or it was drawn by the teacher.","Either there was a map, or it was drawn by the teacher."
1,0.6008722193327771,21,f,disjunction_eitheror>conjunction,def,"Either there was no map, or it was drawn by the teacher.","There was no map, and it was drawn by the teacher."
0,-0.018118403729497246,21,f,disjunction_or>conjunction,def,"There was no map, or it was drawn by the teacher.","There was no map, and it was drawn by the teacher."
1,0.6189906230622744,21,f,disjunction_eitheror>disjunction_or,def,"Either there was no map, or it was drawn by the teacher.","There was no map, or it was drawn by the teacher."
1,0.44292921996400647,21,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no map, or it was drawn by the teacher.","Either there was a map, or it was drawn by the teacher."
0,-0.1760614030982679,21,f,disjunction_or>disjunction_eitheror_pos,def,"There was no map, or it was drawn by the teacher.","Either there was a map, or it was drawn by the teacher."
1,0.6489091030030663,22,m,disjunction_eitheror>conjunction,def,"Either there was no forest, or it was protected by the ranger.","There was no forest, and it was protected by the ranger."
1,0.03982466710383514,22,m,disjunction_or>conjunction,def,"There was no forest, or it was protected by the ranger.","There was no forest, and it was protected by the ranger."
1,0.6090844358992311,22,m,disjunction_eitheror>disjunction_or,def,"Either there was no forest, or it was protected by the ranger.","There was no forest, or it was protected by the ranger."
1,0.5402932861178549,22,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no forest, or it was protected by the ranger.","Either there was a forest, or it was protected by the ranger."
0,-0.06879114978137624,22,m,disjunction_or>disjunction_eitheror_pos,def,"There was no forest, or it was protected by the ranger.","Either there was a forest, or it was protected by the ranger."
1,0.6489091030030663,22,f,disjunction_eitheror>conjunction,def,"Either there was no forest, or it was protected by the ranger.","There was no forest, and it was protected by the ranger."
1,0.03982466710383514,22,f,disjunction_or>conjunction,def,"There was no forest, or it was protected by the ranger.","There was no forest, and it was protected by the ranger."
1,0.6090844358992311,22,f,disjunction_eitheror>disjunction_or,def,"Either there was no forest, or it was protected by the ranger.","There was no forest, or it was protected by the ranger."
1,0.5402932861178549,22,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no forest, or it was protected by the ranger.","Either there was a forest, or it was protected by the ranger."
0,-0.06879114978137624,22,f,disjunction_or>disjunction_eitheror_pos,def,"There was no forest, or it was protected by the ranger.","Either there was a forest, or it was protected by the ranger."
1,0.6511290777215577,23,m,disjunction_eitheror>conjunction,def,"Either there was no battle, or it was won by the warrior.","There was no battle, and it was won by the warrior."
1,0.043008808770502505,23,m,disjunction_or>conjunction,def,"There was no battle, or it was won by the warrior.","There was no battle, and it was won by the warrior."
1,0.6081202689510552,23,m,disjunction_eitheror>disjunction_or,def,"Either there was no battle, or it was won by the warrior.","There was no battle, or it was won by the warrior."
1,0.5098037991947755,23,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no battle, or it was won by the warrior.","Either there was a battle, or it was won by the warrior."
0,-0.09831646975627972,23,m,disjunction_or>disjunction_eitheror_pos,def,"There was no battle, or it was won by the warrior.","Either there was a battle, or it was won by the warrior."
1,0.6511290777215577,23,f,disjunction_eitheror>conjunction,def,"Either there was no battle, or it was won by the warrior.","There was no battle, and it was won by the warrior."
1,0.043008808770502505,23,f,disjunction_or>conjunction,def,"There was no battle, or it was won by the warrior.","There was no battle, and it was won by the warrior."
1,0.6081202689510552,23,f,disjunction_eitheror>disjunction_or,def,"Either there was no battle, or it was won by the warrior.","There was no battle, or it was won by the warrior."
1,0.5098037991947755,23,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no battle, or it was won by the warrior.","Either there was a battle, or it was won by the warrior."
0,-0.09831646975627972,23,f,disjunction_or>disjunction_eitheror_pos,def,"There was no battle, or it was won by the warrior.","Either there was a battle, or it was won by the warrior."
1,0.35315452835967776,24,m,disjunction_eitheror>conjunction,def,"Either there was no land, or it was cultivated by the farmer.","There was no land, and it was cultivated by the farmer."
0,-0.13287431622949653,24,m,disjunction_or>conjunction,def,"There was no land, or it was cultivated by the farmer.","There was no land, and it was cultivated by the farmer."
1,0.4860288445891743,24,m,disjunction_eitheror>disjunction_or,def,"Either there was no land, or it was cultivated by the farmer.","There was no land, or it was cultivated by the farmer."
1,0.48842737227169897,24,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no land, or it was cultivated by the farmer.","Either there was a land, or it was cultivated by the farmer."
1,0.002398527682524687,24,m,disjunction_or>disjunction_eitheror_pos,def,"There was no land, or it was cultivated by the farmer.","Either there was a land, or it was cultivated by the farmer."
1,0.35315452835967776,24,f,disjunction_eitheror>conjunction,def,"Either there was no land, or it was cultivated by the farmer.","There was no land, and it was cultivated by the farmer."
0,-0.13287431622949653,24,f,disjunction_or>conjunction,def,"There was no land, or it was cultivated by the farmer.","There was no land, and it was cultivated by the farmer."
1,0.4860288445891743,24,f,disjunction_eitheror>disjunction_or,def,"Either there was no land, or it was cultivated by the farmer.","There was no land, or it was cultivated by the farmer."
1,0.48842737227169897,24,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no land, or it was cultivated by the farmer.","Either there was a land, or it was cultivated by the farmer."
1,0.002398527682524687,24,f,disjunction_or>disjunction_eitheror_pos,def,"There was no land, or it was cultivated by the farmer.","Either there was a land, or it was cultivated by the farmer."
1,0.39953332535607755,25,m,disjunction_eitheror>conjunction,def,"Either there was no movie, or it was directed by the filmmaker.","There was no movie, and it was directed by the filmmaker."
0,-0.16155684997949704,25,m,disjunction_or>conjunction,def,"There was no movie, or it was directed by the filmmaker.","There was no movie, and it was directed by the filmmaker."
1,0.5610901753355746,25,m,disjunction_eitheror>disjunction_or,def,"Either there was no movie, or it was directed by the filmmaker.","There was no movie, or it was directed by the filmmaker."
1,0.34220063381016175,25,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no movie, or it was directed by the filmmaker.","Either there was a movie, or it was directed by the filmmaker."
0,-0.21888954152541285,25,m,disjunction_or>disjunction_eitheror_pos,def,"There was no movie, or it was directed by the filmmaker.","Either there was a movie, or it was directed by the filmmaker."
1,0.39953332535607755,25,f,disjunction_eitheror>conjunction,def,"Either there was no movie, or it was directed by the filmmaker.","There was no movie, and it was directed by the filmmaker."
0,-0.16155684997949704,25,f,disjunction_or>conjunction,def,"There was no movie, or it was directed by the filmmaker.","There was no movie, and it was directed by the filmmaker."
1,0.5610901753355746,25,f,disjunction_eitheror>disjunction_or,def,"Either there was no movie, or it was directed by the filmmaker.","There was no movie, or it was directed by the filmmaker."
1,0.34220063381016175,25,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no movie, or it was directed by the filmmaker.","Either there was a movie, or it was directed by the filmmaker."
0,-0.21888954152541285,25,f,disjunction_or>disjunction_eitheror_pos,def,"There was no movie, or it was directed by the filmmaker.","Either there was a movie, or it was directed by the filmmaker."
1,0.35974386681137727,26,m,disjunction_eitheror>conjunction,def,"Either there was no jewel, or it was worn by the queen.","There was no jewel, and it was worn by the queen."
0,-0.20110661289616427,26,m,disjunction_or>conjunction,def,"There was no jewel, or it was worn by the queen.","There was no jewel, and it was worn by the queen."
1,0.5608504797075415,26,m,disjunction_eitheror>disjunction_or,def,"Either there was no jewel, or it was worn by the queen.","There was no jewel, or it was worn by the queen."
1,0.3428505922716991,26,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no jewel, or it was worn by the queen.","Either there was a jewel, or it was worn by the queen."
0,-0.21799988743584242,26,m,disjunction_or>disjunction_eitheror_pos,def,"There was no jewel, or it was worn by the queen.","Either there was a jewel, or it was worn by the queen."
1,0.35974386681137727,26,f,disjunction_eitheror>conjunction,def,"Either there was no jewel, or it was worn by the queen.","There was no jewel, and it was worn by the queen."
0,-0.20110661289616427,26,f,disjunction_or>conjunction,def,"There was no jewel, or it was worn by the queen.","There was no jewel, and it was worn by the queen."
1,0.5608504797075415,26,f,disjunction_eitheror>disjunction_or,def,"Either there was no jewel, or it was worn by the queen.","There was no jewel, or it was worn by the queen."
1,0.3428505922716991,26,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no jewel, or it was worn by the queen.","Either there was a jewel, or it was worn by the queen."
0,-0.21799988743584242,26,f,disjunction_or>disjunction_eitheror_pos,def,"There was no jewel, or it was worn by the queen.","Either there was a jewel, or it was worn by the queen."
1,0.7465664936872538,27,m,disjunction_eitheror>conjunction,def,"Either there was no city, or it was rebuilt by the architect.","There was no city, and it was rebuilt by the architect."
1,0.095891467103836,27,m,disjunction_or>conjunction,def,"There was no city, or it was rebuilt by the architect.","There was no city, and it was rebuilt by the architect."
1,0.6506750265834178,27,m,disjunction_eitheror>disjunction_or,def,"Either there was no city, or it was rebuilt by the architect.","There was no city, or it was rebuilt by the architect."
1,0.5378129330409309,27,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no city, or it was rebuilt by the architect.","Either there was a city, or it was rebuilt by the architect."
0,-0.11286209354248689,27,m,disjunction_or>disjunction_eitheror_pos,def,"There was no city, or it was rebuilt by the architect.","Either there was a city, or it was rebuilt by the architect."
1,0.7465664936872538,27,f,disjunction_eitheror>conjunction,def,"Either there was no city, or it was rebuilt by the architect.","There was no city, and it was rebuilt by the architect."
1,0.095891467103836,27,f,disjunction_or>conjunction,def,"There was no city, or it was rebuilt by the architect.","There was no city, and it was rebuilt by the architect."
1,0.6506750265834178,27,f,disjunction_eitheror>disjunction_or,def,"Either there was no city, or it was rebuilt by the architect.","There was no city, or it was rebuilt by the architect."
1,0.5378129330409309,27,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no city, or it was rebuilt by the architect.","Either there was a city, or it was rebuilt by the architect."
0,-0.11286209354248689,27,f,disjunction_or>disjunction_eitheror_pos,def,"There was no city, or it was rebuilt by the architect.","Either there was a city, or it was rebuilt by the architect."
1,0.708607801289574,28,m,disjunction_eitheror>conjunction,def,"Either there was no tower, or it was destroyed by the storm.","There was no tower, and it was destroyed by the storm."
1,0.15204930877050193,28,m,disjunction_or>conjunction,def,"There was no tower, or it was destroyed by the storm.","There was no tower, and it was destroyed by the storm."
1,0.5565584925190721,28,m,disjunction_eitheror>disjunction_or,def,"Either there was no tower, or it was destroyed by the storm.","There was no tower, or it was destroyed by the storm."
1,0.6125953838101608,28,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no tower, or it was destroyed by the storm.","Either there was a tower, or it was destroyed by the storm."
1,0.056036891291088686,28,m,disjunction_or>disjunction_eitheror_pos,def,"There was no tower, or it was destroyed by the storm.","Either there was a tower, or it was destroyed by the storm."
1,0.708607801289574,28,f,disjunction_eitheror>conjunction,def,"Either there was no tower, or it was destroyed by the storm.","There was no tower, and it was destroyed by the storm."
1,0.15204930877050193,28,f,disjunction_or>conjunction,def,"There was no tower, or it was destroyed by the storm.","There was no tower, and it was destroyed by the storm."
1,0.5565584925190721,28,f,disjunction_eitheror>disjunction_or,def,"Either there was no tower, or it was destroyed by the storm.","There was no tower, or it was destroyed by the storm."
1,0.6125953838101608,28,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no tower, or it was destroyed by the storm.","Either there was a tower, or it was destroyed by the storm."
1,0.056036891291088686,28,f,disjunction_or>disjunction_eitheror_pos,def,"There was no tower, or it was destroyed by the storm.","Either there was a tower, or it was destroyed by the storm."
1,0.6312127318743515,29,m,disjunction_eitheror>conjunction,def,"Either there was no law, or it was enforced by the authorities.","There was no law, and it was enforced by the authorities."
0,-0.02480794706283085,29,m,disjunction_or>conjunction,def,"There was no law, or it was enforced by the authorities.","There was no law, and it was enforced by the authorities."
1,0.6560206789371823,29,m,disjunction_eitheror>disjunction_or,def,"Either there was no law, or it was enforced by the authorities.","There was no law, or it was enforced by the authorities."
1,0.47342701304093104,29,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no law, or it was enforced by the authorities.","Either there was a law, or it was enforced by the authorities."
0,-0.18259366589625126,29,m,disjunction_or>disjunction_eitheror_pos,def,"There was no law, or it was enforced by the authorities.","Either there was a law, or it was enforced by the authorities."
1,0.6312127318743515,29,f,disjunction_eitheror>conjunction,def,"Either there was no law, or it was enforced by the authorities.","There was no law, and it was enforced by the authorities."
0,-0.02480794706283085,29,f,disjunction_or>conjunction,def,"There was no law, or it was enforced by the authorities.","There was no law, and it was enforced by the authorities."
1,0.6560206789371823,29,f,disjunction_eitheror>disjunction_or,def,"Either there was no law, or it was enforced by the authorities.","There was no law, or it was enforced by the authorities."
1,0.47342701304093104,29,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no law, or it was enforced by the authorities.","Either there was a law, or it was enforced by the authorities."
0,-0.18259366589625126,29,f,disjunction_or>disjunction_eitheror_pos,def,"There was no law, or it was enforced by the authorities.","Either there was a law, or it was enforced by the authorities."
1,0.6534935798443429,30,m,disjunction_eitheror>conjunction,def,"Either there was no signal, or it was jammed by the wall.","There was no signal, and it was jammed by the wall."
1,0.15416465655738731,30,m,disjunction_or>conjunction,def,"There was no signal, or it was jammed by the wall.","There was no signal, and it was jammed by the wall."
1,0.49932892328695555,30,m,disjunction_eitheror>disjunction_or,def,"Either there was no signal, or it was jammed by the wall.","There was no signal, or it was jammed by the wall."
1,0.5682106128237221,30,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no signal, or it was jammed by the wall.","Either there was a signal, or it was jammed by the wall."
1,0.06888168953676654,30,m,disjunction_or>disjunction_eitheror_pos,def,"There was no signal, or it was jammed by the wall.","Either there was a signal, or it was jammed by the wall."
1,0.6534935798443429,30,f,disjunction_eitheror>conjunction,def,"Either there was no signal, or it was jammed by the wall.","There was no signal, and it was jammed by the wall."
1,0.15416465655738731,30,f,disjunction_or>conjunction,def,"There was no signal, or it was jammed by the wall.","There was no signal, and it was jammed by the wall."
1,0.49932892328695555,30,f,disjunction_eitheror>disjunction_or,def,"Either there was no signal, or it was jammed by the wall.","There was no signal, or it was jammed by the wall."
1,0.5682106128237221,30,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no signal, or it was jammed by the wall.","Either there was a signal, or it was jammed by the wall."
1,0.06888168953676654,30,f,disjunction_or>disjunction_eitheror_pos,def,"There was no signal, or it was jammed by the wall.","Either there was a signal, or it was jammed by the wall."
1,0.6061589330513066,31,m,disjunction_eitheror>conjunction,def,"Either there was no contract, or it was signed by the officer.","There was no contract, and it was signed by the officer."
0,-0.05214687039616406,31,m,disjunction_or>conjunction,def,"There was no contract, or it was signed by the officer.","There was no contract, and it was signed by the officer."
1,0.6583058034474707,31,m,disjunction_eitheror>disjunction_or,def,"Either there was no contract, or it was signed by the officer.","There was no contract, or it was signed by the officer."
1,0.3997116061178523,31,m,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no contract, or it was signed by the officer.","Either there was a contract, or it was signed by the officer."
0,-0.2585941973296184,31,m,disjunction_or>disjunction_eitheror_pos,def,"There was no contract, or it was signed by the officer.","Either there was a contract, or it was signed by the officer."
1,0.6061589330513066,31,f,disjunction_eitheror>conjunction,def,"Either there was no contract, or it was signed by the officer.","There was no contract, and it was signed by the officer."
0,-0.05214687039616406,31,f,disjunction_or>conjunction,def,"There was no contract, or it was signed by the officer.","There was no contract, and it was signed by the officer."
1,0.6583058034474707,31,f,disjunction_eitheror>disjunction_or,def,"Either there was no contract, or it was signed by the officer.","There was no contract, or it was signed by the officer."
1,0.3997116061178523,31,f,disjunction_eitheror>disjunction_eitheror_pos,def,"Either there was no contract, or it was signed by the officer.","Either there was a contract, or it was signed by the officer."
0,-0.2585941973296184,31,f,disjunction_or>disjunction_eitheror_pos,def,"There was no contract, or it was signed by the officer.","Either there was a contract, or it was signed by the officer."
1,0.8089250820015828,0,m,disjunction_eitheror>conjunction,name,"Either there was no treasure, or it was guarded by John.","There was no treasure, and it was guarded by John."
1,0.06872504865873053,0,m,disjunction_or>conjunction,name,"There was no treasure, or it was guarded by John.","There was no treasure, and it was guarded by John."
1,0.7402000333428522,0,m,disjunction_eitheror>disjunction_or,name,"Either there was no treasure, or it was guarded by John.","There was no treasure, or it was guarded by John."
1,0.5263203574610094,0,m,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no treasure, or it was guarded by John.","Either there was a treasure, or it was guarded by John."
0,-0.21387967588184287,0,m,disjunction_or>disjunction_eitheror_pos,name,"There was no treasure, or it was guarded by John.","Either there was a treasure, or it was guarded by John."
1,0.7213038810174424,0,f,disjunction_eitheror>conjunction,name,"Either there was no treasure, or it was guarded by Mary.","There was no treasure, and it was guarded by Mary."
1,0.031018885022366938,0,f,disjunction_or>conjunction,name,"There was no treasure, or it was guarded by Mary.","There was no treasure, and it was guarded by Mary."
1,0.6902849959950754,0,f,disjunction_eitheror>disjunction_or,name,"Either there was no treasure, or it was guarded by Mary.","There was no treasure, or it was guarded by Mary."
1,0.5529039824610082,0,f,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no treasure, or it was guarded by Mary.","Either there was a treasure, or it was guarded by Mary."
0,-0.13738101353406718,0,f,disjunction_or>disjunction_eitheror_pos,name,"There was no treasure, or it was guarded by Mary.","Either there was a treasure, or it was guarded by Mary."
1,1.0017147402046094,1,m,disjunction_eitheror>conjunction,name,"Either there was no manuscript, or it was hidden by John.","There was no manuscript, and it was hidden by John."
1,0.4201067641132763,1,m,disjunction_or>conjunction,name,"There was no manuscript, or it was hidden by John.","There was no manuscript, and it was hidden by John."
1,0.5816079760913331,1,m,disjunction_eitheror>disjunction_or,name,"Either there was no manuscript, or it was hidden by John.","There was no manuscript, or it was hidden by John."
1,0.5639881874610078,1,m,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no manuscript, or it was hidden by John.","Either there was a manuscript, or it was hidden by John."
0,-0.017619788630325317,1,m,disjunction_or>disjunction_eitheror_pos,name,"There was no manuscript, or it was hidden by John.","Either there was a manuscript, or it was hidden by John."
1,0.9330399149780462,1,f,disjunction_eitheror>conjunction,name,"Either there was no manuscript, or it was hidden by Mary.","There was no manuscript, and it was hidden by Mary."
1,0.3962144732041857,1,f,disjunction_or>conjunction,name,"There was no manuscript, or it was hidden by Mary.","There was no manuscript, and it was hidden by Mary."
1,0.5368254417738605,1,f,disjunction_eitheror>disjunction_or,name,"Either there was no manuscript, or it was hidden by Mary.","There was no manuscript, or it was hidden by Mary."
1,0.5597892791276755,1,f,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no manuscript, or it was hidden by Mary.","Either there was a manuscript, or it was hidden by Mary."
1,0.02296383735381502,1,f,disjunction_or>disjunction_eitheror_pos,name,"There was no manuscript, or it was hidden by Mary.","Either there was a manuscript, or it was hidden by Mary."
1,0.9643770035179942,2,m,disjunction_eitheror>conjunction,name,"Either there was no painting, or it was stolen by John.","There was no painting, and it was stolen by John."
1,0.1339024322950939,2,m,disjunction_or>conjunction,name,"There was no painting, or it was stolen by John.","There was no painting, and it was stolen by John."
1,0.8304745712229002,2,m,disjunction_eitheror>disjunction_or,name,"Either there was no painting, or it was stolen by John.","There was no painting, or it was stolen by John."
1,0.5479441124610092,2,m,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no painting, or it was stolen by John.","Either there was a painting, or it was stolen by John."
0,-0.2825304587618911,2,m,disjunction_or>disjunction_eitheror_pos,name,"There was no painting, or it was stolen by John.","Either there was a painting, or it was stolen by John."
1,0.8983250396550657,2,f,disjunction_eitheror>conjunction,name,"Either there was no painting, or it was stolen by Mary.","There was no painting, and it was stolen by Mary."
1,0.10740768684054824,2,f,disjunction_or>conjunction,name,"There was no painting, or it was stolen by Mary.","There was no painting, and it was stolen by Mary."
1,0.7909173528145175,2,f,disjunction_eitheror>disjunction_or,name,"Either there was no painting, or it was stolen by Mary.","There was no painting, or it was stolen by Mary."
1,0.5591942041276754,2,f,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no painting, or it was stolen by Mary.","Either there was a painting, or it was stolen by Mary."
0,-0.23172314868684207,2,f,disjunction_or>disjunction_eitheror_pos,name,"There was no painting, or it was stolen by Mary.","Either there was a painting, or it was stolen by Mary."
1,0.5432700122790095,3,m,disjunction_eitheror>conjunction,name,"Either there was no weapon, or it was secured by John.","There was no weapon, and it was secured by John."
0,-0.09559822679581331,3,m,disjunction_or>conjunction,name,"There was no weapon, or it was secured by John.","There was no weapon, and it was secured by John."
1,0.6388682390748228,3,m,disjunction_eitheror>disjunction_or,name,"Either there was no weapon, or it was secured by John.","There was no weapon, or it was secured by John."
1,0.6395442116276748,3,m,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no weapon, or it was secured by John.","Either there was a weapon, or it was secured by John."
1,0.0006759725528520111,3,m,disjunction_or>disjunction_eitheror_pos,name,"There was no weapon, or it was secured by John.","Either there was a weapon, or it was secured by John."
1,0.4651333415978991,3,f,disjunction_eitheror>conjunction,name,"Either there was no weapon, or it was secured by Mary.","There was no weapon, and it was secured by Mary."
0,-0.10817228134127,3,f,disjunction_or>conjunction,name,"There was no weapon, or it was secured by Mary.","There was no weapon, and it was secured by Mary."
1,0.5733056229391691,3,f,disjunction_eitheror>disjunction_or,name,"Either there was no weapon, or it was secured by Mary.","There was no weapon, or it was secured by Mary."
1,0.6316814199610095,3,f,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no weapon, or it was secured by Mary.","Either there was a weapon, or it was secured by Mary."
1,0.05837579702184037,3,f,disjunction_or>disjunction_eitheror_pos,name,"There was no weapon, or it was secured by Mary.","Either there was a weapon, or it was secured by Mary."
1,0.45732000456925803,4,m,disjunction_eitheror>conjunction,name,"Either there was no flower, or it was planted by John.","There was no flower, and it was planted by John."
0,-0.1300684222503592,4,m,disjunction_or>conjunction,name,"There was no flower, or it was planted by John.","There was no flower, and it was planted by John."
1,0.5873884268196172,4,m,disjunction_eitheror>disjunction_or,name,"Either there was no flower, or it was planted by John.","There was no flower, or it was planted by John."
1,0.2874357899610085,4,m,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no flower, or it was planted by John.","Either there was a flower, or it was planted by John."
0,-0.29995263685860873,4,m,disjunction_or>disjunction_eitheror_pos,name,"There was no flower, or it was planted by John.","Either there was a flower, or it was planted by John."
1,0.44541192631238946,4,f,disjunction_eitheror>conjunction,name,"Either there was no flower, or it was planted by Mary.","There was no flower, and it was planted by Mary."
0,-0.13620508588672608,4,f,disjunction_or>conjunction,name,"There was no flower, or it was planted by Mary.","There was no flower, and it was planted by Mary."
1,0.5816170121991155,4,f,disjunction_eitheror>disjunction_or,name,"Either there was no flower, or it was planted by Mary.","There was no flower, or it was planted by Mary."
1,0.3435593399610095,4,f,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no flower, or it was planted by Mary.","Either there was a flower, or it was planted by Mary."
0,-0.23805767223810603,4,f,disjunction_or>disjunction_eitheror_pos,name,"There was no flower, or it was planted by Mary.","Either there was a flower, or it was planted by Mary."
1,1.1421799938111965,5,m,disjunction_eitheror>conjunction,name,"Either there was no document, or it was destroyed by John.","There was no document, and it was destroyed by John."
1,0.3324995504769137,5,m,disjunction_or>conjunction,name,"There was no document, or it was destroyed by John.","There was no document, and it was destroyed by John."
1,0.8096804433342828,5,m,disjunction_eitheror>disjunction_or,name,"Either there was no document, or it was destroyed by John.","There was no document, or it was destroyed by John."
1,0.812095294127674,5,m,disjunction_eitheror>disjunction_eitheror_pos,name,"Either there was no document, or it was destroyed by John.","Either there was a document, or it was destroyed by John."
1,0.00241485079339121,5,m,disjunction_or>disjunction_eitheror_pos,name,"There was no document, or it was destroyed by John.","Either there was a document, or it was destroyed by John."
1,1.1521685988876618,5,f,disjunction_eitheror>conjunction,name,"Either there was no document, or it was destroyed by Mary.","There was no document, and it was destroyed by Mary."
