frame,gender,sent,subject,sentence_type,tokens,logprobs
22,NA,The traveler didn't document a country. It was just full of stories.,def,negation2_just,The| traveler| didn|'t| document| a| country|.| It| was| just| full| of| stories|.,"[-11.39135, -6.213872, -0.7387822, -8.935389, -3.412353, -8.1626425, -2.7785916, -3.0902042, -1.1821597, -2.1915257, -7.4154696, -0.10198888, -5.4261055, -1.146953]"
22,NA,"The traveler didn't document a country. In fact, it was just full of stories.",def,negation2_just_infact,"The| traveler| didn|'t| document| a| country|.| In| fact|,| it| was| just| full| of| stories|.","[-11.391521, -6.213908, -0.7385038, -8.935513, -3.4125626, -8.165848, -2.7780752, -4.7348933, -1.2087193, -0.124187015, -2.9083228, -1.3411634, -3.26551, -9.228514, -0.06273994, -5.6356874, -1.1803164]"
22,NA,The traveler documented a country. It was full of stories.,def,existential,The| traveler| documented| a| country|.| It| was| full| of| stories|.,"[-11.39135, -11.402377, -3.4113562, -8.504431, -5.1608467, -3.162891, -1.124485, -5.475074, -0.04781603, -5.7410197, -1.3288351]"
22,NA,"The traveler documented a country. In fact, it was full of stories.",def,existential_infact,"The| traveler| documented| a| country|.| In| fact|,| it| was| full| of| stories|.","[-11.39135, -11.402377, -3.4113562, -8.504431, -5.1608467, -3.9924874, -3.655164, -0.15958267, -2.6568742, -0.7334467, -7.441057, -0.06526469, -4.7991667, -1.1682546]"
23,NA,It was not the case that the developer didn't identify a bug. It was just tricky to fix.,def,DNE,It| was| not| the| case| that| the| developer| didn|'t| identify| a| bug|.| It| was| just| tricky| to| fix|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.98703, -4.978301, -0.6599988, -7.2488766, -2.3710957, -6.078231, -1.698944, -1.9217795, -0.526434, -3.6094372, -9.835583, -0.42521927, -3.0110714, -1.3994876]"
23,NA,"It was not the case that the developer didn't identify a bug. In fact, it was just tricky to fix.",def,DNE_infact,"It| was| not| the| case| that| the| developer| didn|'t| identify| a| bug|.| In| fact|,| it| was| just| tricky| to| fix|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.98703, -4.978301, -0.6599988, -7.2488766, -2.3710957, -6.078231, -1.698944, -3.454051, -0.5279327, -0.13749802, -2.128423, -1.0963415, -4.2773066, -10.395722, -0.61234456, -3.7366686, -1.3913158]"
23,NA,The developer didn't identify a bug. It was tricky to fix.,def,negation2,The| developer| didn|'t| identify| a| bug|.| It| was| tricky| to| fix|.,"[-8.992792, -5.596552, -0.5673098, -8.101224, -3.622771, -6.567955, -2.568972, -3.0192456, -2.4832397, -9.642772, -0.6709418, -3.713661, -2.011498]"
23,NA,"The developer didn't identify a bug. In fact, it was tricky to fix.",def,negation2_infact,"The| developer| didn|'t| identify| a| bug|.| In| fact|,| it| was| tricky| to| fix|.","[-8.9932165, -5.5958996, -0.5674685, -8.100937, -3.6216447, -6.5682654, -2.5700595, -3.9398153, -1.8133886, -0.07613429, -2.096377, -2.6084669, -9.245322, -0.59018606, -4.9930096, -1.5581139]"
23,NA,The developer didn't identify a bug. It was just tricky to fix.,def,negation2_just,The| developer| didn|'t| identify| a| bug|.| It| was| just| tricky| to| fix|.,"[-8.992792, -5.596552, -0.5673098, -8.101224, -3.622771, -6.567955, -2.568972, -3.0192456, -2.4832397, -2.5518475, -10.096097, -0.88064843, -4.604867, -1.4101447]"
23,NA,"The developer didn't identify a bug. In fact, it was just tricky to fix.",def,negation2_just_infact,"The| developer| didn|'t| identify| a| bug|.| In| fact|,| it| was| just| tricky| to| fix|.","[-8.9932165, -5.5958996, -0.5674685, -8.100937, -3.6216447, -6.5682654, -2.5700595, -3.9398153, -1.8133886, -0.07613429, -2.096377, -2.6084669, -3.5743027, -10.569903, -1.3128004, -5.106827, -1.5354017]"
23,NA,The developer identified a bug. It was tricky to fix.,def,existential,The| developer| identified| a| bug|.| It| was| tricky| to| fix|.,"[-8.992792, -8.515819, -2.1452038, -4.006075, -4.7235928, -2.7040176, -1.5874661, -7.991484, -0.45241904, -1.5907041, -1.9247562]"
23,NA,"The developer identified a bug. In fact, it was tricky to fix.",def,existential_infact,"The| developer| identified| a| bug|.| In| fact|,| it| was| tricky| to| fix|.","[-8.992792, -8.515819, -2.1452038, -4.006075, -4.7235928, -4.2300606, -4.1297803, -0.21077834, -1.7108439, -1.074038, -9.508272, -0.86960214, -3.1731873, -1.4080418]"
24,NA,It was not the case that the manufacturer didn't develop a product. It was just in testing.,def,DNE,It| was| not| the| case| that| the| manufacturer| didn|'t| develop| a| product|.| It| was| just| in| testing|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.992863, -5.636523, -0.5808376, -6.8384304, -1.7084073, -2.9144611, -2.829185, -1.7046951, -0.60641545, -3.0957644, -5.9196563, -7.032414, -2.523288]"
24,NA,"It was not the case that the manufacturer didn't develop a product. In fact, it was just in testing.",def,DNE_infact,"It| was| not| the| case| that| the| manufacturer| didn|'t| develop| a| product|.| In| fact|,| it| was| just| in| testing|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.992863, -5.636523, -0.5808376, -6.8384304, -1.7084073, -2.9144611, -2.829185, -3.5288663, -0.59975624, -0.13644478, -2.1401572, -1.2107664, -3.9943871, -5.434197, -6.887384, -2.094417]"
24,NA,The manufacturer didn't develop a product. It was in testing.,def,negation2,The| manufacturer| didn|'t| develop| a| product|.| It| was| in| testing|.,"[-8.577866, -5.9032807, -0.5328208, -7.305333, -1.9528128, -3.355727, -4.0828424, -2.3637114, -1.4315592, -5.366891, -7.6245985, -1.7361264]"
24,NA,"The manufacturer didn't develop a product. In fact, it was in testing.",def,negation2_infact,"The| manufacturer| didn|'t| develop| a| product|.| In| fact|,| it| was| in| testing|.","[-8.577866, -5.9032807, -0.5328208, -7.305333, -1.9528128, -3.355727, -4.0828424, -4.7255316, -1.1935266, -0.14558078, -2.2619944, -2.1414618, -5.063882, -8.775541, -3.289074]"
24,NA,The manufacturer didn't develop a product. It was just in testing.,def,negation2_just,The| manufacturer| didn|'t| develop| a| product|.| It| was| just| in| testing|.,"[-8.577866, -5.9032807, -0.5328208, -7.305333, -1.9528128, -3.355727, -4.0828424, -2.3637114, -1.4315592, -3.241726, -5.1756024, -8.088205, -1.4417262]"
24,NA,"The manufacturer didn't develop a product. In fact, it was just in testing.",def,negation2_just_infact,"The| manufacturer| didn|'t| develop| a| product|.| In| fact|,| it| was| just| in| testing|.","[-8.577877, -5.903429, -0.53304327, -7.305662, -1.952279, -3.3557525, -4.081455, -4.7248907, -1.1932344, -0.14565745, -2.2613416, -2.141223, -3.8164558, -5.8201137, -7.9762406, -1.7434758]"
24,NA,The manufacturer developed a product. It was in testing.,def,existential,The| manufacturer| developed| a| product|.| It| was| in| testing|.,"[-8.577866, -7.9404407, -1.7390245, -3.9803197, -5.605699, -2.0587027, -1.6417695, -4.6139984, -6.182783, -2.6049795]"
24,NA,"The manufacturer developed a product. In fact, it was in testing.",def,existential_infact,"The| manufacturer| developed| a| product|.| In| fact|,| it| was| in| testing|.","[-8.577866, -7.9404407, -1.7390245, -3.9803197, -5.605699, -4.352664, -3.803615, -0.14634803, -1.6376889, -1.2718639, -4.8959107, -6.536727, -2.7667308]"
25,NA,It was not the case that the manager didn't launch a project. It was just delayed.,def,DNE,It| was| not| the| case| that| the| manager| didn|'t| launch| a| project|.| It| was| just| delayed|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.172538, -5.0924883, -0.62423956, -10.583476, -1.6622425, -6.065831, -1.8953689, -2.2243447, -0.3914434, -3.3552139, -6.5255523, -1.2978064]"
25,NA,"It was not the case that the manager didn't launch a project. In fact, it was just delayed.",def,DNE_infact,"It| was| not| the| case| that| the| manager| didn|'t| launch| a| project|.| In| fact|,| it| was| just| delayed|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.172538, -5.0924883, -0.62423956, -10.583476, -1.6622425, -6.065831, -1.8953689, -3.4507127, -0.64550865, -0.14748365, -2.5699615, -0.43479958, -3.9041362, -6.763248, -1.3454002]"
25,NA,The manager didn't launch a project. It was delayed.,def,negation2,The| manager| didn|'t| launch| a| project|.| It| was| delayed|.,"[-8.547209, -5.543322, -0.49853393, -10.710456, -1.6605728, -6.9474025, -2.7267685, -3.1132836, -0.81372374, -8.232513, -2.004776]"
25,NA,"The manager didn't launch a project. In fact, it was delayed.",def,negation2_infact,"The| manager| didn|'t| launch| a| project|.| In| fact|,| it| was| delayed|.","[-8.547209, -5.543322, -0.49853393, -10.710456, -1.6605728, -6.9474025, -2.7267685, -4.767615, -0.96351457, -0.13722597, -3.0672774, -0.9592836, -7.949171, -2.1664941]"
25,NA,The manager didn't launch a project. It was just delayed.,def,negation2_just,The| manager| didn|'t| launch| a| project|.| It| was| just| delayed|.,"[-8.547209, -5.543322, -0.49853393, -10.710456, -1.6605728, -6.9474025, -2.7267685, -3.1132836, -0.81372374, -2.723504, -9.180876, -1.4853383]"
25,NA,"The manager didn't launch a project. In fact, it was just delayed.",def,negation2_just_infact,"The| manager| didn|'t| launch| a| project|.| In| fact|,| it| was| just| delayed|.","[-8.547209, -5.543322, -0.49853393, -10.710456, -1.6605728, -6.9474025, -2.7267685, -4.767615, -0.96351457, -0.13722597, -3.0672774, -0.9592836, -3.5278986, -9.719772, -1.5378221]"
25,NA,The manager launched a project. It was delayed.,def,existential,The| manager| launched| a| project|.| It| was| delayed|.,"[-8.547209, -10.283736, -1.1135176, -7.80855, -6.2008257, -2.565237, -1.1708702, -7.926939, -2.239845]"
25,NA,"The manager launched a project. In fact, it was delayed.",def,existential_infact,"The| manager| launched| a| project|.| In| fact|,| it| was| delayed|.","[-8.547209, -10.283736, -1.1135176, -7.80855, -6.2008257, -4.104466, -3.950326, -0.16356839, -1.9476563, -0.82652706, -9.192551, -2.37079]"
26,NA,It was not the case that the instructor didn't prepare a course. It was just not published.,def,DNE,It| was| not| the| case| that| the| instructor| didn|'t| prepare| a| course|.| It| was| just| not| published|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -9.521664, -4.821867, -0.6503447, -5.3867044, -3.4861479, -3.8665774, -2.2767253, -2.2157288, -0.38815957, -3.5571246, -2.7581396, -7.7093563, -1.3343879]"
26,NA,"It was not the case that the instructor didn't prepare a course. In fact, it was just not published.",def,DNE_infact,"It| was| not| the| case| that| the| instructor| didn|'t| prepare| a| course|.| In| fact|,| it| was| just| not| published|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -9.521664, -4.821867, -0.6503447, -5.3867044, -3.4861479, -3.8665774, -2.2767253, -3.4321861, -0.46342868, -0.110041976, -2.7301655, -0.41569597, -4.3194623, -4.1860085, -7.2146845, -1.1881542]"
26,NA,The instructor didn't prepare a course. It was not published.,def,negation2,The| instructor| didn|'t| prepare| a| course|.| It| was| not| published|.,"[-9.689999, -6.2048006, -0.6769687, -6.075409, -3.1380706, -4.162151, -3.3172646, -3.0149136, -0.5862345, -3.733006, -7.571659, -1.057785]"
26,NA,"The instructor didn't prepare a course. In fact, it was not published.",def,negation2_infact,"The| instructor| didn|'t| prepare| a| course|.| In| fact|,| it| was| not| published|.","[-9.689999, -6.2048006, -0.6769687, -6.075409, -3.1380706, -4.162151, -3.3172646, -4.861102, -1.069245, -0.15536958, -3.0118113, -0.70324814, -3.5562403, -7.508754, -1.373616]"
26,NA,The instructor didn't prepare a course. It was just not published.,def,negation2_just,The| instructor| didn|'t| prepare| a| course|.| It| was| just| not| published|.,"[-9.689999, -6.2048006, -0.6769687, -6.075409, -3.1380706, -4.162151, -3.3172646, -3.0149136, -0.5862345, -1.9336745, -6.2763195, -8.882225, -1.0510372]"
26,NA,"The instructor didn't prepare a course. In fact, it was just not published.",def,negation2_just_infact,"The| instructor| didn|'t| prepare| a| course|.| In| fact|,| it| was| just| not| published|.","[-9.690159, -6.2043886, -0.67719734, -6.0751905, -3.138947, -4.1627345, -3.3177338, -4.8618126, -1.0690522, -0.15550877, -3.011912, -0.70284635, -2.8895237, -6.9371667, -7.9868555, -1.1824399]"
26,NA,The instructor prepared a course. It was not published.,def,existential,The| instructor| prepared| a| course|.| It| was| not| published|.,"[-9.689999, -8.699547, -1.8073236, -5.175619, -5.9906673, -2.9787805, -0.7079435, -3.5637727, -6.7579927, -1.4893401]"
26,NA,"The instructor prepared a course. In fact, it was not published.",def,existential_infact,"The| instructor| prepared| a| course|.| In| fact|,| it| was| not| published|.","[-9.689999, -8.699547, -1.8073236, -5.175619, -5.9906673, -4.2066193, -4.138386, -0.16872884, -2.2759047, -0.5350129, -3.9416764, -8.442839, -1.6667814]"
27,NA,It was not the case that the lawyer didn't accept a case. It was just complicated.,def,DNE,It| was| not| the| case| that| the| lawyer| didn|'t| accept| a| case|.| It| was| just| complicated|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.250977, -5.4615583, -0.6689832, -7.2420907, -3.4490635, -4.083551, -1.7862163, -2.3390303, -0.42873713, -2.8907428, -8.704272, -1.3991293]"
27,NA,"It was not the case that the lawyer didn't accept a case. In fact, it was just complicated.",def,DNE_infact,"It| was| not| the| case| that| the| lawyer| didn|'t| accept| a| case|.| In| fact|,| it| was| just| complicated|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.250977, -5.4615583, -0.6689832, -7.2420907, -3.4490635, -4.083551, -1.7862163, -3.5434303, -0.48219422, -0.08489905, -2.983269, -0.48005986, -3.7949114, -9.165536, -1.4682367]"
27,NA,The lawyer didn't accept a case. It was complicated.,def,negation2,The| lawyer| didn|'t| accept| a| case|.| It| was| complicated|.,"[-9.534844, -6.148286, -0.8020604, -7.3828163, -2.6936448, -5.502217, -3.6537004, -3.7002506, -1.1188073, -8.463218, -1.4190177]"
27,NA,"The lawyer didn't accept a case. In fact, it was complicated.",def,negation2_infact,"The| lawyer| didn|'t| accept| a| case|.| In| fact|,| it| was| complicated|.","[-9.534844, -6.148286, -0.8020604, -7.3828163, -2.6936448, -5.502217, -3.6537004, -4.1671963, -1.508606, -0.06886407, -3.499752, -1.161175, -9.57569, -1.5326012]"
27,NA,The lawyer didn't accept a case. It was just complicated.,def,negation2_just,The| lawyer| didn|'t| accept| a| case|.| It| was| just| complicated|.,"[-9.534844, -6.148286, -0.8020604, -7.3828163, -2.6936448, -5.502217, -3.6537004, -3.7002506, -1.1188073, -3.391275, -9.8693905, -1.4528384]"
27,NA,"The lawyer didn't accept a case. In fact, it was just complicated.",def,negation2_just_infact,"The| lawyer| didn|'t| accept| a| case|.| In| fact|,| it| was| just| complicated|.","[-9.534844, -6.148286, -0.8020604, -7.3828163, -2.6936448, -5.502217, -3.6537004, -4.1671963, -1.508606, -0.06886407, -3.499752, -1.161175, -4.1318483, -11.048008, -2.2807965]"
27,NA,The lawyer accepted a case. It was complicated.,def,existential,The| lawyer| accepted| a| case|.| It| was| complicated|.,"[-9.534844, -8.925654, -2.823503, -5.037708, -4.8106637, -3.2156272, -0.6458707, -5.839488, -1.2874389]"
27,NA,"The lawyer accepted a case. In fact, it was complicated.",def,existential_infact,"The| lawyer| accepted| a| case|.| In| fact|,| it| was| complicated|.","[-9.534844, -8.925654, -2.823503, -5.037708, -4.8106637, -3.8262067, -3.7381153, -0.13180423, -2.3906233, -0.3910415, -8.058846, -1.1427741]"
28,NA,It was not the case that the warrior didn't invade a castle. It was just heavily guarded.,def,DNE,It| was| not| the| case| that| the| warrior| didn|'t| invade| a| castle|.| It| was| just| heavily| guarded|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -10.955687, -5.9900737, -0.5422855, -10.106899, -3.7381432, -3.9901798, -1.625271, -1.9751347, -0.32600302, -3.2270846, -9.685901, -2.5153441, -1.0355227]"
28,NA,"It was not the case that the warrior didn't invade a castle. In fact, it was just heavily guarded.",def,DNE_infact,"It| was| not| the| case| that| the| warrior| didn|'t| invade| a| castle|.| In| fact|,| it| was| just| heavily| guarded|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -10.955687, -5.9900737, -0.5422855, -10.106899, -3.7381432, -3.9901798, -1.625271, -3.417716, -0.9141817, -0.16725509, -2.1676304, -0.49642166, -3.8378415, -11.319506, -2.627558, -1.0412542]"
28,NA,The warrior didn't invade a castle. It was heavily guarded.,def,negation2,The| warrior| didn|'t| invade| a| castle|.| It| was| heavily| guarded|.,"[-11.253444, -6.149504, -0.74596775, -10.042028, -3.5707722, -3.5751016, -1.9573188, -3.18619, -1.1112547, -9.829475, -2.4655685, -0.97894144]"
28,NA,"The warrior didn't invade a castle. In fact, it was heavily guarded.",def,negation2_infact,"The| warrior| didn|'t| invade| a| castle|.| In| fact|,| it| was| heavily| guarded|.","[-11.253444, -6.149504, -0.74596775, -10.042028, -3.5707722, -3.5751016, -1.9573188, -4.882528, -1.1861014, -0.13453948, -2.5946054, -1.0106618, -8.456381, -1.9712288, -0.895595]"
28,NA,The warrior didn't invade a castle. It was just heavily guarded.,def,negation2_just,The| warrior| didn|'t| invade| a| castle|.| It| was| just| heavily| guarded|.,"[-11.253444, -6.149504, -0.74596775, -10.042028, -3.5707722, -3.5751016, -1.9573188, -3.18619, -1.1112547, -3.2734876, -11.232908, -2.6882453, -1.0016853]"
28,NA,"The warrior didn't invade a castle. In fact, it was just heavily guarded.",def,negation2_just_infact,"The| warrior| didn|'t| invade| a| castle|.| In| fact|,| it| was| just| heavily| guarded|.","[-11.253439, -6.1482167, -0.7460991, -10.042662, -3.570891, -3.573522, -1.9580743, -4.882926, -1.1861671, -0.13437179, -2.5939715, -1.0114955, -3.26903, -12.718599, -2.4557436, -1.1674407]"
28,NA,The warrior invaded a castle. It was heavily guarded.,def,existential,The| warrior| invaded| a| castle|.| It| was| heavily| guarded|.,"[-11.253444, -11.819514, -3.5578618, -4.151841, -2.3668308, -3.5517793, -0.6521496, -6.859567, -1.6323972, -1.3006365]"
28,NA,"The warrior invaded a castle. In fact, it was heavily guarded.",def,existential_infact,"The| warrior| invaded| a| castle|.| In| fact|,| it| was| heavily| guarded|.","[-11.253444, -11.819514, -3.5578618, -4.151841, -2.3668308, -3.878799, -5.137616, -0.1795763, -1.7969768, -0.3125809, -8.6826935, -2.1856754, -1.0841538]"
29,NA,It was not the case that the entrepreneur didn't found a company. It was just closed.,def,DNE,It| was| not| the| case| that| the| entrepreneur| didn|'t| found| a| company|.| It| was| just| closed|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -10.12245, -5.422633, -0.81009746, -10.399379, -1.5651165, -1.1984068, -1.6543239, -2.3825173, -0.37117857, -2.9217637, -9.302257, -1.543499]"
29,NA,"It was not the case that the entrepreneur didn't found a company. In fact, it was just closed.",def,DNE_infact,"It| was| not| the| case| that| the| entrepreneur| didn|'t| found| a| company|.| In| fact|,| it| was| just| closed|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -10.12245, -5.422633, -0.81009746, -10.399379, -1.5651165, -1.1984068, -1.6543239, -3.2487102, -0.6477583, -0.13500577, -2.6868482, -0.5009899, -3.74444, -9.958296, -1.3062605]"
29,NA,The entrepreneur didn't found a company. It was closed.,def,negation2,The| entrepreneur| didn|'t| found| a| company|.| It| was| closed|.,"[-10.743717, -6.583752, -1.1353449, -9.661384, -1.7021307, -1.5297052, -2.3959231, -3.2759132, -0.9557767, -9.833814, -1.7498051]"
29,NA,"The entrepreneur didn't found a company. In fact, it was closed.",def,negation2_infact,"The| entrepreneur| didn|'t| found| a| company|.| In| fact|,| it| was| closed|.","[-10.743717, -6.583752, -1.1353449, -9.661384, -1.7021307, -1.5297052, -2.3959231, -4.369708, -1.1456178, -0.12488756, -3.278349, -1.1202145, -8.247021, -1.9586842]"
29,NA,The entrepreneur didn't found a company. It was just closed.,def,negation2_just,The| entrepreneur| didn|'t| found| a| company|.| It| was| just| closed|.,"[-10.743717, -6.583752, -1.1353449, -9.661384, -1.7021307, -1.5297052, -2.3959231, -3.2759132, -0.9557767, -3.2639408, -10.883158, -1.5129427]"
29,NA,"The entrepreneur didn't found a company. In fact, it was just closed.",def,negation2_just_infact,"The| entrepreneur| didn|'t| found| a| company|.| In| fact|,| it| was| just| closed|.","[-10.743717, -6.583752, -1.1353449, -9.661384, -1.7021307, -1.5297052, -2.3959231, -4.369708, -1.1456178, -0.12488756, -3.278349, -1.1202145, -2.9727774, -10.992791, -1.4740634]"
29,NA,The entrepreneur founded a company. It was closed.,def,existential,The| entrepreneur| founded| a| company|.| It| was| closed|.,"[-10.743717, -7.713283, -2.2258878, -1.9371843, -6.020455, -3.106862, -1.6212615, -8.323294, -2.1585226]"
29,NA,"The entrepreneur founded a company. In fact, it was closed.",def,existential_infact,"The| entrepreneur| founded| a| company|.| In| fact|,| it| was| closed|.","[-10.743717, -7.713283, -2.2258878, -1.9371843, -6.020455, -3.73695, -3.9034672, -0.09271539, -2.3912783, -0.84685194, -10.113475, -2.5374548]"
30,NA,It was not the case that the pilot didn't fly a helicopter. It was just grounded for now.,def,DNE,It| was| not| the| case| that| the| pilot| didn|'t| fly| a| helicopter|.| It| was| just| grounded| for| now|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.672947, -5.383524, -0.5339206, -4.538694, -3.9584217, -6.612436, -1.7230155, -2.068159, -0.47082525, -3.2087379, -9.453995, -2.0271297, -5.764642, -1.0413265]"
30,NA,"It was not the case that the pilot didn't fly a helicopter. In fact, it was just grounded for now.",def,DNE_infact,"It| was| not| the| case| that| the| pilot| didn|'t| fly| a| helicopter|.| In| fact|,| it| was| just| grounded| for| now|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -8.672947, -5.383524, -0.5339206, -4.538694, -3.9584217, -6.612436, -1.7230155, -3.917369, -0.60922325, -0.13615385, -2.4575334, -0.6762814, -4.1051946, -10.759133, -1.7149765, -5.716486, -0.9651667]"
30,NA,The pilot didn't fly a helicopter. It was grounded for now.,def,negation2,The| pilot| didn|'t| fly| a| helicopter|.| It| was| grounded| for| now|.,"[-9.013382, -5.8582764, -0.66284007, -4.4843426, -4.1327167, -3.900341, -2.382664, -2.4186797, -0.6525191, -9.472353, -1.9355736, -7.0975366, -1.238001]"
30,NA,"The pilot didn't fly a helicopter. In fact, it was grounded for now.",def,negation2_infact,"The| pilot| didn|'t| fly| a| helicopter|.| In| fact|,| it| was| grounded| for| now|.","[-9.012863, -5.857358, -0.6628069, -4.4835534, -4.1315613, -3.9017496, -2.3827786, -4.942234, -0.92224586, -0.08360954, -2.3180923, -0.9652151, -7.647134, -1.233982, -8.216236, -1.022132]"
30,NA,The pilot didn't fly a helicopter. It was just grounded for now.,def,negation2_just,The| pilot| didn|'t| fly| a| helicopter|.| It| was| just| grounded| for| now|.,"[-9.013382, -5.8582764, -0.66284007, -4.4843426, -4.1327167, -3.900341, -2.382664, -2.4186797, -0.6525191, -2.730389, -10.637616, -2.2359283, -4.7903156, -1.0634332]"
30,NA,"The pilot didn't fly a helicopter. In fact, it was just grounded for now.",def,negation2_just_infact,"The| pilot| didn|'t| fly| a| helicopter|.| In| fact|,| it| was| just| grounded| for| now|.","[-9.012863, -5.857358, -0.6628069, -4.4835534, -4.1315613, -3.9017496, -2.3827786, -4.942234, -0.92224586, -0.08360954, -2.3180923, -0.9652151, -2.995172, -10.831146, -1.6828406, -4.92227, -0.8934993]"
30,NA,The pilot flew a helicopter. It was grounded for now.,def,existential,The| pilot| flew| a| helicopter|.| It| was| grounded| for| now|.,"[-9.013382, -5.505579, -2.857573, -4.537315, -4.593815, -2.64076, -0.9584644, -8.894714, -1.7778137, -7.537828, -1.4476827]"
30,NA,"The pilot flew a helicopter. In fact, it was grounded for now.",def,existential_infact,"The| pilot| flew| a| helicopter|.| In| fact|,| it| was| grounded| for| now|.","[-9.013382, -5.505579, -2.857573, -4.537315, -4.593815, -4.485006, -3.9418583, -0.13140984, -1.7142253, -0.48988292, -10.075697, -1.437967, -8.407614, -1.3160117]"
31,NA,It was not the case that the rider didn't raise a horse. It was just still a foal.,def,DNE,It| was| not| the| case| that| the| rider| didn|'t| raise| a| horse|.| It| was| just| still| a| fo|al|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -10.463297, -5.288758, -0.56745857, -7.5176783, -2.6713486, -6.339858, -2.2614458, -2.3851235, -0.3828551, -3.4073343, -9.728093, -2.2842438, -8.835115, -0.03232737, -1.1632128]"
31,NA,"It was not the case that the rider didn't raise a horse. In fact, it was just still a foal.",def,DNE_infact,"It| was| not| the| case| that| the| rider| didn|'t| raise| a| horse|.| In| fact|,| it| was| just| still| a| fo|al|.","[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -1.5121084, -10.463297, -5.288758, -0.56745857, -7.5176783, -2.6713486, -6.339858, -2.2614458, -3.6654131, -0.7645797, -0.15256615, -2.6713543, -0.5022219, -4.086153, -10.988748, -2.2939742, -7.860982, -0.013877282, -1.0871686]"
31,NA,The rider didn't raise a horse. It was still a foal.,def,negation2,The| rider| didn|'t| raise| a| horse|.| It| was| still| a| fo|al|.,"[-10.625084, -5.78014, -0.6526645, -8.176217, -2.3342276, -5.8074903, -2.4443192, -3.3313675, -0.767916, -5.7986383, -2.5225174, -7.850215, -0.008976164, -0.9967059]"
31,NA,"The rider didn't raise a horse. In fact, it was still a foal.",def,negation2_infact,"The| rider| didn|'t| raise| a| horse|.| In| fact|,| it| was| still| a| fo|al|.","[-10.625224, -5.7803354, -0.65205795, -8.177208, -2.3329692, -5.8093395, -2.444922, -4.7583885, -1.1478113, -0.11813126, -3.0537229, -0.8644984, -5.9501753, -2.9748821, -7.4208307, -0.00284018, -0.95747507]"
31,NA,The rider didn't raise a horse. It was just still a foal.,def,negation2_just,The| rider| didn|'t| raise| a| horse|.| It| was| just| still| a| fo|al|.,"[-10.625084, -5.78014, -0.6526645, -8.176217, -2.3342276, -5.8074903, -2.4443192, -3.3313675, -0.767916, -2.7419927, -7.9835997, -4.552596, -7.751642, -0.0080925105, -0.96210575]"
31,NA,"The rider didn't raise a horse. In fact, it was just still a foal.",def,negation2_just_infact,"The| rider| didn|'t| raise| a| horse|.| In| fact|,| it| was| just| still| a| fo|al|.","[-10.625224, -5.7803354, -0.65205795, -8.177208, -2.3329692, -5.8093395, -2.444922, -4.7583885, -1.1478113, -0.11813126, -3.0537229, -0.8644984, -3.7416618, -9.732844, -3.46555, -7.8915167, -0.0062686163, -0.9149054]"
31,NA,The rider raised a horse. It was still a foal.,def,existential,The| rider| raised| a| horse|.| It| was| still| a| fo|al|.,"[-10.625084, -9.803135, -2.401426, -6.8786807, -3.378706, -3.3375216, -1.0457692, -5.551568, -2.5251334, -8.044004, -0.0063909837, -1.3693914]"
31,NA,"The rider raised a horse. In fact, it was still a foal.",def,existential_infact,"The| rider| raised| a| horse|.| In| fact|,| it| was| still| a| fo|al|.","[-10.625084, -9.803135, -2.401426, -6.8786807, -3.378706, -4.710498, -4.3426323, -0.20786017, -2.294557, -0.41510096, -6.556322, -2.806226, -5.699436, -0.0028457681, -1.0676854]"
0,m,It was not the case that John didn't own a cow. It was just away on the meadow.,name,DNE,It| was| not| the| case| that| John| didn|'t| own| a| cow|.| It| was| just| away| on| the| me|adow|.,"[-2.3792396, -3.646462, -2.5976014, -4.041338, -1.7117422, -7.1925626, -6.1641808, -0.59500587, -6.0479603, -1.5845429, -7.523958, -1.274077, -2.4887109, -0.30588248, -2.726558, -11.149226, -2.5533323, -1.9381155, -8.595322, -0.42730063, -1.6928698]"
