frame,gender,sent,subject,sentence_type,tokens,logprobs
19,NA,The server didn't spill a drink. It was just wiped up quickly.,def,negation2_just,The| server| didn|'t| spill| a| drink|.| It| was| just| wiped| up| quickly|.,"[-8.919407, -5.812289, -0.44676158, -10.689171, -2.4173477, -3.5756216, -2.6874146, -2.3888164, -0.75999475, -3.209982, -8.593864, -1.8303531, -3.7255828, -1.3099246]"
19,NA,"The server didn't spill a drink. In fact, it was just wiped up quickly.",def,negation2_just_infact,"The| server| didn|'t| spill| a| drink|.| In| fact|,| it| was| just| wiped| up| quickly|.","[-8.919624, -5.813035, -0.4468377, -10.688843, -2.419252, -3.5755248, -2.6888347, -5.5679893, -0.42974788, -0.16882671, -2.2745996, -0.9489782, -3.7347455, -9.289588, -2.1141396, -3.7691727, -1.3608284]"
19,NA,The server spilled a drink. It was wiped up quickly.,def,existential,The| server| spilled| a| drink|.| It| was| wiped| up| quickly|.,"[-8.919407, -13.395317, -1.9633694, -1.843431, -3.8514073, -2.73853, -0.9204995, -9.596902, -0.32000372, -2.5213652, -1.5127256]"
19,NA,"The server spilled a drink. In fact, it was wiped up quickly.",def,existential_infact,"The| server| spilled| a| drink|.| In| fact|,| it| was| wiped| up| quickly|.","[-8.919407, -13.395317, -1.9633694, -1.843431, -3.8514073, -5.4074736, -3.4291606, -0.18914741, -1.9271734, -0.915883, -11.9274845, -0.66154623, -2.98486, -1.8188651]"
20,NA,It was not the case that the director didn't produce a film. It was just still in editing.,def,DNE,It| was| not| the| case| that| the| director| didn|'t| produce| a| film|.| It| was| just| still| in| editing|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -7.626733, -6.2540445, -0.9568661, -7.5577383, -1.7968608, -2.8177686, -2.3435733, -1.7719498, -0.33310357, -2.8678625, -10.029502, -1.1465896, -4.081699, -1.1835554]"
20,NA,"It was not the case that the director didn't produce a film. In fact, it was just still in editing.",def,DNE_infact,"It| was| not| the| case| that| the| director| didn|'t| produce| a| film|.| In| fact|,| it| was| just| still| in| editing|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -7.626733, -6.2540445, -0.9568661, -7.5577383, -1.7968608, -2.8177686, -2.3435733, -4.004406, -0.8604791, -0.16293626, -3.2275865, -0.4361955, -4.036754, -10.508629, -1.3967415, -4.5157585, -1.1137898]"
20,NA,The director didn't produce a film. It was still in editing.,def,negation2,The| director| didn|'t| produce| a| film|.| It| was| still| in| editing|.,"[-8.050072, -6.7107263, -0.79234195, -7.9913254, -1.9846894, -2.7113464, -3.7191713, -2.7439802, -0.9087105, -6.375215, -2.1079993, -5.8985186, -1.4550346]"
20,NA,"The director didn't produce a film. In fact, it was still in editing.",def,negation2_infact,"The| director| didn|'t| produce| a| film|.| In| fact|,| it| was| still| in| editing|.","[-8.05151, -6.7120237, -0.7926713, -7.9928207, -1.9847665, -2.7124512, -3.7201731, -4.005227, -1.3228507, -0.1430919, -2.900035, -0.701299, -6.6389437, -1.4660589, -5.880873, -1.4505831]"
20,NA,The director didn't produce a film. It was just still in editing.,def,negation2_just,The| director| didn|'t| produce| a| film|.| It| was| just| still| in| editing|.,"[-8.050072, -6.7107263, -0.79234195, -7.9913254, -1.9846894, -2.7113464, -3.7191713, -2.7439802, -0.9087105, -3.2706122, -8.451833, -2.5709553, -5.7940617, -1.2013211]"
20,NA,"The director didn't produce a film. In fact, it was just still in editing.",def,negation2_just_infact,"The| director| didn|'t| produce| a| film|.| In| fact|,| it| was| just| still| in| editing|.","[-8.05151, -6.7120237, -0.7926713, -7.9928207, -1.9847665, -2.7124512, -3.7201731, -4.005227, -1.3228507, -0.1430919, -2.900035, -0.701299, -3.5357065, -8.676807, -4.9522724, -5.5538626, -1.2120457]"
20,NA,The director produced a film. It was still in editing.,def,existential,The| director| produced| a| film|.| It| was| still| in| editing|.,"[-8.050072, -9.244322, -1.8795769, -5.056233, -5.3647704, -2.696256, -0.85857725, -8.2111635, -1.8993806, -4.776804, -1.6076607]"
20,NA,"The director produced a film. In fact, it was still in editing.",def,existential_infact,"The| director| produced| a| film|.| In| fact|,| it| was| still| in| editing|.","[-8.050072, -9.244322, -1.8795769, -5.056233, -5.3647704, -3.7593472, -3.634502, -0.22425626, -2.2963276, -0.6426169, -7.3864536, -1.3850181, -5.050981, -1.558016]"
21,NA,It was not the case that the designer didn't make a bag. It was just a prototype.,def,DNE,It| was| not| the| case| that| the| designer| didn|'t| make| a| bag|.| It| was| just| a| prototype|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -9.936464, -4.9589615, -1.0315361, -4.536414, -1.9384617, -6.667404, -3.2345142, -1.7851806, -0.35418406, -2.9708772, -2.0100217, -4.128415, -1.2417662]"
21,NA,"It was not the case that the designer didn't make a bag. In fact, it was just a prototype.",def,DNE_infact,"It| was| not| the| case| that| the| designer| didn|'t| make| a| bag|.| In| fact|,| it| was| just| a| prototype|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -9.936464, -4.9589615, -1.0315361, -4.536414, -1.9384617, -6.667404, -3.2345142, -4.7524495, -0.7575243, -0.23098497, -2.8464804, -0.47265413, -3.86089, -2.187563, -3.5707288, -1.2621601]"
21,NA,The designer didn't make a bag. It was a prototype.,def,negation2,The| designer| didn|'t| make| a| bag|.| It| was| a| prototype|.,"[-9.4089, -6.6468515, -0.7811205, -3.844837, -1.8804183, -5.6072593, -4.230424, -2.4126854, -1.4144073, -1.3219748, -5.073457, -1.4959283]"
21,NA,"The designer didn't make a bag. In fact, it was a prototype.",def,negation2_infact,"The| designer| didn|'t| make| a| bag|.| In| fact|,| it| was| a| prototype|.","[-9.4089, -6.6468515, -0.7811205, -3.844837, -1.8804183, -5.6072593, -4.230424, -5.193367, -0.8778581, -0.16913669, -2.6480145, -1.0325094, -1.3020246, -6.185349, -2.5750349]"
21,NA,The designer didn't make a bag. It was just a prototype.,def,negation2_just,The| designer| didn|'t| make| a| bag|.| It| was| just| a| prototype|.,"[-9.4089, -6.6468515, -0.7811205, -3.844837, -1.8804183, -5.6072593, -4.230424, -2.4126854, -1.4144073, -2.9304218, -0.6922474, -4.2856507, -1.127821]"
21,NA,"The designer didn't make a bag. In fact, it was just a prototype.",def,negation2_just_infact,"The| designer| didn|'t| make| a| bag|.| In| fact|,| it| was| just| a| prototype|.","[-9.407632, -6.6468315, -0.7808483, -3.8440416, -1.8800739, -5.6052976, -4.2295666, -5.1945853, -0.8776018, -0.17258859, -2.6461596, -1.0324147, -3.4891353, -0.5074447, -5.037815, -1.4067478]"
21,NA,The designer made a bag. It was a prototype.,def,existential,The| designer| made| a| bag|.| It| was| a| prototype|.,"[-9.4089, -5.0507736, -1.7985038, -7.45485, -5.047431, -2.1976862, -1.2501055, -1.4925376, -5.5416117, -0.7576974]"
21,NA,"The designer made a bag. In fact, it was a prototype.",def,existential_infact,"The| designer| made| a| bag|.| In| fact|,| it| was| a| prototype|.","[-9.4089, -5.0507736, -1.7985038, -7.45485, -5.047431, -4.594227, -2.707982, -0.14786324, -1.8262227, -0.9543321, -0.9664618, -4.8328366, -1.7734468]"
22,NA,It was not the case that the traveler didn't document a country. It was just full of stories.,def,DNE,It| was| not| the| case| that| the| traveler| didn|'t| document| a| country|.| It| was| just| full| of| stories|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -10.676113, -5.6251907, -0.9507226, -9.153576, -3.6679277, -8.043703, -2.6143303, -2.4264038, -0.35569882, -2.9745986, -10.295177, -0.27620175, -5.71474, -2.0475173]"
22,NA,"It was not the case that the traveler didn't document a country. In fact, it was just full of stories.",def,DNE_infact,"It| was| not| the| case| that| the| traveler| didn|'t| document| a| country|.| In| fact|,| it| was| just| full| of| stories|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -10.676113, -5.6251907, -0.9507226, -9.153576, -3.6679277, -8.043703, -2.6143303, -3.5071752, -1.1027155, -0.16527446, -2.9234276, -0.5490826, -3.588846, -10.232103, -0.25494337, -5.375747, -1.7885246]"
22,NA,The traveler didn't document a country. It was full of stories.,def,negation2,The| traveler| didn|'t| document| a| country|.| It| was| full| of| stories|.,"[-10.945629, -6.6050005, -0.7353552, -10.1336775, -3.9271195, -7.8134127, -3.1482112, -3.069232, -2.3667002, -8.511094, -0.13766985, -6.226375, -2.1162672]"
22,NA,"The traveler didn't document a country. In fact, it was full of stories.",def,negation2_infact,"The| traveler| didn|'t| document| a| country|.| In| fact|,| it| was| full| of| stories|.","[-10.947556, -6.604947, -0.735339, -10.132285, -3.927742, -7.865346, -3.135723, -4.222896, -2.6117442, -0.17233586, -2.8817077, -1.757454, -8.41511, -0.13688453, -5.749428, -1.8305558]"
22,NA,The traveler didn't document a country. It was just full of stories.,def,negation2_just,The| traveler| didn|'t| document| a| country|.| It| was| just| full| of| stories|.,"[-10.945629, -6.6050005, -0.7353552, -10.1336775, -3.9271195, -7.8134127, -3.1482112, -3.069232, -2.3667002, -3.1468985, -7.7233763, -0.118905045, -5.9682274, -1.5350858]"
22,NA,"The traveler didn't document a country. In fact, it was just full of stories.",def,negation2_just_infact,"The| traveler| didn|'t| document| a| country|.| In| fact|,| it| was| just| full| of| stories|.","[-10.947556, -6.604947, -0.735339, -10.132285, -3.927742, -7.865346, -3.135723, -4.222896, -2.6117442, -0.17233586, -2.8817077, -1.757454, -3.3451326, -9.019619, -0.12372164, -6.5737114, -1.5020806]"
22,NA,The traveler documented a country. It was full of stories.,def,existential,The| traveler| documented| a| country|.| It| was| full| of| stories|.,"[-10.945629, -11.355048, -3.3217826, -8.822119, -5.05669, -3.1279867, -0.7834486, -6.5032773, -0.036535498, -4.166045, -1.6452211]"
22,NA,"The traveler documented a country. In fact, it was full of stories.",def,existential_infact,"The| traveler| documented| a| country|.| In| fact|,| it| was| full| of| stories|.","[-10.945629, -11.355048, -3.3217826, -8.822119, -5.05669, -3.5997446, -3.652535, -0.18176232, -2.612225, -0.88749945, -7.214739, -0.08498599, -3.9607513, -1.4873723]"
23,NA,It was not the case that the developer didn't identify a bug. It was just tricky to fix.,def,DNE,It| was| not| the| case| that| the| developer| didn|'t| identify| a| bug|.| It| was| just| tricky| to| fix|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -8.556847, -5.309209, -1.008785, -7.413558, -2.483993, -8.869257, -1.7884314, -1.4064277, -0.26633418, -3.638825, -9.629634, -0.28763795, -3.75925, -1.3634849]"
23,NA,"It was not the case that the developer didn't identify a bug. In fact, it was just tricky to fix.",def,DNE_infact,"It| was| not| the| case| that| the| developer| didn|'t| identify| a| bug|.| In| fact|,| it| was| just| tricky| to| fix|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -8.556847, -5.309209, -1.008785, -7.413558, -2.483993, -8.869257, -1.7884314, -3.9942536, -0.38789874, -0.31760696, -2.0619528, -0.76889753, -4.4564705, -11.904512, -0.41602114, -3.97018, -1.2796568]"
23,NA,The developer didn't identify a bug. It was tricky to fix.,def,negation2,The| developer| didn|'t| identify| a| bug|.| It| was| tricky| to| fix|.,"[-9.399382, -6.156538, -0.74387693, -6.71124, -2.7688615, -10.318349, -2.3060858, -1.9179169, -1.6998146, -10.481888, -0.9708713, -4.3951178, -2.4121351]"
23,NA,"The developer didn't identify a bug. In fact, it was tricky to fix.",def,negation2_infact,"The| developer| didn|'t| identify| a| bug|.| In| fact|,| it| was| tricky| to| fix|.","[-9.399208, -6.1577444, -0.7439291, -6.7129683, -2.7685914, -10.317583, -2.3057818, -4.531347, -0.87382305, -0.110471934, -1.9891527, -2.2850351, -9.362016, -0.5830302, -5.7709646, -1.5927024]"
23,NA,The developer didn't identify a bug. It was just tricky to fix.,def,negation2_just,The| developer| didn|'t| identify| a| bug|.| It| was| just| tricky| to| fix|.,"[-9.399382, -6.156538, -0.74387693, -6.71124, -2.7688615, -10.318349, -2.3060858, -1.9179169, -1.6998146, -3.056623, -10.818466, -0.7862902, -4.7841644, -1.4372491]"
23,NA,"The developer didn't identify a bug. In fact, it was just tricky to fix.",def,negation2_just_infact,"The| developer| didn|'t| identify| a| bug|.| In| fact|,| it| was| just| tricky| to| fix|.","[-9.399208, -6.1577444, -0.7439291, -6.7129683, -2.7685914, -10.317583, -2.3057818, -4.531347, -0.87382305, -0.110471934, -1.9891527, -2.2850351, -3.267592, -9.979247, -2.4507916, -5.715503, -1.5098598]"
23,NA,The developer identified a bug. It was tricky to fix.,def,existential,The| developer| identified| a| bug|.| It| was| tricky| to| fix|.,"[-9.399382, -9.736108, -2.5397344, -5.21107, -5.196375, -2.5583034, -1.9529374, -8.946609, -0.6773032, -2.2321277, -1.862764]"
23,NA,"The developer identified a bug. In fact, it was tricky to fix.",def,existential_infact,"The| developer| identified| a| bug|.| In| fact|,| it| was| tricky| to| fix|.","[-9.399382, -9.736108, -2.5397344, -5.21107, -5.196375, -3.7464337, -3.4710078, -0.18169214, -1.8504606, -1.0252591, -9.858743, -1.1852535, -3.3646798, -1.5701967]"
24,NA,It was not the case that the manufacturer didn't develop a product. It was just in testing.,def,DNE,It| was| not| the| case| that| the| manufacturer| didn|'t| develop| a| product|.| It| was| just| in| testing|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -8.890378, -6.1890287, -0.89100033, -7.0815983, -1.7182198, -2.8602905, -3.1133547, -1.4454484, -0.34597668, -3.0808945, -5.835625, -5.813933, -1.9382885]"
24,NA,"It was not the case that the manufacturer didn't develop a product. In fact, it was just in testing.",def,DNE_infact,"It| was| not| the| case| that| the| manufacturer| didn|'t| develop| a| product|.| In| fact|,| it| was| just| in| testing|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -8.890378, -6.1890287, -0.89100033, -7.0815983, -1.7182198, -2.8602905, -3.1133547, -4.003512, -0.7957105, -0.16516219, -1.7983277, -1.4199592, -4.3189535, -5.812654, -6.1629972, -1.7203447]"
24,NA,The manufacturer didn't develop a product. It was in testing.,def,negation2,The| manufacturer| didn|'t| develop| a| product|.| It| was| in| testing|.,"[-8.899012, -6.1717405, -0.80062264, -7.3253994, -1.8350362, -4.094881, -4.315153, -2.2295163, -1.7003869, -4.9577193, -5.5617113, -2.3465488]"
24,NA,"The manufacturer didn't develop a product. In fact, it was in testing.",def,negation2_infact,"The| manufacturer| didn|'t| develop| a| product|.| In| fact|,| it| was| in| testing|.","[-8.899012, -6.1717405, -0.80062264, -7.3253994, -1.8350362, -4.094881, -4.315153, -4.2470436, -1.3999436, -0.082228445, -2.0011668, -1.7809392, -4.970177, -7.928898, -3.0337605]"
24,NA,The manufacturer didn't develop a product. It was just in testing.,def,negation2_just,The| manufacturer| didn|'t| develop| a| product|.| It| was| just| in| testing|.,"[-8.899012, -6.1717405, -0.80062264, -7.3253994, -1.8350362, -4.094881, -4.315153, -2.2295163, -1.7003869, -3.9647412, -5.6473026, -5.508999, -1.3902063]"
24,NA,"The manufacturer didn't develop a product. In fact, it was just in testing.",def,negation2_just_infact,"The| manufacturer| didn|'t| develop| a| product|.| In| fact|,| it| was| just| in| testing|.","[-8.899995, -6.171769, -0.80068433, -7.332425, -1.8349705, -4.0959663, -4.31394, -4.2483363, -1.3992679, -0.08231936, -2.002069, -1.7800102, -3.7668033, -5.764015, -6.583699, -1.6239103]"
24,NA,The manufacturer developed a product. It was in testing.,def,existential,The| manufacturer| developed| a| product|.| It| was| in| testing|.,"[-8.899012, -8.013371, -1.4597502, -4.3800497, -6.1139655, -2.2221985, -2.178299, -4.8433743, -5.0087023, -1.2617599]"
24,NA,"The manufacturer developed a product. In fact, it was in testing.",def,existential_infact,"The| manufacturer| developed| a| product|.| In| fact|,| it| was| in| testing|.","[-8.899012, -8.013371, -1.4597502, -4.3800497, -6.1139655, -3.713643, -3.7429986, -0.080283865, -1.6419455, -1.611185, -5.012861, -5.5385804, -2.241263]"
25,NA,It was not the case that the manager didn't launch a project. It was just delayed.,def,DNE,It| was| not| the| case| that| the| manager| didn|'t| launch| a| project|.| It| was| just| delayed|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -7.5782647, -5.04631, -0.852793, -11.503721, -2.16818, -5.2972517, -2.1365447, -1.781336, -0.27759168, -3.0005376, -4.3190503, -1.2826831]"
25,NA,"It was not the case that the manager didn't launch a project. In fact, it was just delayed.",def,DNE_infact,"It| was| not| the| case| that| the| manager| didn|'t| launch| a| project|.| In| fact|,| it| was| just| delayed|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -7.5782647, -5.04631, -0.852793, -11.503721, -2.16818, -5.2972517, -2.1365447, -3.9475117, -0.5836866, -0.19524395, -2.9458232, -0.36924145, -4.06589, -8.470805, -1.1554741]"
25,NA,The manager didn't launch a project. It was delayed.,def,negation2,The| manager| didn|'t| launch| a| project|.| It| was| delayed|.,"[-8.807186, -5.469759, -0.69765496, -10.818687, -1.7765081, -6.4707127, -2.5504599, -2.460524, -0.82389444, -8.152622, -1.6457165]"
25,NA,"The manager didn't launch a project. In fact, it was delayed.",def,negation2_infact,"The| manager| didn|'t| launch| a| project|.| In| fact|,| it| was| delayed|.","[-8.807186, -5.469759, -0.69765496, -10.818687, -1.7765081, -6.4707127, -2.5504599, -4.703242, -0.987674, -0.11051836, -3.1723464, -0.7409201, -7.5395927, -1.6030711]"
25,NA,The manager didn't launch a project. It was just delayed.,def,negation2_just,The| manager| didn|'t| launch| a| project|.| It| was| just| delayed|.,"[-8.807186, -5.469759, -0.69765496, -10.818687, -1.7765081, -6.4707127, -2.5504599, -2.460524, -0.82389444, -3.7741227, -9.493187, -1.214847]"
25,NA,"The manager didn't launch a project. In fact, it was just delayed.",def,negation2_just_infact,"The| manager| didn|'t| launch| a| project|.| In| fact|,| it| was| just| delayed|.","[-8.807186, -5.469759, -0.69765496, -10.818687, -1.7765081, -6.4707127, -2.5504599, -4.703242, -0.987674, -0.11051836, -3.1723464, -0.7409201, -3.7454503, -10.296728, -1.186757]"
25,NA,The manager launched a project. It was delayed.,def,existential,The| manager| launched| a| project|.| It| was| delayed|.,"[-8.807186, -9.733668, -1.0223908, -7.977646, -5.4192095, -2.9412196, -1.3032706, -7.29917, -1.313063]"
25,NA,"The manager launched a project. In fact, it was delayed.",def,existential_infact,"The| manager| launched| a| project|.| In| fact|,| it| was| delayed|.","[-8.807186, -9.733668, -1.0223908, -7.977646, -5.4192095, -3.6819632, -4.2853527, -0.1519392, -1.657883, -0.45073715, -9.740919, -2.5667214]"
26,NA,It was not the case that the instructor didn't prepare a course. It was just not published.,def,DNE,It| was| not| the| case| that| the| instructor| didn|'t| prepare| a| course|.| It| was| just| not| published|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -9.880961, -4.9261675, -0.8521939, -5.6045494, -3.9687166, -3.6658525, -2.3065372, -2.056717, -0.29549572, -2.8051338, -3.0935276, -7.655386, -1.6866093]"
26,NA,"It was not the case that the instructor didn't prepare a course. In fact, it was just not published.",def,DNE_infact,"It| was| not| the| case| that| the| instructor| didn|'t| prepare| a| course|.| In| fact|,| it| was| just| not| published|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -9.880961, -4.9261675, -0.8521939, -5.6045494, -3.9687166, -3.6658525, -2.3065372, -3.805955, -0.5395708, -0.17127974, -2.7987568, -0.36075005, -3.7994688, -6.7099733, -7.1152, -1.5602944]"
26,NA,The instructor didn't prepare a course. It was not published.,def,negation2,The| instructor| didn|'t| prepare| a| course|.| It| was| not| published|.,"[-10.008681, -5.600052, -0.7290409, -5.982924, -3.2086399, -3.793388, -3.3122222, -2.7936826, -0.5382743, -3.88939, -8.471914, -2.134365]"
26,NA,"The instructor didn't prepare a course. In fact, it was not published.",def,negation2_infact,"The| instructor| didn|'t| prepare| a| course|.| In| fact|,| it| was| not| published|.","[-10.008681, -5.600052, -0.7290409, -5.982924, -3.2086399, -3.793388, -3.3122222, -4.5746903, -1.3817781, -0.19266766, -3.1338139, -0.73435056, -3.2442966, -9.433826, -1.9386146]"
26,NA,The instructor didn't prepare a course. It was just not published.,def,negation2_just,The| instructor| didn|'t| prepare| a| course|.| It| was| just| not| published|.,"[-10.008681, -5.600052, -0.7290409, -5.982924, -3.2086399, -3.793388, -3.3122222, -2.7936826, -0.5382743, -2.2632723, -6.703122, -9.172169, -1.2004658]"
26,NA,"The instructor didn't prepare a course. In fact, it was just not published.",def,negation2_just_infact,"The| instructor| didn|'t| prepare| a| course|.| In| fact|,| it| was| just| not| published|.","[-10.010062, -5.6008706, -0.7294215, -5.983221, -3.2087727, -3.7937937, -3.3124201, -4.5764084, -1.3821888, -0.19266531, -3.1337333, -0.7349192, -2.981729, -6.9411263, -8.737152, -1.1093284]"
26,NA,The instructor prepared a course. It was not published.,def,existential,The| instructor| prepared| a| course|.| It| was| not| published|.,"[-10.008681, -9.141529, -2.17106, -4.5609965, -6.2074842, -2.6828368, -0.9233256, -3.0713983, -7.6468515, -1.7991512]"
26,NA,"The instructor prepared a course. In fact, it was not published.",def,existential_infact,"The| instructor| prepared| a| course|.| In| fact|,| it| was| not| published|.","[-10.008681, -9.141529, -2.17106, -4.5609965, -6.2074842, -4.0459614, -3.4995441, -0.13913782, -2.322606, -0.5860558, -2.8235393, -8.9065485, -2.1148484]"
27,NA,It was not the case that the lawyer didn't accept a case. It was just complicated.,def,DNE,It| was| not| the| case| that| the| lawyer| didn|'t| accept| a| case|.| It| was| just| complicated|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -7.9153314, -5.775545, -0.9861383, -6.5486603, -3.6800587, -2.9056938, -1.8437461, -2.075646, -0.2510652, -3.9632065, -9.026391, -1.258597]"
27,NA,"It was not the case that the lawyer didn't accept a case. In fact, it was just complicated.",def,DNE_infact,"It| was| not| the| case| that| the| lawyer| didn|'t| accept| a| case|.| In| fact|,| it| was| just| complicated|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -7.9153314, -5.775545, -0.9861383, -6.5486603, -3.6800587, -2.9056938, -1.8437461, -4.3092628, -0.71509254, -0.14058873, -3.0297074, -0.3218408, -3.700232, -10.565858, -1.1819838]"
27,NA,The lawyer didn't accept a case. It was complicated.,def,negation2,The| lawyer| didn|'t| accept| a| case|.| It| was| complicated|.,"[-9.389043, -6.375804, -0.9013648, -6.2089424, -3.2144709, -4.427489, -3.429258, -3.6126094, -0.89361054, -9.208841, -1.2141459]"
27,NA,"The lawyer didn't accept a case. In fact, it was complicated.",def,negation2_infact,"The| lawyer| didn|'t| accept| a| case|.| In| fact|,| it| was| complicated|.","[-9.389043, -6.375804, -0.9013648, -6.2089424, -3.2144709, -4.427489, -3.429258, -4.2904983, -1.7023618, -0.091220945, -3.454665, -0.7420976, -9.703939, -1.1850516]"
27,NA,The lawyer didn't accept a case. It was just complicated.,def,negation2_just,The| lawyer| didn|'t| accept| a| case|.| It| was| just| complicated|.,"[-9.389043, -6.375804, -0.9013648, -6.2089424, -3.2144709, -4.427489, -3.429258, -3.6126094, -0.89361054, -3.682331, -9.3231945, -1.2519325]"
27,NA,"The lawyer didn't accept a case. In fact, it was just complicated.",def,negation2_just_infact,"The| lawyer| didn|'t| accept| a| case|.| In| fact|,| it| was| just| complicated|.","[-9.389043, -6.375804, -0.9013648, -6.2089424, -3.2144709, -4.427489, -3.429258, -4.2904983, -1.7023618, -0.091220945, -3.454665, -0.7420976, -4.084325, -10.43176, -1.1778176]"
27,NA,The lawyer accepted a case. It was complicated.,def,existential,The| lawyer| accepted| a| case|.| It| was| complicated|.,"[-9.389043, -9.654204, -2.8230495, -5.499602, -4.616784, -3.5499697, -0.9176937, -5.8572197, -1.0457036]"
27,NA,"The lawyer accepted a case. In fact, it was complicated.",def,existential_infact,"The| lawyer| accepted| a| case|.| In| fact|,| it| was| complicated|.","[-9.389043, -9.654204, -2.8230495, -5.499602, -4.616784, -3.686036, -3.3417737, -0.14351974, -2.8399663, -0.49069765, -9.417027, -1.1502991]"
28,NA,It was not the case that the warrior didn't invade a castle. It was just heavily guarded.,def,DNE,It| was| not| the| case| that| the| warrior| didn|'t| invade| a| castle|.| It| was| just| heavily| guarded|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -10.715672, -6.7186165, -0.8772757, -9.738982, -4.279658, -4.81145, -1.9052095, -2.0730195, -0.28811628, -2.9070573, -10.551853, -1.7172852, -1.1900057]"
28,NA,"It was not the case that the warrior didn't invade a castle. In fact, it was just heavily guarded.",def,DNE_infact,"It| was| not| the| case| that| the| warrior| didn|'t| invade| a| castle|.| In| fact|,| it| was| just| heavily| guarded|.","[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -10.715672, -6.7186165, -0.8772757, -9.738982, -4.279658, -4.81145, -1.9052095, -3.9732308, -0.83309144, -0.11893299, -2.4682982, -0.3980851, -3.3183482, -12.796773, -1.3725929, -1.0797126]"
28,NA,The warrior didn't invade a castle. It was heavily guarded.,def,negation2,The| warrior| didn|'t| invade| a| castle|.| It| was| heavily| guarded|.,"[-11.179174, -6.4259014, -0.72823656, -10.879634, -3.7940104, -5.077676, -2.1906247, -2.7857606, -0.953012, -8.477992, -1.4524392, -1.5336676]"
28,NA,"The warrior didn't invade a castle. In fact, it was heavily guarded.",def,negation2_infact,"The| warrior| didn|'t| invade| a| castle|.| In| fact|,| it| was| heavily| guarded|.","[-11.179174, -6.4259014, -0.72823656, -10.879634, -3.7940104, -5.077676, -2.1906247, -5.0711565, -1.1231778, -0.18689728, -2.6448183, -1.2631087, -8.053417, -1.4052572, -1.0725746]"
28,NA,The warrior didn't invade a castle. It was just heavily guarded.,def,negation2_just,The| warrior| didn|'t| invade| a| castle|.| It| was| just| heavily| guarded|.,"[-11.179174, -6.4259014, -0.72823656, -10.879634, -3.7940104, -5.077676, -2.1906247, -2.7857606, -0.953012, -3.5936184, -10.083475, -1.1941464, -1.0442924]"
28,NA,"The warrior didn't invade a castle. In fact, it was just heavily guarded.",def,negation2_just_infact,"The| warrior| didn|'t| invade| a| castle|.| In| fact|,| it| was| just| heavily| guarded|.","[-11.181448, -6.4265633, -0.7290096, -10.879768, -3.7949386, -5.07875, -2.1917996, -5.070579, -1.1231269, -0.18698321, -2.6458464, -1.263486, -4.134739, -11.683038, -1.5177267, -0.87805057]"
28,NA,The warrior invaded a castle. It was heavily guarded.,def,existential,The| warrior| invaded| a| castle|.| It| was| heavily| guarded|.,"[-11.179174, -11.012016, -3.550169, -5.1963463, -2.8044314, -3.2285354, -0.8545314, -5.720908, -0.4780515, -1.7645701]"
28,NA,"The warrior invaded a castle. In fact, it was heavily guarded.",def,existential_infact,"The| warrior| invaded| a| castle|.| In| fact|,| it| was| heavily| guarded|.","[-11.179174, -11.012016, -3.550169, -5.1963463, -2.8044314, -4.0615377, -5.4389324, -0.21715876, -2.0096655, -0.62702626, -8.729723, -0.6180009, -1.205715]"
29,NA,It was not the case that the entrepreneur didn't found a company. It was just closed.,def,DNE,It| was| not| the| case| that| the| entrepreneur| didn|'t| found| a| company|.| It| was| just| closed|.,"[-2.3120632, -3.7709918, -2.6325545, -4.126794, -1.1438602, -1.4009677, -10.141111, -5.9614186, -1.2021999, -10.428253, -1.7088692, -1.4315537, -1.8669646, -1.6483817, -0.31080428, -2.8301897, -8.378195, -1.6343117]"
