frame,gender,sent,sentence_type,scope,tokens,logprobs
8,m,Every chef cooked in the kitchen before he danced to the background music.,uni,inScope,Every| chef| cooked| in| the| kitchen| before| he| danced| to| the| background| music|.,"[-9.365308, -10.672347, -3.4486666, -1.4041994, -1.9730096, -4.7041984, -3.184927, -10.332395, -4.3559275, -0.7153441, -7.363122, -0.3172422, -1.3170158]"
8,m,Every chef cooked in the kitchen. He danced to the background music.,uni,outScope,Every| chef| cooked| in| the| kitchen|.| He| danced| to| the| background| music|.,"[-9.365308, -10.672347, -3.4486666, -1.4041994, -1.9730096, -2.5849996, -3.3059847, -9.589961, -3.143769, -0.7515847, -6.910666, -0.16294639, -1.3238388]"
8,m,No chef cooked in the kitchen before he danced to the background music.,no,inScope,No| chef| cooked| in| the| kitchen| before| he| danced| to| the| background| music|.,"[-13.030709, -8.181426, -3.972008, -1.1866168, -1.0393057, -5.6904445, -4.082324, -11.128486, -3.9770436, -0.86525583, -7.261259, -0.32053292, -1.4678539]"
8,m,No chef cooked in the kitchen. He danced to the background music.,no,outScope,No| chef| cooked| in| the| kitchen|.| He| danced| to| the| background| music|.,"[-13.030709, -8.181426, -3.972008, -1.1866168, -1.0393057, -1.7184213, -3.2250893, -10.391311, -3.2965846, -0.8742592, -6.9377213, -0.25987783, -1.8622689]"
8,f,A chef cooked in the kitchen before she danced to the background music.,ext,inScope,A| chef| cooked| in| the| kitchen| before| she| danced| to| the| background| music|.,"[-11.092918, -8.754175, -4.343436, -1.485336, -1.3429359, -5.8896484, -4.5498743, -7.801544, -3.7742023, -1.003088, -7.2409554, -0.4209634, -1.2702662]"
8,f,A chef cooked in the kitchen. She danced to the background music.,ext,outScope,A| chef| cooked| in| the| kitchen|.| She| danced| to| the| background| music|.,"[-11.092918, -8.754175, -4.343436, -1.485336, -1.3429359, -2.2402353, -3.751556, -7.091032, -2.612959, -0.7281508, -7.2431374, -0.22670297, -0.9201895]"
8,f,Every chef cooked in the kitchen before she danced to the background music.,uni,inScope,Every| chef| cooked| in| the| kitchen| before| she| danced| to| the| background| music|.,"[-9.365308, -10.672347, -3.4486666, -1.4041994, -1.9730096, -4.7041984, -5.6197615, -9.188478, -4.084402, -0.8151225, -7.3952007, -0.3811862, -1.4115067]"
8,f,Every chef cooked in the kitchen. She danced to the background music.,uni,outScope,Every| chef| cooked| in| the| kitchen|.| She| danced| to| the| background| music|.,"[-9.365308, -10.672347, -3.4486666, -1.4041994, -1.9730096, -2.5849996, -5.619095, -8.883279, -3.0570126, -0.9836925, -7.2371445, -0.16165102, -1.3097261]"
8,f,No chef cooked in the kitchen before she danced to the background music.,no,inScope,No| chef| cooked| in| the| kitchen| before| she| danced| to| the| background| music|.,"[-13.030709, -8.181426, -3.972008, -1.1866168, -1.0393057, -5.6904445, -4.774458, -10.751494, -4.056946, -0.85942096, -6.9799175, -0.5212589, -1.4875621]"
8,f,No chef cooked in the kitchen. She danced to the background music.,no,outScope,No| chef| cooked| in| the| kitchen|.| She| danced| to| the| background| music|.,"[-13.030709, -8.181426, -3.972008, -1.1866168, -1.0393057, -1.7184213, -5.443383, -9.735626, -3.119269, -1.0550761, -7.0047226, -0.26844302, -1.7386]"
8,p,A chef cooked in the kitchen before they danced to the background music.,ext,inScope,A| chef| cooked| in| the| kitchen| before| they| danced| to| the| background| music|.,"[-11.092918, -8.754175, -4.343436, -1.485336, -1.3429359, -5.8896484, -4.187009, -9.324557, -3.0796754, -1.4448332, -7.813016, -0.32538304, -1.2361987]"
8,p,A chef cooked in the kitchen. They danced to the background music.,ext,outScope,A| chef| cooked| in| the| kitchen|.| They| danced| to| the| background| music|.,"[-11.092918, -8.754175, -4.343436, -1.485336, -1.3429359, -2.2402353, -4.2552705, -7.412304, -2.4771745, -1.0898153, -7.609717, -0.2064403, -0.8762398]"
8,p,Every chef cooked in the kitchen before they danced to the background music.,uni,inScope,Every| chef| cooked| in| the| kitchen| before| they| danced| to| the| background| music|.,"[-9.365308, -10.672347, -3.4486666, -1.4041994, -1.9730096, -4.7041984, -1.6941195, -10.174022, -4.8676395, -0.7749913, -8.550678, -0.25892714, -1.4319104]"
8,p,Every chef cooked in the kitchen. They danced to the background music.,uni,outScope,Every| chef| cooked| in| the| kitchen|.| They| danced| to| the| background| music|.,"[-9.365308, -10.672347, -3.4486666, -1.4041994, -1.9730096, -2.5849996, -2.7819188, -8.891702, -2.8359349, -0.8279519, -7.0116434, -0.1167092, -1.2962815]"
8,p,No chef cooked in the kitchen before they danced to the background music.,no,inScope,No| chef| cooked| in| the| kitchen| before| they| danced| to| the| background| music|.,"[-13.030709, -8.181426, -3.972008, -1.1866168, -1.0393057, -5.6904445, -4.277829, -10.664573, -4.0894856, -1.0674864, -7.6207514, -0.29225984, -1.4537014]"
8,p,No chef cooked in the kitchen. They danced to the background music.,no,outScope,No| chef| cooked| in| the| kitchen|.| They| danced| to| the| background| music|.,"[-13.030709, -8.181426, -3.972008, -1.1866168, -1.0393057, -1.7184213, -3.0392592, -11.028848, -2.9740772, -1.1096042, -6.8861275, -0.22349904, -1.7689853]"
9,m,A hunter hid in the bushes before he listened for footsteps.,ext,inScope,A| hunter| hid| in| the| bushes| before| he| listened| for| footsteps|.,"[-10.958746, -11.969243, -1.1050409, -0.82041854, -1.833392, -6.438707, -2.2924962, -10.509483, -2.5417705, -4.6211643, -1.3296442]"
9,m,A hunter hid in the bushes. He listened for footsteps.,ext,outScope,A| hunter| hid| in| the| bushes|.| He| listened| for| footsteps|.,"[-10.958746, -11.969243, -1.1050409, -0.82041854, -1.833392, -2.8625207, -1.5044664, -6.232173, -3.0755725, -4.722512, -0.99126595]"
9,m,Every hunter hid in the bushes before he listened for footsteps.,uni,inScope,Every| hunter| hid| in| the| bushes| before| he| listened| for| footsteps|.,"[-10.708725, -15.205316, -1.8169255, -1.0287286, -2.613865, -6.2867956, -3.296596, -8.798128, -2.6134934, -4.5708013, -1.319185]"
9,m,Every hunter hid in the bushes. He listened for footsteps.,uni,outScope,Every| hunter| hid| in| the| bushes|.| He| listened| for| footsteps|.,"[-10.708725, -15.205316, -1.8169255, -1.0287286, -2.613865, -2.4660053, -2.625467, -6.0735826, -2.6393275, -4.384994, -1.3593241]"
9,m,No hunter hid in the bushes before he listened for footsteps.,no,inScope,No| hunter| hid| in| the| bushes| before| he| listened| for| footsteps|.,"[-12.329055, -12.497419, -1.8259779, -0.65930337, -2.8898265, -6.4915633, -3.309337, -9.617898, -2.2311316, -5.49697, -1.7188501]"
9,m,No hunter hid in the bushes. He listened for footsteps.,no,outScope,No| hunter| hid| in| the| bushes|.| He| listened| for| footsteps|.,"[-12.329055, -12.497419, -1.8259779, -0.65930337, -2.8898265, -2.5798068, -1.8931528, -7.2642508, -2.3056953, -4.7616777, -1.7927961]"
9,f,A hunter hid in the bushes before she listened for footsteps.,ext,inScope,A| hunter| hid| in| the| bushes| before| she| listened| for| footsteps|.,"[-10.958746, -11.969243, -1.1050409, -0.82041854, -1.833392, -6.438707, -4.947248, -10.878417, -2.5330884, -4.388293, -1.296368]"
9,f,A hunter hid in the bushes. She listened for footsteps.,ext,outScope,A| hunter| hid| in| the| bushes|.| She| listened| for| footsteps|.,"[-10.958746, -11.969243, -1.1050409, -0.82041854, -1.833392, -2.8625207, -4.035934, -6.5150356, -2.5478725, -4.2577667, -1.1709106]"
9,f,Every hunter hid in the bushes before she listened for footsteps.,uni,inScope,Every| hunter| hid| in| the| bushes| before| she| listened| for| footsteps|.,"[-10.708725, -15.205316, -1.8169255, -1.0287286, -2.613865, -6.2867956, -5.9001274, -10.351408, -2.3220487, -3.7171447, -1.1754429]"
9,f,Every hunter hid in the bushes. She listened for footsteps.,uni,outScope,Every| hunter| hid| in| the| bushes|.| She| listened| for| footsteps|.,"[-10.708725, -15.205316, -1.8169255, -1.0287286, -2.613865, -2.4660053, -5.1581545, -6.501251, -1.9217857, -3.7990522, -1.4942365]"
9,f,No hunter hid in the bushes before she listened for footsteps.,no,inScope,No| hunter| hid| in| the| bushes| before| she| listened| for| footsteps|.,"[-12.329055, -12.497419, -1.8259779, -0.65930337, -2.8898265, -6.4915633, -5.4701185, -9.9334135, -2.2829638, -4.4955034, -1.5976546]"
9,f,No hunter hid in the bushes. She listened for footsteps.,no,outScope,No| hunter| hid| in| the| bushes|.| She| listened| for| footsteps|.,"[-12.329055, -12.497419, -1.8259779, -0.65930337, -2.8898265, -2.5798068, -5.1118274, -7.255031, -1.7802172, -4.1519823, -1.9836816]"
9,p,A hunter hid in the bushes before they listened for footsteps.,ext,inScope,A| hunter| hid| in| the| bushes| before| they| listened| for| footsteps|.,"[-10.958746, -11.969243, -1.1050409, -0.82041854, -1.833392, -6.438707, -5.1509633, -10.315046, -2.2475755, -4.5384007, -1.4849542]"
9,p,A hunter hid in the bushes. They listened for footsteps.,ext,outScope,A| hunter| hid| in| the| bushes|.| They| listened| for| footsteps|.,"[-10.958746, -11.969243, -1.1050409, -0.82041854, -1.833392, -2.8625207, -3.8525681, -6.579782, -2.5921593, -4.4875946, -1.1567229]"
9,p,Every hunter hid in the bushes before they listened for footsteps.,uni,inScope,Every| hunter| hid| in| the| bushes| before| they| listened| for| footsteps|.,"[-10.708725, -15.205316, -1.8169255, -1.0287286, -2.613865, -6.2867956, -2.7734141, -9.834362, -2.2094598, -4.323292, -1.2949522]"
9,p,Every hunter hid in the bushes. They listened for footsteps.,uni,outScope,Every| hunter| hid| in| the| bushes|.| They| listened| for| footsteps|.,"[-10.708725, -15.205316, -1.8169255, -1.0287286, -2.613865, -2.4660053, -2.798104, -5.449761, -2.432825, -4.397162, -1.3111457]"
9,p,No hunter hid in the bushes before they listened for footsteps.,no,inScope,No| hunter| hid| in| the| bushes| before| they| listened| for| footsteps|.,"[-12.329055, -12.497419, -1.8259779, -0.65930337, -2.8898265, -6.4915633, -3.9816144, -10.0436325, -1.6462855, -4.8897696, -1.6752108]"
9,p,No hunter hid in the bushes. They listened for footsteps.,no,outScope,No| hunter| hid| in| the| bushes|.| They| listened| for| footsteps|.,"[-12.329055, -12.497419, -1.8259779, -0.65930337, -2.8898265, -2.5798068, -3.2294984, -7.923729, -2.084971, -4.8306155, -1.7294856]"
10,m,A player rested on the bench before he cheered for the team.,ext,inScope,A| player| rested| on| the| bench| before| he| cheered| for| the| team|.,"[-8.964515, -11.569968, -2.6804478, -1.2533356, -0.5930158, -5.8016863, -3.879622, -10.955991, -1.5945381, -1.4892497, -0.93542033, -1.7409937]"
10,m,A player rested on the bench. He cheered for the team.,ext,outScope,A| player| rested| on| the| bench|.| He| cheered| for| the| team|.,"[-8.964515, -11.569968, -2.6804478, -1.2533356, -0.5930158, -3.1843853, -2.9618113, -9.304672, -1.5844173, -1.6246433, -0.9548201, -1.5176836]"
10,m,Every player rested on the bench before he cheered for the team.,uni,inScope,Every| player| rested| on| the| bench| before| he| cheered| for| the| team|.,"[-6.0583777, -12.61775, -3.1084256, -1.387656, -1.3035011, -5.705105, -4.3355203, -8.295998, -1.5752771, -1.3257494, -1.5311286, -1.7078824]"
10,m,Every player rested on the bench. He cheered for the team.,uni,outScope,Every| player| rested| on| the| bench|.| He| cheered| for| the| team|.,"[-6.0583777, -12.61775, -3.1084256, -1.387656, -1.3035011, -3.0838954, -3.6691117, -8.930294, -1.7520199, -1.5919594, -1.4621346, -1.5598763]"
10,m,No player rested on the bench before he cheered for the team.,no,inScope,No| player| rested| on| the| bench| before| he| cheered| for| the| team|.,"[-9.776343, -12.273055, -2.6109893, -1.2043648, -0.83774364, -6.5633, -4.117237, -10.507538, -1.9202213, -1.3629456, -1.7299162, -1.686798]"
10,m,No player rested on the bench. He cheered for the team.,no,outScope,No| player| rested| on| the| bench|.| He| cheered| for| the| team|.,"[-9.776343, -12.273055, -2.6109893, -1.2043648, -0.83774364, -2.2162921, -3.4363542, -10.730207, -1.967139, -1.7551076, -1.2727239, -2.069057]"
10,f,A player rested on the bench before she cheered for the team.,ext,inScope,A| player| rested| on| the| bench| before| she| cheered| for| the| team|.,"[-8.964515, -11.569968, -2.6804478, -1.2533356, -0.5930158, -5.8016863, -6.759486, -9.042527, -1.7215189, -1.6076415, -1.156289, -1.567359]"
10,f,A player rested on the bench. She cheered for the team.,ext,outScope,A| player| rested| on| the| bench|.| She| cheered| for| the| team|.,"[-8.964515, -11.569968, -2.6804478, -1.2533356, -0.5930158, -3.1843853, -5.9277916, -8.7894945, -1.720737, -1.6797636, -1.2186018, -1.51964]"
10,f,Every player rested on the bench before she cheered for the team.,uni,inScope,Every| player| rested| on| the| bench| before| she| cheered| for| the| team|.,"[-6.0583777, -12.61775, -3.1084256, -1.387656, -1.3035011, -5.705105, -7.40321, -7.8901353, -1.8742702, -1.3645298, -1.7008703, -1.6183434]"
10,f,Every player rested on the bench. She cheered for the team.,uni,outScope,Every| player| rested| on| the| bench|.| She| cheered| for| the| team|.,"[-6.0583777, -12.61775, -3.1084256, -1.387656, -1.3035011, -3.0838954, -6.839983, -8.816143, -1.7756038, -1.6227765, -1.6504937, -1.7455575]"
10,f,No player rested on the bench before she cheered for the team.,no,inScope,No| player| rested| on| the| bench| before| she| cheered| for| the| team|.,"[-9.776343, -12.273055, -2.6109893, -1.2043648, -0.83774364, -6.5633, -7.3186536, -9.360661, -2.0672822, -1.3988745, -1.883087, -1.7202673]"
10,f,No player rested on the bench. She cheered for the team.,no,outScope,No| player| rested| on| the| bench|.| She| cheered| for| the| team|.,"[-9.776343, -12.273055, -2.6109893, -1.2043648, -0.83774364, -2.2162921, -7.031265, -9.709421, -2.1470976, -1.8141078, -1.6805907, -2.2568932]"
10,p,A player rested on the bench before they cheered for the team.,ext,inScope,A| player| rested| on| the| bench| before| they| cheered| for| the| team|.,"[-8.964515, -11.569968, -2.6804478, -1.2533356, -0.5930158, -5.8016863, -4.915237, -10.712308, -1.8726604, -1.4214468, -1.3282734, -1.8025358]"
10,p,A player rested on the bench. They cheered for the team.,ext,outScope,A| player| rested| on| the| bench|.| They| cheered| for| the| team|.,"[-8.964515, -11.569968, -2.6804478, -1.2533356, -0.5930158, -3.1843853, -4.2021, -9.225675, -1.7453926, -1.6194737, -2.6063352, -2.0217893]"
10,p,Every player rested on the bench before they cheered for the team.,uni,inScope,Every| player| rested| on| the| bench| before| they| cheered| for| the| team|.,"[-6.0583777, -12.61775, -3.1084256, -1.387656, -1.3035011, -5.705105, -3.899544, -6.502786, -1.7728474, -1.2515516, -1.6312696, -1.8267343]"
10,p,Every player rested on the bench. They cheered for the team.,uni,outScope,Every| player| rested| on| the| bench|.| They| cheered| for| the| team|.,"[-6.0583777, -12.61775, -3.1084256, -1.387656, -1.3035011, -3.0838954, -3.549253, -6.264182, -1.8602188, -1.6330702, -1.6299676, -1.5404077]"
10,p,No player rested on the bench before they cheered for the team.,no,inScope,No| player| rested| on| the| bench| before| they| cheered| for| the| team|.,"[-9.776343, -12.273055, -2.6109893, -1.2043648, -0.83774364, -6.5633, -4.4758873, -10.087675, -1.9061462, -1.3825445, -2.1394973, -1.6800334]"
10,p,No player rested on the bench. They cheered for the team.,no,outScope,No| player| rested| on| the| bench|.| They| cheered| for| the| team|.,"[-9.776343, -12.273055, -2.6109893, -1.2043648, -0.83774364, -2.2162921, -3.8922439, -8.957584, -2.146237, -1.983429, -2.0805435, -2.1550078]"
11,m,A police stood by the intersection before he waved at the cars.,ext,inScope,A| police| stood| by| the| intersection| before| he| waved| at| the| cars|.,"[-8.496035, -13.070723, -2.550987, -2.3470201, -7.5155425, -7.0232263, -4.666152, -6.088784, -3.320901, -1.0842198, -2.8119864, -2.5919347]"
11,m,A police stood by the intersection. He waved at the cars.,ext,outScope,A| police| stood| by| the| intersection|.| He| waved| at| the| cars|.,"[-8.496035, -13.070723, -2.550987, -2.3470201, -7.5155425, -3.4640412, -3.1514072, -4.078743, -2.374091, -1.3369156, -2.3343956, -2.3724625]"
11,m,Every police stood by the intersection before he waved at the cars.,uni,inScope,Every| police| stood| by| the| intersection| before| he| waved| at| the| cars|.,"[-9.651882, -13.9655, -3.2862844, -2.0348392, -8.196688, -6.859898, -4.38469, -6.8204327, -3.2327437, -1.2342222, -3.7609427, -2.3004603]"
11,m,Every police stood by the intersection. He waved at the cars.,uni,outScope,Every| police| stood| by| the| intersection|.| He| waved| at| the| cars|.,"[-9.651882, -13.9655, -3.2862844, -2.0348392, -8.196688, -2.4430318, -3.2416134, -4.720459, -2.2596056, -1.5393344, -3.6586258, -2.6070435]"
11,m,No police stood by the intersection before he waved at the cars.,no,inScope,No| police| stood| by| the| intersection| before| he| waved| at| the| cars|.,"[-10.680258, -9.273129, -2.6248908, -2.159588, -7.7291417, -6.304326, -5.521695, -8.612958, -3.3917847, -1.1816689, -2.6769695, -1.6784617]"
11,m,No police stood by the intersection. He waved at the cars.,no,outScope,No| police| stood| by| the| intersection|.| He| waved| at| the| cars|.,"[-10.680258, -9.273129, -2.6248908, -2.159588, -7.7291417, -2.1964016, -4.461575, -5.914648, -2.275088, -1.5548389, -2.9483094, -2.90703]"
11,f,A police stood by the intersection before she waved at the cars.,ext,inScope,A| police| stood| by| the| intersection| before| she| waved| at| the| cars|.,"[-8.496035, -13.070723, -2.550987, -2.3470201, -7.5155425, -7.0232263, -5.5499287, -6.643688, -2.9897597, -1.6027023, -3.0919752, -2.2946758]"
11,f,A police stood by the intersection. She waved at the cars.,ext,outScope,A| police| stood| by| the| intersection|.| She| waved| at| the| cars|.,"[-8.496035, -13.070723, -2.550987, -2.3470201, -7.5155425, -3.4640412, -4.6523886, -3.9916372, -1.937253, -1.5822387, -2.6880262, -2.4231935]"
11,f,Every police stood by the intersection before she waved at the cars.,uni,inScope,Every| police| stood| by| the| intersection| before| she| waved| at| the| cars|.,"[-9.651882, -13.9655, -3.2862844, -2.0348392, -8.196688, -6.859898, -5.904361, -6.798335, -2.699545, -1.8955517, -3.8933637, -2.0905457]"
11,f,Every police stood by the intersection. She waved at the cars.,uni,outScope,Every| police| stood| by| the| intersection|.| She| waved| at| the| cars|.,"[-9.651882, -13.9655, -3.2862844, -2.0348392, -8.196688, -2.4430318, -5.1743813, -4.660525, -1.9764487, -1.7382116, -3.944193, -2.707192]"
11,f,No police stood by the intersection before she waved at the cars.,no,inScope,No| police| stood| by| the| intersection| before| she| waved| at| the| cars|.,"[-10.680258, -9.273129, -2.6248908, -2.159588, -7.7291417, -6.304326, -6.169964, -8.42353, -3.0669456, -1.3928607, -2.8721256, -1.6177008]"
11,f,No police stood by the intersection. She waved at the cars.,no,outScope,No| police| stood| by| the| intersection|.| She| waved| at| the| cars|.,"[-10.680258, -9.273129, -2.6248908, -2.159588, -7.7291417, -2.1964016, -5.698213, -5.79897, -2.0610628, -1.640263, -3.2840006, -3.0308013]"
11,p,A police stood by the intersection before they waved at the cars.,ext,inScope,A| police| stood| by| the| intersection| before| they| waved| at| the| cars|.,"[-8.496035, -13.070723, -2.550987, -2.3470201, -7.5155425, -7.0232263, -3.9152565, -6.8473024, -4.4473143, -0.98662686, -2.2323372, -3.013401]"
11,p,A police stood by the intersection. They waved at the cars.,ext,outScope,A| police| stood| by| the| intersection|.| They| waved| at| the| cars|.,"[-8.496035, -13.070723, -2.550987, -2.3470201, -7.5155425, -3.4640412, -3.1535969, -4.627096, -2.7606313, -1.4575659, -1.6982396, -2.478971]"
11,p,Every police stood by the intersection before they waved at the cars.,uni,inScope,Every| police| stood| by| the| intersection| before| they| waved| at| the| cars|.,"[-9.651882, -13.9655, -3.2862844, -2.0348392, -8.196688, -6.859898, -2.7451787, -7.2867675, -4.0303025, -0.97739667, -2.6140025, -2.449553]"
11,p,Every police stood by the intersection. They waved at the cars.,uni,outScope,Every| police| stood| by| the| intersection|.| They| waved| at| the| cars|.,"[-9.651882, -13.9655, -3.2862844, -2.0348392, -8.196688, -2.4430318, -2.7358475, -5.0078893, -2.336781, -1.4623386, -1.8100187, -2.425292]"
11,p,No police stood by the intersection before they waved at the cars.,no,inScope,No| police| stood| by| the| intersection| before| they| waved| at| the| cars|.,"[-10.680258, -9.273129, -2.6248908, -2.159588, -7.7291417, -6.304326, -4.71694, -8.360008, -4.0430975, -1.1021696, -2.0065935, -1.9667678]"
11,p,No police stood by the intersection. They waved at the cars.,no,outScope,No| police| stood| by| the| intersection|.| They| waved| at| the| cars|.,"[-10.680258, -9.273129, -2.6248908, -2.159588, -7.7291417, -2.1964016, -2.6940274, -7.7393026, -2.9012773, -1.47857, -1.8567102, -2.8733933]"
12,m,A researcher hesitated before an experiment before he wandered through the notes.,ext,inScope,A| researcher| hes|itated| before| an| experiment| before| he| wandered| through| the| notes|.,"[-9.234174, -13.863392, -1.2940955, -2.632461, -5.4573946, -2.707608, -7.5426917, -2.3758838, -10.347132, -3.82907, -0.71711206, -9.547503, -2.605534]"
12,m,A researcher hesitated before an experiment. He wandered through the notes.,ext,outScope,A| researcher| hes|itated| before| an| experiment|.| He| wandered| through| the| notes|.,"[-9.234174, -13.863392, -1.2940955, -2.632461, -5.4573946, -2.707608, -1.5916556, -1.6441935, -10.030546, -2.9088964, -0.4855932, -8.310491, -3.7298374]"
12,m,Every researcher hesitated before an experiment before he wandered through the notes.,uni,inScope,Every| researcher| hes|itated| before| an| experiment| before| he| wandered| through| the| notes|.,"[-10.265714, -11.617274, -2.7816, -3.1294389, -6.712538, -2.359201, -6.775591, -3.085662, -11.64839, -3.6926227, -0.46975476, -10.624005, -2.8494008]"
12,m,Every researcher hesitated before an experiment. He wandered through the notes.,uni,outScope,Every| researcher| hes|itated| before| an| experiment|.| He| wandered| through| the| notes|.,"[-10.265714, -11.617274, -2.7816, -3.1294389, -6.712538, -2.359201, -1.8666353, -2.9747732, -10.4561405, -2.621927, -0.5184213, -8.326017, -3.3117805]"
12,m,No researcher hesitated before an experiment before he wandered through the notes.,no,inScope,No| researcher| hes|itated| before| an| experiment| before| he| wandered| through| the| notes|.,"[-11.770619, -10.864185, -1.4944674, -4.8273873, -7.4495573, -2.125675, -6.438276, -3.3367827, -11.435145, -2.9551373, -0.4470748, -10.247182, -2.8436668]"
12,m,No researcher hesitated before an experiment. He wandered through the notes.,no,outScope,No| researcher| hes|itated| before| an| experiment|.| He| wandered| through| the| notes|.,"[-11.770619, -10.864185, -1.4944674, -4.8273873, -7.4495573, -2.125675, -2.3155456, -2.8336074, -10.912762, -2.3959877, -0.45956358, -9.389449, -3.9454412]"
12,f,A researcher hesitated before an experiment before she wandered through the notes.,ext,inScope,A| researcher| hes|itated| before| an| experiment| before| she| wandered| through| the| notes|.,"[-9.234174, -13.863392, -1.2940955, -2.632461, -5.4573946, -2.707608, -7.5426917, -3.037238, -10.036416, -3.8524246, -0.68266726, -9.6620865, -2.8872612]"
12,f,A researcher hesitated before an experiment. She wandered through the notes.,ext,outScope,A| researcher| hes|itated| before| an| experiment|.| She| wandered| through| the| notes|.,"[-9.234174, -13.863392, -1.2940955, -2.632461, -5.4573946, -2.707608, -1.5916556, -2.2235909, -10.228948, -2.8770807, -0.5131608, -8.308462, -3.6125615]"
12,f,Every researcher hesitated before an experiment before she wandered through the notes.,uni,inScope,Every| researcher| hes|itated| before| an| experiment| before| she| wandered| through| the| notes|.,"[-10.265714, -11.617274, -2.7816, -3.1294389, -6.712538, -2.359201, -6.775591, -5.2661867, -10.626234, -3.4724941, -0.45667806, -10.558711, -2.7670152]"
12,f,Every researcher hesitated before an experiment. She wandered through the notes.,uni,outScope,Every| researcher| hes|itated| before| an| experiment|.| She| wandered| through| the| notes|.,"[-10.265714, -11.617274, -2.7816, -3.1294389, -6.712538, -2.359201, -1.8666353, -4.8523226, -10.218204, -2.4522347, -0.36166543, -9.121025, -3.3132868]"
12,f,No researcher hesitated before an experiment before she wandered through the notes.,no,inScope,No| researcher| hes|itated| before| an| experiment| before| she| wandered| through| the| notes|.,"[-11.770619, -10.864185, -1.4944674, -4.8273873, -7.4495573, -2.125675, -6.438276, -5.5955353, -10.602999, -2.8826475, -0.47485983, -10.257058, -3.122097]"
12,f,No researcher hesitated before an experiment. She wandered through the notes.,no,outScope,No| researcher| hes|itated| before| an| experiment|.| She| wandered| through| the| notes|.,"[-11.770619, -10.864185, -1.4944674, -4.8273873, -7.4495573, -2.125675, -2.3155456, -5.2651834, -10.164829, -2.1511564, -0.4282053, -9.130552, -3.7183728]"
12,p,A researcher hesitated before an experiment before they wandered through the notes.,ext,inScope,A| researcher| hes|itated| before| an| experiment| before| they| wandered| through| the| notes|.,"[-9.234174, -13.863392, -1.2940955, -2.632461, -5.4573946, -2.707608, -7.5426917, -4.906806, -10.789751, -3.9605274, -0.7347389, -9.486189, -2.3927276]"
12,p,A researcher hesitated before an experiment. They wandered through the notes.,ext,outScope,A| researcher| hes|itated| before| an| experiment|.| They| wandered| through| the| notes|.,"[-9.234174, -13.863392, -1.2940955, -2.632461, -5.4573946, -2.707608, -1.5916556, -4.5443363, -10.310996, -2.8569374, -0.56874096, -7.9974213, -3.4776154]"
12,p,Every researcher hesitated before an experiment before they wandered through the notes.,uni,inScope,Every| researcher| hes|itated| before| an| experiment| before| they| wandered| through| the| notes|.,"[-10.265714, -11.617274, -2.7816, -3.1294389, -6.712538, -2.359201, -6.775591, -2.5656443, -11.811647, -3.7132936, -0.4786285, -10.612776, -2.6306763]"
12,p,Every researcher hesitated before an experiment. They wandered through the notes.,uni,outScope,Every| researcher| hes|itated| before| an| experiment|.| They| wandered| through| the| notes|.,"[-10.265714, -11.617274, -2.7816, -3.1294389, -6.712538, -2.359201, -1.8666353, -2.9260967, -11.123825, -2.4051256, -0.6853137, -8.343275, -3.4276438]"
12,p,No researcher hesitated before an experiment before they wandered through the notes.,no,inScope,No| researcher| hes|itated| before| an| experiment| before| they| wandered| through| the| notes|.,"[-11.770619, -10.864185, -1.4944674, -4.8273873, -7.4495573, -2.125675, -6.438276, -3.4204695, -11.211815, -3.1733327, -0.47037858, -10.35368, -2.5973706]"
12,p,No researcher hesitated before an experiment. They wandered through the notes.,no,outScope,No| researcher| hes|itated| before| an| experiment|.| They| wandered| through| the| notes|.,"[-11.770619, -10.864185, -1.4944674, -4.8273873, -7.4495573, -2.125675, -2.3155456, -3.1036813, -11.147648, -2.535346, -0.5127591, -9.866666, -3.988169]"
13,m,A worker stretched during a break before he stumbled on the floor.,ext,inScope,A| worker| stretched| during| a| break| before| he| stumbled| on| the| floor|.,"[-9.816908, -12.737551, -6.982894, -0.94462717, -1.1350727, -5.8930974, -4.051038, -11.259451, -2.6041565, -1.1615742, -3.8750386, -1.7275271]"
13,m,A worker stretched during a break. He stumbled on the floor.,ext,outScope,A| worker| stretched| during| a| break|.| He| stumbled| on| the| floor|.,"[-9.816908, -12.737551, -6.982894, -0.94462717, -1.1350727, -2.9181867, -3.167991, -11.315025, -2.541, -1.1832001, -4.003807, -2.4336607]"
13,m,Every worker stretched during a break before he stumbled on the floor.,uni,inScope,Every| worker| stretched| during| a| break| before| he| stumbled| on| the| floor|.,"[-8.517322, -14.047969, -7.632293, -2.8574297, -1.7111008, -6.3324804, -4.168309, -10.308477, -2.849723, -1.0287464, -3.1321344, -1.5965505]"
13,m,Every worker stretched during a break. He stumbled on the floor.,uni,outScope,Every| worker| stretched| during| a| break|.| He| stumbled| on| the| floor|.,"[-8.517322, -14.047969, -7.632293, -2.8574297, -1.7111008, -2.260815, -4.380475, -9.118795, -3.0519469, -1.0177729, -2.9055576, -1.9095033]"
13,m,No worker stretched during a break before he stumbled on the floor.,no,inScope,No| worker| stretched| during| a| break| before| he| stumbled| on| the| floor|.,"[-11.419793, -15.445862, -7.5439105, -2.3885546, -1.9334177, -6.529052, -4.2491455, -9.239349, -2.2189283, -0.9989797, -4.605729, -1.8834472]"
