frame,gender,sent,sentence_type,scope,tokens,logprobs
7,p,No editor signed at the desk before they sighed at the workload.,no,inScope,No|Ġeditor|Ġsigned|Ġat|Ġthe|Ġdesk|Ġbefore|Ġthey|Ġsighed|Ġat|Ġthe|Ġworkload|.,"[-20.446990966796875, -9.050861358642578, -5.496585845947266, -1.23342764377594, -7.584036827087402, -5.25871467590332, -4.710818290710449, -9.266922950744629, -3.9622559547424316, -0.5958920121192932, -6.944840908050537, -1.962937355041504]"
7,p,No editor signed at the desk. They sighed at the workload.,no,outScope,No|Ġeditor|Ġsigned|Ġat|Ġthe|Ġdesk|.|ĠThey|Ġsighed|Ġat|Ġthe|Ġworkload|.,"[-20.446990966796875, -9.050861358642578, -5.496585845947266, -1.23342764377594, -7.584036827087402, -2.173097610473633, -4.558600425720215, -8.841085433959961, -3.6393561363220215, -0.7912524938583374, -7.232394218444824, -2.004828453063965]"
8,m,A chef cooked in the kitchen before he danced to the background music.,ext,inScope,A|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġhe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-21.003421783447266, -7.729487895965576, -3.817580461502075, -1.6160248517990112, -1.5432990789413452, -5.957157135009766, -3.826645612716675, -9.253959655761719, -3.673100233078003, -0.9763892292976379, -8.37439250946045, -0.9589559435844421, -1.2069278955459595]"
8,m,A chef cooked in the kitchen. He danced to the background music.,ext,outScope,A|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠHe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-21.003421783447266, -7.729487895965576, -3.817580461502075, -1.6160248517990112, -1.5432990789413452, -2.113741636276245, -2.9106905460357666, -8.138147354125977, -2.5663883686065674, -0.47182849049568176, -7.867307662963867, -0.5573586225509644, -1.1687625646591187]"
8,m,Every chef cooked in the kitchen before he danced to the background music.,uni,inScope,Every|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġhe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-10.563212394714355, -9.118390083312988, -3.4933133125305176, -2.2203707695007324, -2.0448222160339355, -5.5380539894104, -3.765002727508545, -10.249260902404785, -4.044371128082275, -0.7840479612350464, -8.185135841369629, -0.8843712210655212, -1.139177680015564]"
8,m,Every chef cooked in the kitchen. He danced to the background music.,uni,outScope,Every|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠHe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-10.563212394714355, -9.118390083312988, -3.4933133125305176, -2.2203707695007324, -2.0448222160339355, -2.466928005218506, -4.756453037261963, -8.93099594116211, -2.768441677093506, -0.5004681944847107, -7.957571983337402, -0.8170469999313354, -1.6604589223861694]"
8,m,No chef cooked in the kitchen before he danced to the background music.,no,inScope,No|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġhe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-16.642066955566406, -8.369099617004395, -3.8244075775146484, -1.6336991786956787, -1.6864656209945679, -5.701407432556152, -3.970210313796997, -10.81205940246582, -3.228747844696045, -0.7159533500671387, -8.197244644165039, -1.218760371208191, -1.342844009399414]"
8,m,No chef cooked in the kitchen. He danced to the background music.,no,outScope,No|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠHe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-16.642066955566406, -8.369099617004395, -3.8244075775146484, -1.6336991786956787, -1.6864656209945679, -2.0416488647460938, -4.502296447753906, -8.967378616333008, -3.2508974075317383, -0.6901482343673706, -7.054222583770752, -0.970130443572998, -2.0526328086853027]"
8,f,A chef cooked in the kitchen before she danced to the background music.,ext,inScope,A|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġshe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-21.003421783447266, -7.729487895965576, -3.817580461502075, -1.6160248517990112, -1.5432990789413452, -5.957157135009766, -4.353287696838379, -9.008050918579102, -3.6945347785949707, -1.106673002243042, -7.900073051452637, -0.9928784370422363, -1.186765193939209]"
8,f,A chef cooked in the kitchen. She danced to the background music.,ext,outScope,A|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠShe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-21.003421783447266, -7.729487895965576, -3.817580461502075, -1.6160248517990112, -1.5432990789413452, -2.113741636276245, -3.5271284580230713, -8.032541275024414, -2.540008068084717, -0.4731019139289856, -7.502985000610352, -0.5354095697402954, -1.2721717357635498]"
8,f,Every chef cooked in the kitchen before she danced to the background music.,uni,inScope,Every|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġshe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-10.563212394714355, -9.118390083312988, -3.4933133125305176, -2.2203707695007324, -2.0448222160339355, -5.5380539894104, -4.381051540374756, -10.130254745483398, -3.7463293075561523, -0.9529575109481812, -7.731328010559082, -0.9562188982963562, -1.2009962797164917]"
8,f,Every chef cooked in the kitchen. She danced to the background music.,uni,outScope,Every|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠShe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-10.563212394714355, -9.118390083312988, -3.4933133125305176, -2.2203707695007324, -2.0448222160339355, -2.466928005218506, -4.780246257781982, -8.697065353393555, -2.808727502822876, -0.6315688490867615, -7.340865135192871, -0.8892151713371277, -1.7860941886901855]"
8,f,No chef cooked in the kitchen before she danced to the background music.,no,inScope,No|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġshe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-16.642066955566406, -8.369099617004395, -3.8244075775146484, -1.6336991786956787, -1.6864656209945679, -5.701407432556152, -4.792644500732422, -10.603304862976074, -3.300158739089966, -0.7436439394950867, -8.049101829528809, -1.2760169506072998, -1.4029898643493652]"
8,f,No chef cooked in the kitchen. She danced to the background music.,no,outScope,No|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠShe|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-16.642066955566406, -8.369099617004395, -3.8244075775146484, -1.6336991786956787, -1.6864656209945679, -2.0416488647460938, -4.427709579467773, -8.584609031677246, -3.384190320968628, -0.6745846271514893, -6.8375701904296875, -1.0447676181793213, -2.3796000480651855]"
8,p,A chef cooked in the kitchen before they danced to the background music.,ext,inScope,A|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġthey|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-21.003421783447266, -7.729487895965576, -3.817580461502075, -1.6160248517990112, -1.5432990789413452, -5.957157135009766, -4.14786434173584, -10.36924934387207, -3.5274124145507812, -1.220268726348877, -7.46785831451416, -0.8750770092010498, -1.1591923236846924]"
8,p,A chef cooked in the kitchen. They danced to the background music.,ext,outScope,A|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠThey|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-21.003421783447266, -7.729487895965576, -3.817580461502075, -1.6160248517990112, -1.5432990789413452, -2.113741636276245, -4.834310531616211, -7.243976593017578, -2.2624566555023193, -0.9642910361289978, -6.596693992614746, -0.3736169636249542, -0.8499051332473755]"
8,p,Every chef cooked in the kitchen before they danced to the background music.,uni,inScope,Every|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġthey|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-10.563212394714355, -9.118390083312988, -3.4933133125305176, -2.2203707695007324, -2.0448222160339355, -5.5380539894104, -3.7274327278137207, -10.269880294799805, -4.184745788574219, -1.079506278038025, -7.890862464904785, -0.8465402722358704, -1.1371837854385376]"
8,p,Every chef cooked in the kitchen. They danced to the background music.,uni,outScope,Every|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠThey|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-10.563212394714355, -9.118390083312988, -3.4933133125305176, -2.2203707695007324, -2.0448222160339355, -2.466928005218506, -2.9297080039978027, -8.651529312133789, -2.6242640018463135, -0.8364384174346924, -6.81942081451416, -0.4328356087207794, -1.7759778499603271]"
8,p,No chef cooked in the kitchen before they danced to the background music.,no,inScope,No|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|Ġbefore|Ġthey|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-16.642066955566406, -8.369099617004395, -3.8244075775146484, -1.6336991786956787, -1.6864656209945679, -5.701407432556152, -4.484003067016602, -10.253286361694336, -3.3071162700653076, -0.9482402205467224, -8.256181716918945, -1.2076945304870605, -1.327901840209961]"
8,p,No chef cooked in the kitchen. They danced to the background music.,no,outScope,No|Ġchef|Ġcooked|Ġin|Ġthe|Ġkitchen|.|ĠThey|Ġdanced|Ġto|Ġthe|Ġbackground|Ġmusic|.,"[-16.642066955566406, -8.369099617004395, -3.8244075775146484, -1.6336991786956787, -1.6864656209945679, -2.0416488647460938, -3.7967584133148193, -9.07748794555664, -2.8673439025878906, -1.0879833698272705, -6.917107582092285, -0.849930465221405, -1.9071762561798096]"
9,m,A hunter hid in the bushes before he listened for footsteps.,ext,inScope,A|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġhe|Ġlistened|Ġfor|Ġfootsteps|.,"[-24.571529388427734, -9.374040603637695, -1.5964508056640625, -0.6410218477249146, -1.570642113685608, -6.628607273101807, -3.340426206588745, -9.919609069824219, -2.329768180847168, -6.153620719909668, -0.8618316650390625]"
9,m,A hunter hid in the bushes. He listened for footsteps.,ext,outScope,A|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠHe|Ġlistened|Ġfor|Ġfootsteps|.,"[-24.571529388427734, -9.374040603637695, -1.5964508056640625, -0.6410218477249146, -1.570642113685608, -2.7243704795837402, -1.4035835266113281, -5.398476600646973, -2.1664340496063232, -5.514786720275879, -1.0089211463928223]"
9,m,Every hunter hid in the bushes before he listened for footsteps.,uni,inScope,Every|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġhe|Ġlistened|Ġfor|Ġfootsteps|.,"[-13.959822654724121, -11.82246208190918, -2.048840284347534, -0.7410534024238586, -3.177799701690674, -6.180362224578857, -3.716475486755371, -9.211647987365723, -2.03958797454834, -6.315130233764648, -0.7979490756988525]"
9,m,Every hunter hid in the bushes. He listened for footsteps.,uni,outScope,Every|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠHe|Ġlistened|Ġfor|Ġfootsteps|.,"[-13.959822654724121, -11.82246208190918, -2.048840284347534, -0.7410534024238586, -3.177799701690674, -2.2850089073181152, -3.6165432929992676, -4.978519439697266, -2.2862162590026855, -5.287551403045654, -1.170675277709961]"
9,m,No hunter hid in the bushes before he listened for footsteps.,no,inScope,No|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġhe|Ġlistened|Ġfor|Ġfootsteps|.,"[-20.103557586669922, -10.790655136108398, -2.341435670852661, -0.8023114800453186, -3.2350876331329346, -6.228689193725586, -3.8460397720336914, -8.156758308410645, -1.9487783908843994, -6.166782379150391, -1.043550968170166]"
9,m,No hunter hid in the bushes. He listened for footsteps.,no,outScope,No|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠHe|Ġlistened|Ġfor|Ġfootsteps|.,"[-20.103557586669922, -10.790655136108398, -2.341435670852661, -0.8023114800453186, -3.2350876331329346, -2.269169807434082, -3.6149144172668457, -6.9477996826171875, -2.305171251296997, -5.295205116271973, -1.383955955505371]"
9,f,A hunter hid in the bushes before she listened for footsteps.,ext,inScope,A|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġshe|Ġlistened|Ġfor|Ġfootsteps|.,"[-24.571529388427734, -9.374040603637695, -1.5964508056640625, -0.6410218477249146, -1.570642113685608, -6.628607273101807, -5.8403778076171875, -10.1475830078125, -2.4161899089813232, -5.8921308517456055, -0.8126985430717468]"
9,f,A hunter hid in the bushes. She listened for footsteps.,ext,outScope,A|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠShe|Ġlistened|Ġfor|Ġfootsteps|.,"[-24.571529388427734, -9.374040603637695, -1.5964508056640625, -0.6410218477249146, -1.570642113685608, -2.7243704795837402, -4.103936195373535, -5.305957794189453, -2.2653534412384033, -5.184972763061523, -1.0723505020141602]"
9,f,Every hunter hid in the bushes before she listened for footsteps.,uni,inScope,Every|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġshe|Ġlistened|Ġfor|Ġfootsteps|.,"[-13.959822654724121, -11.82246208190918, -2.048840284347534, -0.7410534024238586, -3.177799701690674, -6.180362224578857, -6.57111930847168, -9.334593772888184, -2.1384239196777344, -5.607908725738525, -0.7507461905479431]"
9,f,Every hunter hid in the bushes. She listened for footsteps.,uni,outScope,Every|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠShe|Ġlistened|Ġfor|Ġfootsteps|.,"[-13.959822654724121, -11.82246208190918, -2.048840284347534, -0.7410534024238586, -3.177799701690674, -2.2850089073181152, -5.327425479888916, -5.897669792175293, -2.465486764907837, -4.378828048706055, -1.2618330717086792]"
9,f,No hunter hid in the bushes before she listened for footsteps.,no,inScope,No|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġshe|Ġlistened|Ġfor|Ġfootsteps|.,"[-20.103557586669922, -10.790655136108398, -2.341435670852661, -0.8023114800453186, -3.2350876331329346, -6.228689193725586, -5.2385101318359375, -8.621549606323242, -2.4544992446899414, -5.421082496643066, -0.8711283206939697]"
9,f,No hunter hid in the bushes. She listened for footsteps.,no,outScope,No|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠShe|Ġlistened|Ġfor|Ġfootsteps|.,"[-20.103557586669922, -10.790655136108398, -2.341435670852661, -0.8023114800453186, -3.2350876331329346, -2.269169807434082, -4.611281871795654, -6.568655014038086, -2.3739447593688965, -4.854902267456055, -1.779353141784668]"
9,p,A hunter hid in the bushes before they listened for footsteps.,ext,inScope,A|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġthey|Ġlistened|Ġfor|Ġfootsteps|.,"[-24.571529388427734, -9.374040603637695, -1.5964508056640625, -0.6410218477249146, -1.570642113685608, -6.628607273101807, -5.656049728393555, -10.223366737365723, -2.5161454677581787, -5.8675665855407715, -0.9736054539680481]"
9,p,A hunter hid in the bushes. They listened for footsteps.,ext,outScope,A|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠThey|Ġlistened|Ġfor|Ġfootsteps|.,"[-24.571529388427734, -9.374040603637695, -1.5964508056640625, -0.6410218477249146, -1.570642113685608, -2.7243704795837402, -4.963672637939453, -6.065568447113037, -2.2017621994018555, -5.175698757171631, -1.127296805381775]"
9,p,Every hunter hid in the bushes before they listened for footsteps.,uni,inScope,Every|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġthey|Ġlistened|Ġfor|Ġfootsteps|.,"[-13.959822654724121, -11.82246208190918, -2.048840284347534, -0.7410534024238586, -3.177799701690674, -6.180362224578857, -3.3636083602905273, -9.452999114990234, -2.0651297569274902, -6.390596389770508, -0.8447975516319275]"
9,p,Every hunter hid in the bushes. They listened for footsteps.,uni,outScope,Every|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠThey|Ġlistened|Ġfor|Ġfootsteps|.,"[-13.959822654724121, -11.82246208190918, -2.048840284347534, -0.7410534024238586, -3.177799701690674, -2.2850089073181152, -2.5987143516540527, -5.703019142150879, -2.314484119415283, -5.46954870223999, -1.3617467880249023]"
9,p,No hunter hid in the bushes before they listened for footsteps.,no,inScope,No|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|Ġbefore|Ġthey|Ġlistened|Ġfor|Ġfootsteps|.,"[-20.103557586669922, -10.790655136108398, -2.341435670852661, -0.8023114800453186, -3.2350876331329346, -6.228689193725586, -4.03044319152832, -8.781919479370117, -2.236171007156372, -5.932491302490234, -0.9997082948684692]"
9,p,No hunter hid in the bushes. They listened for footsteps.,no,outScope,No|Ġhunter|Ġhid|Ġin|Ġthe|Ġbushes|.|ĠThey|Ġlistened|Ġfor|Ġfootsteps|.,"[-20.103557586669922, -10.790655136108398, -2.341435670852661, -0.8023114800453186, -3.2350876331329346, -2.269169807434082, -3.337484836578369, -8.161214828491211, -2.470167636871338, -5.398921489715576, -1.5768425464630127]"
10,m,A player rested on the bench before he cheered for the team.,ext,inScope,A|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġhe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-23.405855178833008, -11.604085922241211, -1.886104702949524, -0.6642300486564636, -1.9646021127700806, -5.622498512268066, -5.296682357788086, -10.989645004272461, -2.477217197418213, -1.621140718460083, -1.8335546255111694, -1.9173126220703125]"
10,m,A player rested on the bench. He cheered for the team.,ext,outScope,A|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠHe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-23.405855178833008, -11.604085922241211, -1.886104702949524, -0.6642300486564636, -1.9646021127700806, -3.254319190979004, -3.1738595962524414, -9.753569602966309, -2.4031245708465576, -1.6880491971969604, -1.2784796953201294, -2.822298526763916]"
10,m,Every player rested on the bench before he cheered for the team.,uni,inScope,Every|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġhe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-11.730461120605469, -12.45667839050293, -1.8883535861968994, -1.0524892807006836, -2.3048243522644043, -5.0232038497924805, -5.390475273132324, -9.963947296142578, -2.5792994499206543, -1.3663145303726196, -1.9375050067901611, -1.1882050037384033]"
10,m,Every player rested on the bench. He cheered for the team.,uni,outScope,Every|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠHe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-11.730461120605469, -12.45667839050293, -1.8883535861968994, -1.0524892807006836, -2.3048243522644043, -3.2378604412078857, -4.746633529663086, -8.234701156616211, -2.3508782386779785, -1.7191182374954224, -1.9211090803146362, -1.9640858173370361]"
10,m,No player rested on the bench before he cheered for the team.,no,inScope,No|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġhe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-18.500207901000977, -9.866632461547852, -2.9608139991760254, -1.4967567920684814, -2.2126941680908203, -6.7158942222595215, -4.164490699768066, -10.304938316345215, -2.611848831176758, -1.5109097957611084, -1.8275508880615234, -1.4652670621871948]"
10,m,No player rested on the bench. He cheered for the team.,no,outScope,No|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠHe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-18.500207901000977, -9.866632461547852, -2.9608139991760254, -1.4967567920684814, -2.2126941680908203, -2.112438678741455, -4.954770088195801, -9.061281204223633, -2.969390869140625, -1.7835078239440918, -1.541857361793518, -2.514786720275879]"
10,f,A player rested on the bench before she cheered for the team.,ext,inScope,A|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġshe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-23.405855178833008, -11.604085922241211, -1.886104702949524, -0.6642300486564636, -1.9646021127700806, -5.622498512268066, -6.839421272277832, -10.203248977661133, -2.7864933013916016, -2.1087822914123535, -1.4012056589126587, -1.8633654117584229]"
10,f,A player rested on the bench. She cheered for the team.,ext,outScope,A|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠShe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-23.405855178833008, -11.604085922241211, -1.886104702949524, -0.6642300486564636, -1.9646021127700806, -3.254319190979004, -5.165131568908691, -9.236861228942871, -2.453713893890381, -1.9363609552383423, -1.1201684474945068, -3.2932004928588867]"
10,f,Every player rested on the bench before she cheered for the team.,uni,inScope,Every|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġshe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-11.730461120605469, -12.45667839050293, -1.8883535861968994, -1.0524892807006836, -2.3048243522644043, -5.0232038497924805, -7.128087997436523, -9.14826774597168, -2.6889257431030273, -1.5851718187332153, -1.9765714406967163, -1.3955636024475098]"
10,f,Every player rested on the bench. She cheered for the team.,uni,outScope,Every|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠShe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-11.730461120605469, -12.45667839050293, -1.8883535861968994, -1.0524892807006836, -2.3048243522644043, -3.2378604412078857, -6.04573917388916, -9.003944396972656, -2.335021495819092, -1.756621241569519, -2.1087379455566406, -2.3500752449035645]"
10,f,No player rested on the bench before she cheered for the team.,no,inScope,No|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġshe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-18.500207901000977, -9.866632461547852, -2.9608139991760254, -1.4967567920684814, -2.2126941680908203, -6.7158942222595215, -7.139097690582275, -9.766268730163574, -2.846738815307617, -1.6533691883087158, -1.9054653644561768, -1.5164977312088013]"
10,f,No player rested on the bench. She cheered for the team.,no,outScope,No|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠShe|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-18.500207901000977, -9.866632461547852, -2.9608139991760254, -1.4967567920684814, -2.2126941680908203, -2.112438678741455, -6.796152114868164, -8.803511619567871, -2.8835630416870117, -2.0860230922698975, -1.7288976907730103, -3.1490530967712402]"
10,p,A player rested on the bench before they cheered for the team.,ext,inScope,A|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġthey|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-23.405855178833008, -11.604085922241211, -1.886104702949524, -0.6642300486564636, -1.9646021127700806, -5.622498512268066, -6.110003471374512, -11.500720977783203, -2.4636058807373047, -1.70027756690979, -1.6709301471710205, -1.7635151147842407]"
10,p,A player rested on the bench. They cheered for the team.,ext,outScope,A|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠThey|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-23.405855178833008, -11.604085922241211, -1.886104702949524, -0.6642300486564636, -1.9646021127700806, -3.254319190979004, -4.686972618103027, -9.318367004394531, -2.3929200172424316, -1.745032787322998, -1.747338056564331, -2.6718366146087646]"
10,p,Every player rested on the bench before they cheered for the team.,uni,inScope,Every|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġthey|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-11.730461120605469, -12.45667839050293, -1.8883535861968994, -1.0524892807006836, -2.3048243522644043, -5.0232038497924805, -4.401190757751465, -9.632713317871094, -2.5309557914733887, -1.4001350402832031, -2.156132221221924, -1.2558234930038452]"
10,p,Every player rested on the bench. They cheered for the team.,uni,outScope,Every|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠThey|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-11.730461120605469, -12.45667839050293, -1.8883535861968994, -1.0524892807006836, -2.3048243522644043, -3.2378604412078857, -3.5466573238372803, -7.014410972595215, -2.668219566345215, -2.0931270122528076, -2.7822742462158203, -2.2826766967773438]"
10,p,No player rested on the bench before they cheered for the team.,no,inScope,No|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|Ġbefore|Ġthey|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-18.500207901000977, -9.866632461547852, -2.9608139991760254, -1.4967567920684814, -2.2126941680908203, -6.7158942222595215, -4.809503555297852, -10.067736625671387, -2.5770132541656494, -1.5784608125686646, -2.174611806869507, -1.5648502111434937]"
10,p,No player rested on the bench. They cheered for the team.,no,outScope,No|Ġplayer|Ġrested|Ġon|Ġthe|Ġbench|.|ĠThey|Ġcheered|Ġfor|Ġthe|Ġteam|.,"[-18.500207901000977, -9.866632461547852, -2.9608139991760254, -1.4967567920684814, -2.2126941680908203, -2.112438678741455, -4.466046333312988, -9.564567565917969, -2.6464903354644775, -2.242197275161743, -2.1788222789764404, -2.519395351409912]"
11,m,A police stood by the intersection before he waved at the cars.,ext,inScope,A|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|Ġbefore|Ġhe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-24.092912673950195, -12.965948104858398, -2.370194911956787, -2.046553134918213, -6.173465728759766, -7.23354434967041, -5.29118537902832, -7.295100212097168, -2.337773323059082, -2.255739688873291, -4.065329551696777, -2.3964715003967285]"
11,m,A police stood by the intersection. He waved at the cars.,ext,outScope,A|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|.|ĠHe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-24.092912673950195, -12.965948104858398, -2.370194911956787, -2.046553134918213, -6.173465728759766, -3.6031484603881836, -3.779874801635742, -4.365248203277588, -1.310585379600525, -1.935014009475708, -4.137383460998535, -2.988156795501709]"
11,m,Every police stood by the intersection before he waved at the cars.,uni,inScope,Every|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|Ġbefore|Ġhe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-11.505117416381836, -13.958019256591797, -2.9484496116638184, -1.3639483451843262, -7.89932918548584, -7.922986030578613, -3.6857550144195557, -6.7300825119018555, -2.7539427280426025, -1.8965495824813843, -4.35535192489624, -2.0813698768615723]"
11,m,Every police stood by the intersection. He waved at the cars.,uni,outScope,Every|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|.|ĠHe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-11.505117416381836, -13.958019256591797, -2.9484496116638184, -1.3639483451843262, -7.89932918548584, -2.724776268005371, -3.55082368850708, -4.857712268829346, -1.676926851272583, -2.0022006034851074, -4.17861270904541, -2.847428798675537]"
11,m,No police stood by the intersection before he waved at the cars.,no,inScope,No|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|Ġbefore|Ġhe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-18.14967155456543, -9.578530311584473, -2.8993754386901855, -2.302981376647949, -6.247371673583984, -7.559541702270508, -5.00124454498291, -8.123472213745117, -2.3528032302856445, -2.2786107063293457, -4.6955766677856445, -1.779252529144287]"
11,m,No police stood by the intersection. He waved at the cars.,no,outScope,No|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|.|ĠHe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-18.14967155456543, -9.578530311584473, -2.8993754386901855, -2.302981376647949, -6.247371673583984, -1.9147405624389648, -5.447194576263428, -5.504474639892578, -1.50556218624115, -1.1708743572235107, -4.806192398071289, -3.3502063751220703]"
11,f,A police stood by the intersection before she waved at the cars.,ext,inScope,A|Ġpolice|Ġstood|Ġby|Ġthe|Ġintersection|Ġbefore|Ġshe|Ġwaved|Ġat|Ġthe|Ġcars|.,"[-24.092912673950195, -12.965948104858398, -2.370194911956787, -2.046553134918213, -6.173465728759766, -7.23354434967041, -5.826381683349609, -7.242905616760254, -2.1454358100891113, -2.2819156646728516, -4.385810375213623, -2.3053112030029297]"
