frame,gender,sent,subject,sentence_type,tokens,logprobs,slor_nofirst
14,f,"Either there was a crime, or it was investigated by the detective.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġcrime|,|Ġor|Ġit|Ġwas|Ġinvestigated|Ġby|Ġthe|Ġdetective|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.8867106437683105, -1.4107093811035156, -0.7690161466598511, -3.1493701934814453, -0.811448335647583, -7.635159492492676, -2.703731060028076, -0.8887233734130859, -7.136302471160889, -2.2710518836975098]",2.739919191565853
14,f,"There was no crime, or it was investigated by the detective.",def,disjunction_or,"There|Ġwas|Ġno|Ġcrime|,|Ġor|Ġit|Ġwas|Ġinvestigated|Ġby|Ġthe|Ġdetective|.","[-5.6566162109375, -1.7209906578063965, -8.137971878051758, -1.8972456455230713, -4.605815410614014, -4.514172554016113, -0.49921083450317383, -7.786221504211426, -1.9539328813552856, -0.7002264857292175, -7.677400588989258, -2.5394508838653564]",2.4523319130787407
14,f,"There was no crime, and it was investigated by the detective.",def,conjunction,"There|Ġwas|Ġno|Ġcrime|,|Ġand|Ġit|Ġwas|Ġinvestigated|Ġby|Ġthe|Ġdetective|.","[-5.6566162109375, -1.7209906578063965, -8.137971878051758, -1.8972456455230713, -2.416574001312256, -3.626413583755493, -0.7784000039100647, -7.658641815185547, -1.916412353515625, -0.6798645853996277, -7.241355895996094, -2.8987255096435547]",2.5404969013611285
15,m,"Either there was no book, or it was borrowed by the student.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġbook|,|Ġor|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -7.1343536376953125, -1.6336119174957275, -0.38524335622787476, -1.3389973640441895, -0.4879274368286133, -7.779792308807373, -1.9168189764022827, -2.31745982170105, -6.036996364593506, -2.204658031463623]",2.9783899427769382
15,m,"Either there was a book, or it was borrowed by the student.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġbook|,|Ġor|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.058647632598877, -2.9101743698120117, -1.2654874324798584, -3.0546364784240723, -0.44480735063552856, -7.672275543212891, -3.2907066345214844, -2.251180648803711, -5.968929767608643, -1.893292784690857]",2.4597412999589627
15,m,"There was no book, or it was borrowed by the student.",def,disjunction_or,"There|Ġwas|Ġno|Ġbook|,|Ġor|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-5.6566162109375, -1.7209906578063965, -7.940057754516602, -2.483210802078247, -4.237330913543701, -5.9171319007873535, -0.4629266858100891, -8.835437774658203, -3.1016526222229004, -1.8861818313598633, -6.228775978088379, -1.7791682481765747]",2.031113348583922
15,m,"There was no book, and it was borrowed by the student.",def,conjunction,"There|Ġwas|Ġno|Ġbook|,|Ġand|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-5.6566162109375, -1.7209906578063965, -7.940057754516602, -2.483210802078247, -2.9031808376312256, -3.526752471923828, -0.6976927518844604, -12.027588844299316, -2.771721839904785, -1.8179361820220947, -5.38969612121582, -1.9923741817474365]",1.9744132809873527
15,f,"Either there was no book, or it was borrowed by the student.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġbook|,|Ġor|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -7.1343536376953125, -1.6336119174957275, -0.38524335622787476, -1.3389973640441895, -0.4879274368286133, -7.779792308807373, -1.9168189764022827, -2.31745982170105, -6.036996364593506, -2.204658031463623]",2.9783899427769382
15,f,"Either there was a book, or it was borrowed by the student.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġbook|,|Ġor|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.058647632598877, -2.9101743698120117, -1.2654874324798584, -3.0546364784240723, -0.44480735063552856, -7.672275543212891, -3.2907066345214844, -2.251180648803711, -5.968929767608643, -1.893292784690857]",2.4597412999589627
15,f,"There was no book, or it was borrowed by the student.",def,disjunction_or,"There|Ġwas|Ġno|Ġbook|,|Ġor|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-5.6566162109375, -1.7209906578063965, -7.940057754516602, -2.483210802078247, -4.237330913543701, -5.9171319007873535, -0.4629266858100891, -8.835437774658203, -3.1016526222229004, -1.8861818313598633, -6.228775978088379, -1.7791682481765747]",2.031113348583922
15,f,"There was no book, and it was borrowed by the student.",def,conjunction,"There|Ġwas|Ġno|Ġbook|,|Ġand|Ġit|Ġwas|Ġborrowed|Ġby|Ġthe|Ġstudent|.","[-5.6566162109375, -1.7209906578063965, -7.940057754516602, -2.483210802078247, -2.9031808376312256, -3.526752471923828, -0.6976927518844604, -12.027588844299316, -2.771721839904785, -1.8179361820220947, -5.38969612121582, -1.9923741817474365]",1.9744132809873527
16,m,"Either there was no music, or it was played by the orchestra.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmusic|,|Ġor|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -7.760402679443359, -1.8210828304290771, -0.3859865069389343, -1.3332676887512207, -0.18162626028060913, -3.682950019836426, -2.4871628284454346, -2.1848087310791016, -4.514589309692383, -2.0648937225341797]",3.395834148432501
16,m,"Either there was a music, or it was played by the orchestra.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmusic|,|Ġor|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -10.284276962280273, -6.2631611824035645, -1.9110714197158813, -3.1542906761169434, -0.45080241560935974, -6.886107921600342, -1.894045114517212, -1.3254319429397583, -4.77767276763916, -1.4507315158843994]",2.307451512249311
16,m,"There was no music, or it was played by the orchestra.",def,disjunction_or,"There|Ġwas|Ġno|Ġmusic|,|Ġor|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-5.6566162109375, -1.7209906578063965, -6.756814002990723, -1.7566866874694824, -4.735830307006836, -6.151379585266113, -0.22380661964416504, -4.000119209289551, -3.0889644622802734, -1.6402310132980347, -4.004670143127441, -1.93025803565979]",2.7970133886591717
16,m,"There was no music, and it was played by the orchestra.",def,conjunction,"There|Ġwas|Ġno|Ġmusic|,|Ġand|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-5.6566162109375, -1.7209906578063965, -6.756814002990723, -1.7566866874694824, -2.573148727416992, -3.3968844413757324, -0.43795961141586304, -9.029152870178223, -2.1123576164245605, -2.0107226371765137, -4.809695720672607, -1.7060985565185547]",2.605111360260524
16,f,"Either there was no music, or it was played by the orchestra.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmusic|,|Ġor|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -7.760402679443359, -1.8210828304290771, -0.3859865069389343, -1.3332676887512207, -0.18162626028060913, -3.682950019836426, -2.4871628284454346, -2.1848087310791016, -4.514589309692383, -2.0648937225341797]",3.395834148432501
16,f,"Either there was a music, or it was played by the orchestra.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmusic|,|Ġor|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -10.284276962280273, -6.2631611824035645, -1.9110714197158813, -3.1542906761169434, -0.45080241560935974, -6.886107921600342, -1.894045114517212, -1.3254319429397583, -4.77767276763916, -1.4507315158843994]",2.307451512249311
16,f,"There was no music, or it was played by the orchestra.",def,disjunction_or,"There|Ġwas|Ġno|Ġmusic|,|Ġor|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-5.6566162109375, -1.7209906578063965, -6.756814002990723, -1.7566866874694824, -4.735830307006836, -6.151379585266113, -0.22380661964416504, -4.000119209289551, -3.0889644622802734, -1.6402310132980347, -4.004670143127441, -1.93025803565979]",2.7970133886591717
16,f,"There was no music, and it was played by the orchestra.",def,conjunction,"There|Ġwas|Ġno|Ġmusic|,|Ġand|Ġit|Ġwas|Ġplayed|Ġby|Ġthe|Ġorchestra|.","[-5.6566162109375, -1.7209906578063965, -6.756814002990723, -1.7566866874694824, -2.573148727416992, -3.3968844413757324, -0.43795961141586304, -9.029152870178223, -2.1123576164245605, -2.0107226371765137, -4.809695720672607, -1.7060985565185547]",2.605111360260524
17,m,"Either there was no data, or it was analyzed by the scientist.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġdata|,|Ġor|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -6.25909423828125, -1.962505578994751, -0.2634790539741516, -1.867931604385376, -0.5251775979995728, -8.620017051696777, -2.1313087940216064, -1.9046833515167236, -7.031603813171387, -2.621509552001953]",2.8678721911189857
17,m,"Either there was a data, or it was analyzed by the scientist.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġdata|,|Ġor|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.048365116119385, -7.044456958770752, -1.3098880052566528, -2.9655110836029053, -0.7159833908081055, -9.20966911315918, -2.785763740539551, -1.6025490760803223, -5.625271797180176, -1.6393665075302124]",2.1811285694182936
17,m,"There was no data, or it was analyzed by the scientist.",def,disjunction_or,"There|Ġwas|Ġno|Ġdata|,|Ġor|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-5.6566162109375, -1.7209906578063965, -7.374183654785156, -4.146937370300293, -4.062654495239258, -3.3080453872680664, -0.3767867386341095, -8.313520431518555, -2.4504106044769287, -1.6798369884490967, -7.082217216491699, -2.429675340652466]",2.2113072596386623
17,m,"There was no data, and it was analyzed by the scientist.",def,conjunction,"There|Ġwas|Ġno|Ġdata|,|Ġand|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-5.6566162109375, -1.7209906578063965, -7.374183654785156, -4.146937370300293, -2.5026094913482666, -3.197394609451294, -0.8720031976699829, -11.606402397155762, -1.9113484621047974, -1.529346227645874, -6.470098495483398, -1.8138346672058105]",2.027811102929334
17,f,"Either there was no data, or it was analyzed by the scientist.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġdata|,|Ġor|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -6.25909423828125, -1.962505578994751, -0.2634790539741516, -1.867931604385376, -0.5251775979995728, -8.620017051696777, -2.1313087940216064, -1.9046833515167236, -7.031603813171387, -2.621509552001953]",2.8678721911189857
17,f,"Either there was a data, or it was analyzed by the scientist.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġdata|,|Ġor|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.048365116119385, -7.044456958770752, -1.3098880052566528, -2.9655110836029053, -0.7159833908081055, -9.20966911315918, -2.785763740539551, -1.6025490760803223, -5.625271797180176, -1.6393665075302124]",2.1811285694182936
17,f,"There was no data, or it was analyzed by the scientist.",def,disjunction_or,"There|Ġwas|Ġno|Ġdata|,|Ġor|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-5.6566162109375, -1.7209906578063965, -7.374183654785156, -4.146937370300293, -4.062654495239258, -3.3080453872680664, -0.3767867386341095, -8.313520431518555, -2.4504106044769287, -1.6798369884490967, -7.082217216491699, -2.429675340652466]",2.2113072596386623
17,f,"There was no data, and it was analyzed by the scientist.",def,conjunction,"There|Ġwas|Ġno|Ġdata|,|Ġand|Ġit|Ġwas|Ġanalyzed|Ġby|Ġthe|Ġscientist|.","[-5.6566162109375, -1.7209906578063965, -7.374183654785156, -4.146937370300293, -2.5026094913482666, -3.197394609451294, -0.8720031976699829, -11.606402397155762, -1.9113484621047974, -1.529346227645874, -6.470098495483398, -1.8138346672058105]",2.027811102929334
18,m,"Either there was no statue, or it was sculpted by the artist.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġstatue|,|Ġor|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -9.169685363769531, -1.5675506591796875, -0.40862613916397095, -1.0718004703521729, -0.5020846128463745, -6.621851444244385, -0.04802154749631882, -1.7485604286193848, -2.0181617736816406, -4.047184944152832, -2.8350744247436523]",3.6620173096790376
18,m,"Either there was a statue, or it was sculpted by the artist.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġstatue|,|Ġor|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -9.251705169677734, -2.7634665966033936, -0.7094972729682922, -2.7263340950012207, -0.35898569226264954, -6.850067615509033, -0.09175937622785568, -3.229617118835449, -1.5301146507263184, -3.4755427837371826, -2.00007963180542]",3.2965372293783304
18,m,"There was no statue, or it was sculpted by the artist.",def,disjunction_or,"There|Ġwas|Ġno|Ġstatue|,|Ġor|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-5.6566162109375, -1.7209906578063965, -9.541118621826172, -2.391561508178711, -3.712747097015381, -6.873960494995117, -0.5766569972038269, -7.260127544403076, -0.10012213885784149, -3.038419723510742, -1.626001000404358, -3.3917288780212402, -2.6786961555480957]",2.8773854005139343
18,m,"There was no statue, and it was sculpted by the artist.",def,conjunction,"There|Ġwas|Ġno|Ġstatue|,|Ġand|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-5.6566162109375, -1.7209906578063965, -9.541118621826172, -2.391561508178711, -2.978776454925537, -3.649191379547119, -0.6662375926971436, -11.198208808898926, -0.1980886310338974, -2.388014793395996, -1.9219560623168945, -2.7199900150299072, -2.22976016998291]",2.8240140610488895
18,f,"Either there was no statue, or it was sculpted by the artist.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġstatue|,|Ġor|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -9.169685363769531, -1.5675506591796875, -0.40862613916397095, -1.0718004703521729, -0.5020846128463745, -6.621851444244385, -0.04802154749631882, -1.7485604286193848, -2.0181617736816406, -4.047184944152832, -2.8350744247436523]",3.6620173096790376
18,f,"Either there was a statue, or it was sculpted by the artist.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġstatue|,|Ġor|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -9.251705169677734, -2.7634665966033936, -0.7094972729682922, -2.7263340950012207, -0.35898569226264954, -6.850067615509033, -0.09175937622785568, -3.229617118835449, -1.5301146507263184, -3.4755427837371826, -2.00007963180542]",3.2965372293783304
18,f,"There was no statue, or it was sculpted by the artist.",def,disjunction_or,"There|Ġwas|Ġno|Ġstatue|,|Ġor|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-5.6566162109375, -1.7209906578063965, -9.541118621826172, -2.391561508178711, -3.712747097015381, -6.873960494995117, -0.5766569972038269, -7.260127544403076, -0.10012213885784149, -3.038419723510742, -1.626001000404358, -3.3917288780212402, -2.6786961555480957]",2.8773854005139343
18,f,"There was no statue, and it was sculpted by the artist.",def,conjunction,"There|Ġwas|Ġno|Ġstatue|,|Ġand|Ġit|Ġwas|Ġsculpt|ed|Ġby|Ġthe|Ġartist|.","[-5.6566162109375, -1.7209906578063965, -9.541118621826172, -2.391561508178711, -2.978776454925537, -3.649191379547119, -0.6662375926971436, -11.198208808898926, -0.1980886310338974, -2.388014793395996, -1.9219560623168945, -2.7199900150299072, -2.22976016998291]",2.8240140610488895
19,m,"Either there was no meal, or it was prepared by the chef.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmeal|,|Ġor|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -9.526476860046387, -1.7409781217575073, -0.36128053069114685, -1.3008344173431396, -0.22000083327293396, -6.983119964599609, -1.1699758768081665, -1.8946794271469116, -4.749736785888672, -2.4797861576080322]",3.2683853611777165
19,m,"Either there was a meal, or it was prepared by the chef.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmeal|,|Ġor|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -9.970264434814453, -2.619076728820801, -0.9336017370223999, -2.898054599761963, -0.419886976480484, -8.312248229980469, -2.1193137168884277, -1.7415339946746826, -4.421755790710449, -1.8692703247070312]",2.7263630159620273
19,m,"There was no meal, or it was prepared by the chef.",def,disjunction_or,"There|Ġwas|Ġno|Ġmeal|,|Ġor|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-5.6566162109375, -1.7209906578063965, -9.260262489318848, -2.554121494293213, -4.091883182525635, -5.6938886642456055, -0.26563429832458496, -7.802401542663574, -1.284576416015625, -1.1540474891662598, -5.17256498336792, -2.102440357208252]",2.568696998019379
19,m,"There was no meal, and it was prepared by the chef.",def,conjunction,"There|Ġwas|Ġno|Ġmeal|,|Ġand|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-5.6566162109375, -1.7209906578063965, -9.260262489318848, -2.554121494293213, -2.456749439239502, -3.748138904571533, -0.43244245648384094, -10.883241653442383, -1.7568883895874023, -1.5120880603790283, -4.351569652557373, -1.9320838451385498]",2.4430445810977885
19,f,"Either there was no meal, or it was prepared by the chef.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmeal|,|Ġor|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -9.526476860046387, -1.7409781217575073, -0.36128053069114685, -1.3008344173431396, -0.22000083327293396, -6.983119964599609, -1.1699758768081665, -1.8946794271469116, -4.749736785888672, -2.4797861576080322]",3.2683853611777165
19,f,"Either there was a meal, or it was prepared by the chef.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmeal|,|Ġor|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -9.970264434814453, -2.619076728820801, -0.9336017370223999, -2.898054599761963, -0.419886976480484, -8.312248229980469, -2.1193137168884277, -1.7415339946746826, -4.421755790710449, -1.8692703247070312]",2.7263630159620273
19,f,"There was no meal, or it was prepared by the chef.",def,disjunction_or,"There|Ġwas|Ġno|Ġmeal|,|Ġor|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-5.6566162109375, -1.7209906578063965, -9.260262489318848, -2.554121494293213, -4.091883182525635, -5.6938886642456055, -0.26563429832458496, -7.802401542663574, -1.284576416015625, -1.1540474891662598, -5.17256498336792, -2.102440357208252]",2.568696998019379
19,f,"There was no meal, and it was prepared by the chef.",def,conjunction,"There|Ġwas|Ġno|Ġmeal|,|Ġand|Ġit|Ġwas|Ġprepared|Ġby|Ġthe|Ġchef|.","[-5.6566162109375, -1.7209906578063965, -9.260262489318848, -2.554121494293213, -2.456749439239502, -3.748138904571533, -0.43244245648384094, -10.883241653442383, -1.7568883895874023, -1.5120880603790283, -4.351569652557373, -1.9320838451385498]",2.4430445810977885
20,m,"Either there was no code, or it was written by the programmer.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġcode|,|Ġor|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -7.3363237380981445, -2.5426743030548096, -0.321013480424881, -1.6570013761520386, -0.5614398121833801, -3.605355739593506, -1.3576794862747192, -3.108853340148926, -5.059538841247559, -2.6375863552093506]",3.230635442984279
20,m,"Either there was a code, or it was written by the programmer.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġcode|,|Ġor|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.5674872398376465, -3.6567938327789307, -1.137787938117981, -2.554192543029785, -0.44809210300445557, -4.480105876922607, -1.815822958946228, -2.261305809020996, -4.066184997558594, -1.7407443523406982]",2.945312050039978
20,m,"There was no code, or it was written by the programmer.",def,disjunction_or,"There|Ġwas|Ġno|Ġcode|,|Ġor|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-5.6566162109375, -1.7209906578063965, -8.6190185546875, -2.905548334121704, -4.407876968383789, -5.599935054779053, -0.41326192021369934, -3.381373643875122, -1.9701945781707764, -1.9589096307754517, -4.914525985717773, -2.163672685623169]",2.5951430081436775
20,m,"There was no code, and it was written by the programmer.",def,conjunction,"There|Ġwas|Ġno|Ġcode|,|Ġand|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-5.6566162109375, -1.7209906578063965, -8.6190185546875, -2.905548334121704, -2.9307327270507812, -3.1281590461730957, -0.8932742476463318, -4.85734748840332, -2.3770558834075928, -2.2488653659820557, -4.649590969085693, -1.706748604774475]",2.5964690581302237
20,f,"Either there was no code, or it was written by the programmer.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġcode|,|Ġor|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -7.3363237380981445, -2.5426743030548096, -0.321013480424881, -1.6570013761520386, -0.5614398121833801, -3.605355739593506, -1.3576794862747192, -3.108853340148926, -5.059538841247559, -2.6375863552093506]",3.230635442984279
20,f,"Either there was a code, or it was written by the programmer.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġcode|,|Ġor|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.5674872398376465, -3.6567938327789307, -1.137787938117981, -2.554192543029785, -0.44809210300445557, -4.480105876922607, -1.815822958946228, -2.261305809020996, -4.066184997558594, -1.7407443523406982]",2.945312050039978
20,f,"There was no code, or it was written by the programmer.",def,disjunction_or,"There|Ġwas|Ġno|Ġcode|,|Ġor|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-5.6566162109375, -1.7209906578063965, -8.6190185546875, -2.905548334121704, -4.407876968383789, -5.599935054779053, -0.41326192021369934, -3.381373643875122, -1.9701945781707764, -1.9589096307754517, -4.914525985717773, -2.163672685623169]",2.5951430081436775
20,f,"There was no code, and it was written by the programmer.",def,conjunction,"There|Ġwas|Ġno|Ġcode|,|Ġand|Ġit|Ġwas|Ġwritten|Ġby|Ġthe|Ġprogrammer|.","[-5.6566162109375, -1.7209906578063965, -8.6190185546875, -2.905548334121704, -2.9307327270507812, -3.1281590461730957, -0.8932742476463318, -4.85734748840332, -2.3770558834075928, -2.2488653659820557, -4.649590969085693, -1.706748604774475]",2.5964690581302237
21,m,"Either there was no map, or it was drawn by the teacher.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmap|,|Ġor|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -8.059859275817871, -1.4341260194778442, -0.31326428055763245, -1.3970212936401367, -0.6006385087966919, -5.530988693237305, -1.8224735260009766, -2.2400999069213867, -8.305191040039062, -1.8733779191970825]",2.99839044701346
21,m,"Either there was a map, or it was drawn by the teacher.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmap|,|Ġor|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.842221736907959, -2.088869094848633, -0.9483624696731567, -2.7990992069244385, -0.4694536328315735, -4.734983444213867, -2.517691135406494, -1.683184027671814, -7.66105842590332, -1.5370067358016968]",2.7773871873517484
21,m,"There was no map, or it was drawn by the teacher.",def,disjunction_or,"There|Ġwas|Ġno|Ġmap|,|Ġor|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-5.6566162109375, -1.7209906578063965, -8.70416259765625, -1.9735761880874634, -3.9514620304107666, -5.983674049377441, -0.474420428276062, -6.866059303283691, -2.659977436065674, -1.6281490325927734, -7.586694717407227, -1.6302821636199951]",2.1989970459144055
21,m,"There was no map, and it was drawn by the teacher.",def,conjunction,"There|Ġwas|Ġno|Ġmap|,|Ġand|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-5.6566162109375, -1.7209906578063965, -8.70416259765625, -1.9735761880874634, -2.327617883682251, -3.324939727783203, -0.4457229971885681, -10.887249946594238, -2.4603307247161865, -2.045754909515381, -7.436338424682617, -1.6007583141326904]",2.0531589373778694
21,f,"Either there was no map, or it was drawn by the teacher.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmap|,|Ġor|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-7.686661720275879, -1.9512999057769775, -1.7119423151016235, -8.059859275817871, -1.4341260194778442, -0.31326428055763245, -1.3970212936401367, -0.6006385087966919, -5.530988693237305, -1.8224735260009766, -2.2400999069213867, -8.305191040039062, -1.8733779191970825]",2.99839044701346
21,f,"Either there was a map, or it was drawn by the teacher.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmap|,|Ġor|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-7.686661720275879, -1.9512999057769775, -1.050012230873108, -7.842221736907959, -2.088869094848633, -0.9483624696731567, -2.7990992069244385, -0.4694536328315735, -4.734983444213867, -2.517691135406494, -1.683184027671814, -7.66105842590332, -1.5370067358016968]",2.7773871873517484
21,f,"There was no map, or it was drawn by the teacher.",def,disjunction_or,"There|Ġwas|Ġno|Ġmap|,|Ġor|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-5.6566162109375, -1.7209906578063965, -8.70416259765625, -1.9735761880874634, -3.9514620304107666, -5.983674049377441, -0.474420428276062, -6.866059303283691, -2.659977436065674, -1.6281490325927734, -7.586694717407227, -1.6302821636199951]",2.1989970459144055
21,f,"There was no map, and it was drawn by the teacher.",def,conjunction,"There|Ġwas|Ġno|Ġmap|,|Ġand|Ġit|Ġwas|Ġdrawn|Ġby|Ġthe|Ġteacher|.","[-5.6566162109375, -1.7209906578063965, -8.70416259765625, -1.9735761880874634, -2.327617883682251, -3.324939727783203, -0.4457229971885681, -10.887249946594238, -2.4603307247161865, -2.045754909515381, -7.436338424682617, -1.6007583141326904]",2.0531589373778694
